BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
13, 0.0000032206, 0.0000000005, 29, 0.08, 4.54, 0.0000032206, 0.0000000005, 281, 0.0000032206, 0.0000000005, 281, 1.00, 1.00
14, 0.0000034457, 0.0000000003, 29, 0.10, 2.06, 0.0000034457, 0.0000000003, 123, 0.0000034457, 0.0000000003, 123, 1.00, 1.00
15, 0.0000037954, 0.0000000008, 22, 0.12, 1.52, 0.0000037954, 0.0000000008, 88, 0.0000037954, 0.0000000008, 88, 1.00, 1.00
16, 0.0000056389, 0.0000000004, 32, 0.15, 7.34, 0.0000056389, 0.0000000004, 452, 0.0000056389, 0.0000000004, 452, 1.00, 1.00
17, 0.0000035558, 0.0000000001, 23, 0.13, 6.71, 0.0000035558, 0.0000000001, 414, 0.0000035558, 0.0000000001, 414, 1.00, 1.00
18, 0.0000023133, 0.0000000035, 29, 0.09, 5.22, 0.0000023133, 0.0000000035, 323, 0.0000023133, 0.0000000035, 323, 1.00, 1.00
19, 0.0000068667, 0.0000000008, 24, 0.14, 3.23, 0.0000068667, 0.0000000008, 194, 0.0000068667, 0.0000000008, 194, 1.00, 1.00
20, 0.0000024880, 0.0000000002, 29, 0.12, 3.29, 0.0000024880, 0.0000000002, 200, 0.0000024880, 0.0000000002, 200, 1.00, 1.00
21, 0.0000098051, 0.0000000011, 26, 0.10, 10.02, 0.0000098051, 0.0000000011, 624, 0.0000098051, 0.0000000011, 624, 1.00, 1.00
22, 0.0000062162, 0.0000000001, 28, 0.10, 10.37, 0.0000062162, 0.0000000001, 646, 0.0000062162, 0.0000000001, 646, 1.00, 1.00
23, 0.0000029018, 0.0000000001, 29, 0.09, 1.17, 0.0000029018, 0.0000000001, 68, 0.0000029018, 0.0000000001, 68, 1.00, 1.00
24, 0.0000090940, 0.0000000058, 29, 0.16, 4.41, 0.0000090940, 0.0000000058, 267, 0.0000090940, 0.0000000058, 267, 1.00, 1.00
25, 0.0000096080, 0.0000000223, 27, 0.24, 6.46, 0.0000096080, 0.0000000223, 391, 0.0000096080, 0.0000000223, 391, 1.00, 1.00
26, 0.0000055237, 0.0000000012, 27, 0.11, 6.42, 0.0000055237, 0.0000000012, 397, 0.0000055237, 0.0000000012, 397, 1.00, 1.00
27, 0.0000026155, 0.0000000004, 28, 0.09, 4.51, 0.0000026155, 0.0000000004, 278, 0.0000026155, 0.0000000004, 278, 1.00, 1.00
28, 0.0000162096, 0.0000000043, 24, 0.14, 5.26, 0.0000162096, 0.0000000043, 322, 0.0000162096, 0.0000000043, 322, 1.00, 1.00
29, 0.0000566613, 0.0000002414, 86, 0.41, 0.43, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 176487198795180.72, 176487198795180.72
30, 0.0000023325, 0.0000000002, 7, 0.03, 0.77, 0.0000023325, 0.0000000002, 47, 0.0000023325, 0.0000000002, 47, 1.00, 1.00
31, 0.0000022389, 0.0000000002, 2, 0.02, 0.05, 0.0000022389, 0.0000000002, 2, 0.0000022389, 0.0000000002, 2, 1.00, 1.00
32, 0.0000099756, 0.0000000001, 15, 0.08, 5.20, 0.0000099756, 0.0000000001, 322, 0.0000099756, 0.0000000001, 322, 1.00, 1.00
33, 0.0000022744, 0.0000000034, 12, 0.04, 1.04, 0.0000022744, 0.0000000034, 63, 0.0000022744, 0.0000000034, 63, 1.00, 1.00
BENCH: mnasnet1_0
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000134823, 0.0000002416, 54, 0.21, 0.23, 0.0001974561, 0.0000018496, 1, 0.0000054711, 0.0000000003, 253, 14.65, 0.41
1, 0.0000120400, 0.0000007462, 23, 0.23, 0.24, 0.0000120400, 0.0000007462, 7, 0.0000041184, 0.0000000004, 133, 1.00, 0.34
2, 0.0000754130, 0.0000002820, 85, 0.81, 0.82, 0.0004210616, 0.0000311473, 1, 0.0000047607, 0.0000000001, 153, 5.58, 0.06
3, 0.0000083572, 0.0000004792, 81, 0.43, 0.45, 0.0000158923, 0.0000011215, 1, 0.0000047060, 0.0000000041, 152, 1.90, 0.56
4, 0.0000073878, 0.0000001831, 26, 0.23, 0.24, 0.0000073878, 0.0000001831, 1, 0.0000046424, 0.0000000139, 162, 1.00, 0.63
5, 0.0000161842, 0.0000005522, 31, 0.11, 0.12, 0.0000161842, 0.0000005522, 1, 0.0000035125, 0.0000000001, 80, 1.00, 0.22
6, 0.0000146938, 0.0000000412, 29, 0.13, 0.15, 0.0000146938, 0.0000000412, 1, 0.0000035562, 0.0000000004, 277, 1.00, 0.24
7, 0.0000073385, 0.0000002411, 91, 0.41, 0.43, 0.0000178498, 0.0000012503, 1, 0.0000039681, 0.0000000001, 279, 2.43, 0.54
8, 0.0000107517, 0.0000004183, 92, 0.44, 0.46, 0.0001136246, 0.0000065254, 1, 0.0000036971, 0.0000000004, 258, 10.57, 0.34
9, 0.0000081456, 0.0000005362, 23, 0.12, 0.14, 0.0000081456, 0.0000005362, 1, 0.0000035148, 0.0000000001, 111, 1.00, 0.43
10, 0.0000041504, 0.0000001925, 31, 0.12, 0.14, 0.0000041504, 0.0000001925, 1, 0.0000032079, 0.0000000001, 117, 1.00, 0.77
11, 0.0000088640, 0.0000002263, 88, 0.35, 0.36, 0.0000153946, 0.0000003717, 1, 0.0000036112, 0.0000000001, 195, 1.74, 0.41
12, 0.0000068477, 0.0000002718, 78, 0.31, 0.33, 0.0000123839, 0.0000008765, 1, 0.0000034808, 0.0000000003, 199, 1.81, 0.51
13, 0.0000078502, 0.0000002414, 84, 0.50, 0.51, 0.0000238253, 0.0000015596, 1, 0.0000037446, 0.0000000001, 264, 3.04, 0.48
14, 0.0000073012, 0.0000002474, 95, 0.35, 0.37, 0.0000498071, 0.0000023480, 2, 0.0000040157, 0.0000000026, 134, 6.82, 0.55
15, 0.0000313336, 0.0000022133, 20, 0.12, 0.13, 0.0000313336, 0.0000022133, 1, 0.0000034929, 0.0000000050, 118, 1.00, 0.11
16, 0.0000223358, 0.0000002277, 86, 0.35, 0.37, 0.0000375458, 0.0000020502, 1, 0.0000047208, 0.0000000010, 143, 1.68, 0.21
17, 0.0000076771, 0.0000004821, 27, 0.09, 0.10, 0.0000076771, 0.0000004821, 1, 0.0000030891, 0.0000000016, 272, 1.00, 0.40
18, 0.0000170667, 0.0000002414, 99, 0.48, 0.49, 0.0000726506, 0.0000052495, 1, 0.0000064332, 0.0000000029, 391, 4.26, 0.38
19, 0.0000077749, 0.0000000292, 27, 0.12, 0.13, 0.0000077749, 0.0000000292, 1, 0.0000039003, 0.0000000004, 386, 1.00, 0.50
20, 0.0000062819, 0.0000004153, 28, 0.15, 0.16, 0.0000062819, 0.0000004153, 1, 0.0000025083, 0.0000000004, 66, 1.00, 0.40
21, 0.0001014452, 0.0000034662, 32, 0.15, 0.17, 0.0001014452, 0.0000034662, 1, 0.0000076751, 0.0000000009, 268, 1.00, 0.08
22, 0.0000078238, 0.0000002152, 93, 0.40, 0.42, 0.0001431533, 0.0000043633, 1, 0.0000024961, 0.0000000001, 96, 18.30, 0.32
23, 0.0000358400, 0.0000004180, 99, 0.39, 0.41, 0.0001056385, 0.0000064374, 1, 0.0000096412, 0.0000000249, 327, 2.95, 0.27
24, 0.0000092158, 0.0000004178, 100, 0.35, 0.37, 0.0000261072, 0.0000017877, 1, 0.0000051180, 0.0000000001, 328, 2.83, 0.56
25, 0.0000056508, 0.0000002606, 23, 0.07, 0.09, 0.0000056508, 0.0000002606, 1, 0.0000041568, 0.0000000005, 105, 1.00, 0.74
26, 0.0000317168, 0.0000000377, 100, 0.48, 0.49, 0.0001113578, 0.0000027469, 4, 0.0000088315, 0.0000000024, 274, 3.51, 0.28
27, 0.0000067170, 0.0000001582, 29, 0.12, 0.14, 0.0000067170, 0.0000001582, 1, 0.0000035785, 0.0000000001, 133, 1.00, 0.53
28, 0.0003085595, 0.0000002377, 97, 0.52, 0.53, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 32408660242189.91, 32408660242189.91
29, 0.0000146720, 0.0000002377, 91, 0.61, 0.62, 0.0000429387, 0.0000029596, 16, 0.0000066920, 0.0000000004, 842, 2.93, 0.46
30, 0.0000087962, 0.0000004062, 25, 0.14, 0.16, 0.0000087962, 0.0000004062, 7, 0.0000029319, 0.0000000004, 71, 1.00, 0.33
31, 0.0000593920, 0.0000004180, 100, 0.44, 0.45, 0.0000719375, 0.0000008337, 1, 0.0000166393, 0.0000000409, 450, 1.21, 0.28
32, 0.0000293558, 0.0000010386, 32, 0.13, 0.15, 0.0000293558, 0.0000010386, 4, 0.0000105121, 0.0000000004, 270, 1.00, 0.36
33, 0.0000136125, 0.0000006625, 2, 0.02, 0.04, 0.0000136125, 0.0000006625, 1, 0.0000022975, 0.0000000077, 71, 1.00, 0.17
34, 0.0000307764, 0.0000004463, 18, 0.07, 0.08, 0.0000307764, 0.0000004463, 1, 0.0000100054, 0.0000000001, 395, 1.00, 0.33
35, 0.0000233492, 0.0000005070, 12, 0.06, 0.08, 0.0000273257, 0.0000007203, 1, 0.0000022844, 0.0000000042, 52, 1.17, 0.10
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000090394, 0.0000000018, 31, 0.13, 0.28, 0.0000090394, 0.0000000018, 6, 0.0000054711, 0.0000000003, 253, 1.00, 0.61
1, 0.0000097225, 0.0000004179, 100, 0.34, 0.50, 0.0000116793, 0.0000000368, 9, 0.0000041184, 0.0000000004, 133, 1.20, 0.42
2, 0.0000100704, 0.0000000102, 26, 0.28, 0.44, 0.0000100704, 0.0000000102, 4, 0.0000047607, 0.0000000001, 153, 1.00, 0.47
3, 0.0000064800, 0.0000000036, 32, 0.12, 0.27, 0.0000064800, 0.0000000036, 7, 0.0000047060, 0.0000000041, 152, 1.00, 0.73
4, 0.0000063037, 0.0000000098, 26, 0.07, 0.23, 0.0000063037, 0.0000000098, 10, 0.0000046424, 0.0000000139, 162, 1.00, 0.74
5, 0.0000067593, 0.0000000020, 29, 0.08, 0.24, 0.0000067593, 0.0000000020, 8, 0.0000035125, 0.0000000001, 80, 1.00, 0.52
6, 0.0000073277, 0.0000002491, 68, 0.59, 0.74, 0.0000082458, 0.0000000118, 2, 0.0000035562, 0.0000000004, 277, 1.13, 0.49
7, 0.0000067885, 0.0000000005, 32, 0.13, 0.28, 0.0000067885, 0.0000000005, 5, 0.0000039681, 0.0000000001, 279, 1.00, 0.58
8, 0.0000043013, 0.0000000009, 32, 0.09, 0.25, 0.0000043013, 0.0000000009, 3, 0.0000036971, 0.0000000004, 258, 1.00, 0.86
9, 0.0000081456, 0.0000005362, 21, 0.13, 0.28, 0.0000081456, 0.0000005362, 1, 0.0000035148, 0.0000000001, 111, 1.00, 0.43
10, 0.0000041504, 0.0000001925, 31, 0.08, 0.23, 0.0000041504, 0.0000001925, 1, 0.0000032079, 0.0000000001, 117, 1.00, 0.77
11, 0.0000044170, 0.0000000000, 32, 0.11, 0.27, 0.0000044170, 0.0000000000, 5, 0.0000036112, 0.0000000001, 195, 1.00, 0.82
12, 0.0000041436, 0.0000000002, 29, 0.08, 0.24, 0.0000041436, 0.0000000002, 5, 0.0000034808, 0.0000000003, 199, 1.00, 0.84
13, 0.0000141865, 0.0000004685, 62, 0.90, 1.05, 0.0000168429, 0.0000000025, 3, 0.0000037446, 0.0000000001, 264, 1.19, 0.26
14, 0.0000101865, 0.0000003860, 77, 0.33, 0.48, 0.0000150604, 0.0000000006, 6, 0.0000040157, 0.0000000026, 134, 1.48, 0.39
15, 0.0000072534, 0.0000000008, 27, 0.09, 0.25, 0.0000072534, 0.0000000008, 3, 0.0000034929, 0.0000000050, 118, 1.00, 0.48
16, 0.0000105571, 0.0000000008, 31, 0.13, 0.29, 0.0000105571, 0.0000000008, 9, 0.0000047208, 0.0000000010, 143, 1.00, 0.45
17, 0.0000063147, 0.0000000113, 20, 0.12, 0.27, 0.0000063147, 0.0000000113, 2, 0.0000030891, 0.0000000016, 272, 1.00, 0.49
18, 0.0000165793, 0.0000000024, 32, 0.11, 0.27, 0.0000165793, 0.0000000024, 7, 0.0000064332, 0.0000000029, 391, 1.00, 0.39
19, 0.0000077749, 0.0000000292, 27, 0.14, 0.30, 0.0000077749, 0.0000000292, 1, 0.0000039003, 0.0000000004, 386, 1.00, 0.50
20, 0.0000060316, 0.0000000000, 29, 0.12, 0.27, 0.0000060316, 0.0000000000, 4, 0.0000025083, 0.0000000004, 66, 1.00, 0.42
21, 0.0000305139, 0.0000000015, 28, 0.13, 0.29, 0.0000305139, 0.0000000015, 4, 0.0000076751, 0.0000000009, 268, 1.00, 0.25
22, 0.0000052332, 0.0000000011, 29, 0.09, 0.25, 0.0000052332, 0.0000000011, 5, 0.0000024961, 0.0000000001, 96, 1.00, 0.48
23, 0.0000219528, 0.0000000548, 32, 0.08, 0.24, 0.0000219528, 0.0000000548, 5, 0.0000096412, 0.0000000249, 327, 1.00, 0.44
24, 0.0000093107, 0.0000000011, 32, 0.09, 0.24, 0.0000093107, 0.0000000011, 7, 0.0000051180, 0.0000000001, 328, 1.00, 0.55
25, 0.0000054310, 0.0000000012, 29, 0.10, 0.25, 0.0000054310, 0.0000000012, 8, 0.0000041568, 0.0000000005, 105, 1.00, 0.77
26, 0.0000288969, 0.0000000124, 32, 0.09, 0.24, 0.0000288969, 0.0000000124, 8, 0.0000088315, 0.0000000024, 274, 1.00, 0.31
27, 0.0000067170, 0.0000001582, 29, 0.13, 0.28, 0.0000067170, 0.0000001582, 1, 0.0000035785, 0.0000000001, 133, 1.00, 0.53
28, 0.0001916583, 0.0000002416, 83, 0.40, 0.41, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 52176181573111.88, 52176181573111.88
29, 0.0000160422, 0.0000002414, 91, 0.54, 0.70, 0.0000429387, 0.0000029596, 16, 0.0000066920, 0.0000000004, 842, 2.68, 0.42
30, 0.0000087962, 0.0000004062, 25, 0.12, 0.27, 0.0000087962, 0.0000004062, 7, 0.0000029319, 0.0000000004, 71, 1.00, 0.33
31, 0.0000242136, 0.0000000070, 24, 0.12, 0.28, 0.0000242136, 0.0000000070, 4, 0.0000166393, 0.0000000409, 450, 1.00, 0.69
32, 0.0000252582, 0.0000002414, 92, 0.36, 0.51, 0.0000293558, 0.0000010386, 4, 0.0000105121, 0.0000000004, 270, 1.16, 0.42
33, 0.0000023921, 0.0000000006, 3, 0.02, 0.18, 0.0000023921, 0.0000000006, 5, 0.0000022975, 0.0000000077, 71, 1.00, 0.96
34, 0.0000285013, 0.0000002414, 42, 0.35, 0.50, 0.0000307764, 0.0000004463, 1, 0.0000100054, 0.0000000001, 395, 1.08, 0.35
35, 0.0000031605, 0.0000000001, 10, 0.04, 0.19, 0.0000031605, 0.0000000001, 8, 0.0000022844, 0.0000000042, 52, 1.00, 0.72
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000075628, 0.0000004990, 23, 0.15, 0.93, 0.0000075628, 0.0000004990, 24, 0.0000054711, 0.0000000003, 253, 1.00, 0.72
1, 0.0000078470, 0.0000000003, 20, 0.12, 0.90, 0.0000078470, 0.0000000003, 36, 0.0000041184, 0.0000000004, 133, 1.00, 0.52
2, 0.0000059605, 0.0000000006, 28, 0.08, 0.86, 0.0000059605, 0.0000000006, 13, 0.0000047607, 0.0000000001, 153, 1.00, 0.80
3, 0.0000064800, 0.0000000036, 32, 0.12, 0.90, 0.0000064800, 0.0000000036, 7, 0.0000047060, 0.0000000041, 152, 1.00, 0.73
4, 0.0000059608, 0.0000000020, 29, 0.12, 0.90, 0.0000059608, 0.0000000020, 13, 0.0000046424, 0.0000000139, 162, 1.00, 0.78
5, 0.0000036609, 0.0000000001, 28, 0.14, 0.92, 0.0000036609, 0.0000000001, 29, 0.0000035125, 0.0000000001, 80, 1.00, 0.96
6, 0.0000054422, 0.0000000001, 29, 0.11, 0.88, 0.0000054422, 0.0000000001, 42, 0.0000035562, 0.0000000004, 277, 1.00, 0.65
7, 0.0000053333, 0.0000000019, 28, 0.11, 0.89, 0.0000053333, 0.0000000019, 30, 0.0000039681, 0.0000000001, 279, 1.00, 0.74
8, 0.0000041681, 0.0000000004, 32, 0.10, 0.88, 0.0000041681, 0.0000000004, 47, 0.0000036971, 0.0000000004, 258, 1.00, 0.89
9, 0.0000060829, 0.0000000003, 29, 0.08, 0.86, 0.0000060829, 0.0000000003, 15, 0.0000035148, 0.0000000001, 111, 1.00, 0.58
10, 0.0000033407, 0.0000000002, 31, 0.10, 0.88, 0.0000033407, 0.0000000002, 50, 0.0000032079, 0.0000000001, 117, 1.00, 0.96
11, 0.0000044170, 0.0000000000, 32, 0.10, 0.88, 0.0000044170, 0.0000000000, 5, 0.0000036112, 0.0000000001, 195, 1.00, 0.82
12, 0.0000041436, 0.0000000002, 29, 0.08, 0.86, 0.0000041436, 0.0000000002, 5, 0.0000034808, 0.0000000003, 199, 1.00, 0.84
13, 0.0000064625, 0.0000000001, 32, 0.10, 0.88, 0.0000064625, 0.0000000001, 47, 0.0000037446, 0.0000000001, 264, 1.00, 0.58
14, 0.0000059478, 0.0000000003, 28, 0.10, 0.88, 0.0000059478, 0.0000000003, 37, 0.0000040157, 0.0000000026, 134, 1.00, 0.68
15, 0.0000072534, 0.0000000008, 27, 0.12, 0.89, 0.0000072534, 0.0000000008, 3, 0.0000034929, 0.0000000050, 118, 1.00, 0.48
16, 0.0000087606, 0.0000000001, 28, 0.13, 0.91, 0.0000087606, 0.0000000001, 26, 0.0000047208, 0.0000000010, 143, 1.00, 0.54
17, 0.0000058939, 0.0000000004, 20, 0.09, 0.86, 0.0000058939, 0.0000000004, 17, 0.0000030891, 0.0000000016, 272, 1.00, 0.52
18, 0.0000108340, 0.0000000177, 32, 0.11, 0.88, 0.0000108340, 0.0000000177, 44, 0.0000064332, 0.0000000029, 391, 1.00, 0.59
19, 0.0000051997, 0.0000000009, 27, 0.08, 0.86, 0.0000051997, 0.0000000009, 19, 0.0000039003, 0.0000000004, 386, 1.00, 0.75
20, 0.0000028006, 0.0000000001, 28, 0.08, 0.86, 0.0000028006, 0.0000000001, 29, 0.0000025083, 0.0000000004, 66, 1.00, 0.90
21, 0.0000179962, 0.0000000457, 29, 0.10, 0.88, 0.0000179962, 0.0000000457, 42, 0.0000076751, 0.0000000009, 268, 1.00, 0.43
22, 0.0000043349, 0.0000000002, 26, 0.09, 0.87, 0.0000043349, 0.0000000002, 27, 0.0000024961, 0.0000000001, 96, 1.00, 0.58
23, 0.0000190070, 0.0000000002, 27, 0.09, 0.87, 0.0000190070, 0.0000000002, 21, 0.0000096412, 0.0000000249, 327, 1.00, 0.51
24, 0.0000082088, 0.0000000021, 32, 0.12, 0.90, 0.0000082088, 0.0000000021, 22, 0.0000051180, 0.0000000001, 328, 1.00, 0.62
25, 0.0000054310, 0.0000000012, 29, 0.10, 0.88, 0.0000054310, 0.0000000012, 8, 0.0000041568, 0.0000000005, 105, 1.00, 0.77
26, 0.0000145822, 0.0000010919, 26, 0.23, 1.01, 0.0000145822, 0.0000010919, 33, 0.0000088315, 0.0000000024, 274, 1.00, 0.61
27, 0.0000035809, 0.0000000014, 29, 0.13, 0.90, 0.0000035809, 0.0000000014, 33, 0.0000035785, 0.0000000001, 133, 1.00, 1.00
28, 0.0003097600, 0.0000000000, 59, 0.30, 0.32, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 32283057851239.67, 32283057851239.67
29, 0.0000101407, 0.0000000001, 31, 0.10, 0.87, 0.0000101407, 0.0000000001, 43, 0.0000066920, 0.0000000004, 842, 1.00, 0.66
30, 0.0000042571, 0.0000000001, 29, 0.08, 0.86, 0.0000042571, 0.0000000001, 32, 0.0000029319, 0.0000000004, 71, 1.00, 0.69
31, 0.0000242136, 0.0000000070, 23, 0.10, 0.88, 0.0000242136, 0.0000000070, 4, 0.0000166393, 0.0000000409, 450, 1.00, 0.69
32, 0.0000165394, 0.0000000300, 32, 0.09, 0.87, 0.0000165394, 0.0000000300, 29, 0.0000105121, 0.0000000004, 270, 1.00, 0.64
33, 0.0000023921, 0.0000000006, 5, 0.02, 0.80, 0.0000023921, 0.0000000006, 5, 0.0000022975, 0.0000000077, 71, 1.00, 0.96
34, 0.0000251615, 0.0000000185, 18, 0.06, 0.84, 0.0000251615, 0.0000000185, 35, 0.0000100054, 0.0000000001, 395, 1.00, 0.40
35, 0.0000028711, 0.0000000007, 12, 0.04, 0.81, 0.0000028711, 0.0000000007, 25, 0.0000022844, 0.0000000042, 52, 1.00, 0.80
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000075628, 0.0000004990, 24, 0.15, 1.70, 0.0000075628, 0.0000004990, 24, 0.0000054711, 0.0000000003, 253, 1.00, 0.72
1, 0.0000053335, 0.0000000003, 27, 0.13, 1.69, 0.0000053335, 0.0000000003, 92, 0.0000041184, 0.0000000004, 133, 1.00, 0.77
2, 0.0000049674, 0.0000000002, 32, 0.12, 1.68, 0.0000049674, 0.0000000002, 66, 0.0000047607, 0.0000000001, 153, 1.00, 0.96
3, 0.0000057836, 0.0000000024, 32, 0.11, 1.67, 0.0000057836, 0.0000000024, 96, 0.0000047060, 0.0000000041, 152, 1.00, 0.81
4, 0.0000051105, 0.0000000002, 29, 0.08, 1.64, 0.0000051105, 0.0000000002, 75, 0.0000046424, 0.0000000139, 162, 1.00, 0.91
5, 0.0000035125, 0.0000000001, 29, 0.12, 1.36, 0.0000035125, 0.0000000001, 80, 0.0000035125, 0.0000000001, 80, 1.00, 1.00
6, 0.0000047481, 0.0000000003, 29, 0.10, 1.65, 0.0000047481, 0.0000000003, 79, 0.0000035562, 0.0000000004, 277, 1.00, 0.75
7, 0.0000041896, 0.0000000024, 32, 0.15, 1.71, 0.0000041896, 0.0000000024, 79, 0.0000039681, 0.0000000001, 279, 1.00, 0.95
8, 0.0000041681, 0.0000000004, 32, 0.10, 1.66, 0.0000041681, 0.0000000004, 47, 0.0000036971, 0.0000000004, 258, 1.00, 0.89
9, 0.0000036212, 0.0000000004, 29, 0.08, 1.64, 0.0000036212, 0.0000000004, 73, 0.0000035148, 0.0000000001, 111, 1.00, 0.97
10, 0.0000032242, 0.0000000000, 31, 0.11, 1.66, 0.0000032242, 0.0000000000, 73, 0.0000032079, 0.0000000001, 117, 1.00, 0.99
11, 0.0000040072, 0.0000000010, 32, 0.12, 1.67, 0.0000040072, 0.0000000010, 75, 0.0000036112, 0.0000000001, 195, 1.00, 0.90
12, 0.0000036166, 0.0000000000, 29, 0.08, 1.63, 0.0000036166, 0.0000000000, 100, 0.0000034808, 0.0000000003, 199, 1.00, 0.96
13, 0.0000040522, 0.0000000001, 31, 0.14, 1.69, 0.0000040522, 0.0000000001, 81, 0.0000037446, 0.0000000001, 264, 1.00, 0.92
14, 0.0000040776, 0.0000000001, 24, 0.16, 1.71, 0.0000040776, 0.0000000001, 95, 0.0000040157, 0.0000000026, 134, 1.00, 0.98
15, 0.0000041237, 0.0000000000, 29, 0.09, 1.64, 0.0000041237, 0.0000000000, 91, 0.0000034929, 0.0000000050, 118, 1.00, 0.85
16, 0.0000052963, 0.0000000001, 32, 0.10, 1.65, 0.0000052963, 0.0000000001, 78, 0.0000047208, 0.0000000010, 143, 1.00, 0.89
17, 0.0000049223, 0.0000000005, 28, 0.07, 1.63, 0.0000049223, 0.0000000005, 97, 0.0000030891, 0.0000000016, 272, 1.00, 0.63
18, 0.0000100338, 0.0000000004, 29, 0.11, 1.67, 0.0000100338, 0.0000000004, 83, 0.0000064332, 0.0000000029, 391, 1.00, 0.64
19, 0.0000047532, 0.0000000002, 26, 0.18, 1.74, 0.0000047532, 0.0000000002, 68, 0.0000039003, 0.0000000004, 386, 1.00, 0.82
20, 0.0000025083, 0.0000000004, 28, 0.09, 1.11, 0.0000025083, 0.0000000004, 66, 0.0000025083, 0.0000000004, 66, 1.00, 1.00
21, 0.0000115947, 0.0000004676, 82, 0.40, 1.95, 0.0000129642, 0.0000000199, 69, 0.0000076751, 0.0000000009, 268, 1.12, 0.66
22, 0.0000024961, 0.0000000001, 29, 0.10, 1.60, 0.0000024961, 0.0000000001, 96, 0.0000024961, 0.0000000001, 96, 1.00, 1.00
23, 0.0000113212, 0.0000000010, 32, 0.11, 1.66, 0.0000113212, 0.0000000010, 75, 0.0000096412, 0.0000000249, 327, 1.00, 0.85
24, 0.0000064079, 0.0000000004, 32, 0.12, 1.68, 0.0000064079, 0.0000000004, 93, 0.0000051180, 0.0000000001, 328, 1.00, 0.80
25, 0.0000043937, 0.0000000028, 26, 0.08, 1.63, 0.0000043937, 0.0000000028, 91, 0.0000041568, 0.0000000005, 105, 1.00, 0.95
26, 0.0000089700, 0.0000000007, 24, 0.28, 1.83, 0.0000089700, 0.0000000007, 90, 0.0000088315, 0.0000000024, 274, 1.00, 0.98
27, 0.0000035790, 0.0000000001, 29, 0.14, 1.69, 0.0000035790, 0.0000000001, 66, 0.0000035785, 0.0000000001, 133, 1.00, 1.00
28, 0.0001892688, 0.0000002414, 90, 0.45, 0.46, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 52834900621954.83, 52834900621954.83
29, 0.0000089430, 0.0000000298, 31, 0.09, 1.65, 0.0000089430, 0.0000000298, 95, 0.0000066920, 0.0000000004, 842, 1.00, 0.75
30, 0.0000029319, 0.0000000004, 29, 0.08, 1.18, 0.0000029319, 0.0000000004, 71, 0.0000029319, 0.0000000004, 71, 1.00, 1.00
31, 0.0000170881, 0.0000000435, 24, 0.15, 1.70, 0.0000170881, 0.0000000435, 74, 0.0000166393, 0.0000000409, 450, 1.00, 0.97
32, 0.0000125797, 0.0000000009, 32, 0.10, 1.66, 0.0000125797, 0.0000000009, 76, 0.0000105121, 0.0000000004, 270, 1.00, 0.84
33, 0.0000022975, 0.0000000077, 3, 0.02, 1.13, 0.0000022975, 0.0000000077, 71, 0.0000022975, 0.0000000077, 71, 1.00, 1.00
34, 0.0000152915, 0.0000000002, 18, 0.06, 1.62, 0.0000152915, 0.0000000002, 83, 0.0000100054, 0.0000000001, 395, 1.00, 0.65
35, 0.0000022844, 0.0000000042, 12, 0.04, 0.84, 0.0000022844, 0.0000000042, 52, 0.0000022844, 0.0000000042, 52, 1.00, 1.00
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000055517, 0.0000000008, 32, 0.15, 3.26, 0.0000055517, 0.0000000008, 198, 0.0000054711, 0.0000000003, 253, 1.00, 0.99
