BENCH: shufflenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000112183, 0.0000002525, 11, 0.13, 0.17, 0.0001259091, 0.0000110798, 1, 0.0000423990, 0.0000002723, 3, 11.22, 3.78
1, 0.0000125552, 0.0000006511, 90, 1.24, 1.28, 0.0000823282, 0.0000015148, 2, 0.0000105362, 0.0000000113, 92, 6.56, 0.84
2, 0.0004017870, 0.0000007149, 55, 1.19, 1.23, 0.0011039086, 0.0000003168, 2, 0.0000981974, 0.0000000084, 381, 2.75, 0.24
3, 0.0000114468, 0.0000005689, 11, 0.14, 0.18, 0.0000255601, 0.0000002624, 1, 0.0000109985, 0.0000000188, 3, 2.23, 0.96
4, 0.0000750775, 0.0000014587, 94, 1.66, 1.70, 0.0001717273, 0.0000023374, 1, 0.0000131143, 0.0000000107, 41, 2.29, 0.17
5, 0.0001965953, 0.0000004779, 100, 1.28, 1.31, 0.0002154683, 0.0000005195, 1, 0.0000712738, 0.0000008850, 412, 1.10, 0.36
6, 0.0000128568, 0.0000003831, 11, 0.14, 0.17, 0.0000299022, 0.0000003232, 1, 0.0000284390, 0.0000003327, 2, 2.33, 2.21
7, 0.0001661533, 0.0000067296, 100, 1.43, 1.46, 0.0002754313, 0.0000029838, 1, 0.0000155367, 0.0000000280, 339, 1.66, 0.09
8, 0.0000128252, 0.0000006192, 11, 0.13, 0.17, 0.0000130447, 0.0000001598, 1, 0.0000130447, 0.0000001598, 1, 1.02, 1.02
9, 0.0005220180, 0.0000010062, 99, 1.34, 1.37, 0.0020343922, 0.0002495079, 1, 0.0000411061, 0.0000000559, 277, 3.90, 0.08
10, 0.0002260903, 0.0000081026, 60, 1.58, 1.62, 0.0006117633, 0.0000153546, 1, 0.0000234898, 0.0000000088, 66, 2.71, 0.10
11, 0.0001210493, 0.0000005222, 63, 1.18, 1.21, 0.0002713899, 0.0000074171, 1, 0.0000315098, 0.0000000369, 536, 2.24, 0.26
12, 0.0000138236, 0.0000001681, 11, 0.14, 0.17, 0.0000138236, 0.0000001681, 1, 0.0000138236, 0.0000001681, 1, 1.00, 1.00
13, 0.0001870087, 0.0000062764, 39, 1.34, 1.38, 0.0006754781, 0.0000021136, 1, 0.0000758890, 0.0000012263, 395, 3.61, 0.41
14, 0.0000549622, 0.0000011868, 23, 0.33, 0.36, 0.0000578266, 0.0000001402, 1, 0.0000211571, 0.0000000250, 72, 1.05, 0.38
15, 0.0000316770, 0.0000008723, 94, 1.73, 1.76, 0.0001171654, 0.0000001565, 1, 0.0000180006, 0.0000000357, 28, 3.70, 0.57
16, 0.0000092585, 0.0000001478, 11, 0.13, 0.17, 0.0000237311, 0.0000000307, 1, 0.0000101824, 0.0000000237, 3, 2.56, 1.10
17, 0.0002129722, 0.0000181402, 99, 1.35, 1.38, 0.0003047519, 0.0000181010, 1, 0.0000229447, 0.0000000079, 64, 1.43, 0.11
18, 0.0000311768, 0.0000007759, 61, 1.51, 1.55, 0.0000526615, 0.0000004885, 3, 0.0000190454, 0.0000000256, 194, 1.69, 0.61
19, 0.0000869373, 0.0000005722, 98, 1.35, 1.39, 0.0001721751, 0.0000037297, 1, 0.0000339828, 0.0000000278, 2704, 1.98, 0.39
20, 0.0000474638, 0.0000002027, 85, 1.26, 1.29, 0.0000659918, 0.0000000357, 1, 0.0000121843, 0.0000000224, 167, 1.39, 0.26
21, 0.0000553305, 0.0000007137, 100, 1.19, 1.23, 0.0005225568, 0.0000000289, 1, 0.0000304619, 0.0000000198, 995, 9.44, 0.55
22, 0.0003994705, 0.0000008856, 99, 1.37, 1.40, 0.0004374160, 0.0000057320, 1, 0.0001021479, 0.0000000575, 329, 1.09, 0.26
23, 0.0000139602, 0.0000003448, 34, 0.41, 0.45, 0.0000322170, 0.0000011536, 1, 0.0000098831, 0.0000000149, 44, 2.31, 0.71
24, 0.0000005500, 0.0000002227, 11, 0.12, 0.16, 0.0000098369, 0.0000000663, 1, 0.0000098369, 0.0000000663, 1, 17.89, 17.89
25, 0.0001348115, 0.0000006223, 98, 1.87, 1.91, 0.0001720330, 0.0000001046, 1, 0.0000259870, 0.0000000330, 130, 1.28, 0.19
26, 0.0001273447, 0.0000063408, 53, 0.61, 0.65, 0.0003521070, 0.0000441500, 1, 0.0000227128, 0.0000000257, 85, 2.76, 0.18
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000124952, 0.0000001560, 11, 0.13, 0.24, 0.0000423990, 0.0000002723, 3, 0.0000423990, 0.0000002723, 3, 3.39, 3.39
1, 0.0000245500, 0.0000000829, 48, 0.57, 0.92, 0.0000245500, 0.0000000829, 10, 0.0000105362, 0.0000000113, 92, 1.00, 0.43
2, 0.0001414228, 0.0000010426, 98, 1.25, 1.60, 0.0002186427, 0.0000006098, 9, 0.0000981974, 0.0000000084, 381, 1.55, 0.69
3, 0.0000109985, 0.0000000188, 11, 0.14, 0.25, 0.0000109985, 0.0000000188, 3, 0.0000109985, 0.0000000188, 3, 1.00, 1.00
4, 0.0000138435, 0.0000005339, 87, 1.40, 1.74, 0.0000303141, 0.0000000480, 4, 0.0000131143, 0.0000000107, 41, 2.19, 0.95
5, 0.0001678715, 0.0000006976, 100, 1.44, 1.79, 0.0001739557, 0.0000001814, 3, 0.0000712738, 0.0000008850, 412, 1.04, 0.42
6, 0.0000121450, 0.0000004252, 11, 0.14, 0.21, 0.0000284390, 0.0000003327, 2, 0.0000284390, 0.0000003327, 2, 2.34, 2.34
7, 0.0000441272, 0.0000030396, 92, 1.31, 1.66, 0.0000807163, 0.0000001894, 8, 0.0000155367, 0.0000000280, 339, 1.83, 0.35
8, 0.0000130447, 0.0000001598, 11, 0.14, 0.18, 0.0000130447, 0.0000001598, 1, 0.0000130447, 0.0000001598, 1, 1.00, 1.00
9, 0.0001369930, 0.0000003961, 97, 1.37, 1.72, 0.0002042899, 0.0000002363, 9, 0.0000411061, 0.0000000559, 277, 1.49, 0.30
10, 0.0000458338, 0.0000028975, 93, 1.39, 1.74, 0.0000698189, 0.0000000662, 8, 0.0000234898, 0.0000000088, 66, 1.52, 0.51
11, 0.0000481650, 0.0000011139, 90, 1.28, 1.63, 0.0000588278, 0.0000000729, 6, 0.0000315098, 0.0000000369, 536, 1.22, 0.65
12, 0.0000138236, 0.0000001681, 11, 0.20, 0.23, 0.0000138236, 0.0000001681, 1, 0.0000138236, 0.0000001681, 1, 1.00, 1.00
13, 0.0002418373, 0.0000143891, 94, 1.56, 1.91, 0.0003335475, 0.0000009190, 3, 0.0000758890, 0.0000012263, 395, 1.38, 0.31
14, 0.0000414272, 0.0000010636, 24, 0.47, 0.81, 0.0000480168, 0.0000000397, 3, 0.0000211571, 0.0000000250, 72, 1.16, 0.51
15, 0.0000186817, 0.0000002796, 95, 1.30, 1.64, 0.0000344825, 0.0000001619, 9, 0.0000180006, 0.0000000357, 28, 1.85, 0.96
16, 0.0000091300, 0.0000001626, 11, 0.13, 0.23, 0.0000101824, 0.0000000237, 3, 0.0000101824, 0.0000000237, 3, 1.12, 1.12
17, 0.0000272587, 0.0000013176, 97, 1.37, 1.71, 0.0000391604, 0.0000000180, 6, 0.0000229447, 0.0000000079, 64, 1.44, 0.84
18, 0.0000184668, 0.0000003947, 95, 1.35, 1.69, 0.0000325608, 0.0000019045, 8, 0.0000190454, 0.0000000256, 194, 1.76, 1.03
19, 0.0000413122, 0.0000004114, 94, 1.31, 1.66, 0.0000490208, 0.0000004221, 7, 0.0000339828, 0.0000000278, 2704, 1.19, 0.82
20, 0.0000127539, 0.0000000333, 40, 0.68, 1.03, 0.0000127539, 0.0000000333, 3, 0.0000121843, 0.0000000224, 167, 1.00, 0.96
21, 0.0000515505, 0.0000003472, 95, 1.23, 1.58, 0.0000734741, 0.0000000139, 7, 0.0000304619, 0.0000000198, 995, 1.43, 0.59
22, 0.0002927328, 0.0000017585, 98, 1.48, 1.83, 0.0002954312, 0.0000006754, 4, 0.0001021479, 0.0000000575, 329, 1.01, 0.35
23, 0.0000114018, 0.0000003330, 34, 0.48, 0.83, 0.0000115016, 0.0000000144, 10, 0.0000098831, 0.0000000149, 44, 1.01, 0.87
24, 0.0000005650, 0.0000002051, 11, 0.12, 0.16, 0.0000098369, 0.0000000663, 1, 0.0000098369, 0.0000000663, 1, 17.41, 17.41
25, 0.0000460078, 0.0000012416, 47, 0.70, 1.04, 0.0000460078, 0.0000012416, 9, 0.0000259870, 0.0000000330, 130, 1.00, 0.56
26, 0.0000449072, 0.0000004252, 55, 0.65, 0.99, 0.0000501869, 0.0000001188, 8, 0.0000227128, 0.0000000257, 85, 1.12, 0.51
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000111235, 0.0000002910, 11, 0.13, 0.24, 0.0000423990, 0.0000002723, 3, 0.0000423990, 0.0000002723, 3, 3.81, 3.81
1, 0.0000107013, 0.0000004788, 50, 0.59, 2.32, 0.0000107013, 0.0000004788, 36, 0.0000105362, 0.0000000113, 92, 1.00, 0.98
2, 0.0001551982, 0.0000003915, 99, 1.16, 2.89, 0.0001742296, 0.0000002936, 14, 0.0000981974, 0.0000000084, 381, 1.12, 0.63
3, 0.0000109985, 0.0000000188, 11, 0.14, 0.24, 0.0000109985, 0.0000000188, 3, 0.0000109985, 0.0000000188, 3, 1.00, 1.00
4, 0.0000131143, 0.0000000107, 44, 0.65, 2.06, 0.0000131143, 0.0000000107, 41, 0.0000131143, 0.0000000107, 41, 1.00, 1.00
5, 0.0001061660, 0.0000000790, 50, 0.60, 2.32, 0.0001061660, 0.0000000790, 16, 0.0000712738, 0.0000008850, 412, 1.00, 0.67
6, 0.0000125817, 0.0000005092, 11, 0.14, 0.21, 0.0000284390, 0.0000003327, 2, 0.0000284390, 0.0000003327, 2, 2.26, 2.26
7, 0.0000304537, 0.0000003659, 93, 1.51, 3.24, 0.0000390729, 0.0000000431, 39, 0.0000155367, 0.0000000280, 339, 1.28, 0.51
8, 0.0000129202, 0.0000006520, 11, 0.14, 0.17, 0.0000130447, 0.0000001598, 1, 0.0000130447, 0.0000001598, 1, 1.01, 1.01
9, 0.0000931293, 0.0000015050, 99, 1.32, 3.05, 0.0001471574, 0.0000001767, 22, 0.0000411061, 0.0000000559, 277, 1.58, 0.44
10, 0.0000281237, 0.0000005751, 91, 1.73, 3.46, 0.0000363206, 0.0000000113, 29, 0.0000234898, 0.0000000088, 66, 1.29, 0.84
11, 0.0000475755, 0.0000007995, 88, 1.35, 3.08, 0.0000588278, 0.0000000729, 6, 0.0000315098, 0.0000000369, 536, 1.24, 0.66
12, 0.0000138236, 0.0000001681, 11, 0.14, 0.17, 0.0000138236, 0.0000001681, 1, 0.0000138236, 0.0000001681, 1, 1.00, 1.00
13, 0.0001300778, 0.0000005694, 80, 1.60, 3.33, 0.0001444298, 0.0000026962, 30, 0.0000758890, 0.0000012263, 395, 1.11, 0.58
14, 0.0000222168, 0.0000002150, 16, 0.22, 1.95, 0.0000269195, 0.0000099322, 32, 0.0000211571, 0.0000000250, 72, 1.21, 0.95
15, 0.0000180006, 0.0000000357, 48, 0.69, 1.66, 0.0000180006, 0.0000000357, 28, 0.0000180006, 0.0000000357, 28, 1.00, 1.00
16, 0.0000091818, 0.0000002224, 11, 0.13, 0.23, 0.0000101824, 0.0000000237, 3, 0.0000101824, 0.0000000237, 3, 1.11, 1.11
17, 0.0000267787, 0.0000021475, 96, 1.30, 3.03, 0.0000391604, 0.0000000180, 6, 0.0000229447, 0.0000000079, 64, 1.46, 0.86
18, 0.0000236252, 0.0000004843, 95, 1.51, 3.24, 0.0000278106, 0.0000001687, 40, 0.0000190454, 0.0000000256, 194, 1.18, 0.81
19, 0.0000440319, 0.0000001627, 50, 0.51, 2.23, 0.0000440319, 0.0000001627, 37, 0.0000339828, 0.0000000278, 2704, 1.00, 0.77
20, 0.0000127539, 0.0000000333, 39, 0.62, 2.35, 0.0000127539, 0.0000000333, 3, 0.0000121843, 0.0000000224, 167, 1.00, 0.96
21, 0.0000358140, 0.0000000142, 50, 0.59, 2.31, 0.0000358140, 0.0000000142, 37, 0.0000304619, 0.0000000198, 995, 1.00, 0.85
22, 0.0002940828, 0.0000006732, 98, 1.43, 3.15, 0.0002954312, 0.0000006754, 4, 0.0001021479, 0.0000000575, 329, 1.00, 0.35
23, 0.0000098831, 0.0000000149, 31, 0.30, 1.82, 0.0000098831, 0.0000000149, 44, 0.0000098831, 0.0000000149, 44, 1.00, 1.00
24, 0.0000005300, 0.0000001910, 11, 0.12, 0.16, 0.0000098369, 0.0000000663, 1, 0.0000098369, 0.0000000663, 1, 18.56, 18.56
25, 0.0000415954, 0.0000001795, 50, 0.61, 2.34, 0.0000415954, 0.0000001795, 11, 0.0000259870, 0.0000000330, 130, 1.00, 0.62
26, 0.0000237852, 0.0000006676, 36, 0.45, 2.18, 0.0000267977, 0.0000003930, 37, 0.0000227128, 0.0000000257, 85, 1.13, 0.95
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000112552, 0.0000004031, 11, 0.13, 0.24, 0.0000423990, 0.0000002723, 3, 0.0000423990, 0.0000002723, 3, 3.77, 3.77
1, 0.0000105362, 0.0000000113, 44, 0.62, 3.80, 0.0000105362, 0.0000000113, 92, 0.0000105362, 0.0000000113, 92, 1.00, 1.00
2, 0.0001535965, 0.0000006270, 100, 1.35, 4.81, 0.0001542783, 0.0000002777, 91, 0.0000981974, 0.0000000084, 381, 1.00, 0.64
3, 0.0000109985, 0.0000000188, 11, 0.14, 0.24, 0.0000109985, 0.0000000188, 3, 0.0000109985, 0.0000000188, 3, 1.00, 1.00
4, 0.0000131143, 0.0000000107, 43, 0.64, 2.06, 0.0000131143, 0.0000000107, 41, 0.0000131143, 0.0000000107, 41, 1.00, 1.00
5, 0.0000963643, 0.0000003867, 100, 1.27, 4.73, 0.0001019864, 0.0000000611, 89, 0.0000712738, 0.0000008850, 412, 1.06, 0.74
6, 0.0000134435, 0.0000004436, 11, 0.14, 0.21, 0.0000284390, 0.0000003327, 2, 0.0000284390, 0.0000003327, 2, 2.12, 2.12
7, 0.0000257466, 0.0000000587, 48, 0.69, 4.14, 0.0000257466, 0.0000000587, 70, 0.0000155367, 0.0000000280, 339, 1.00, 0.60
8, 0.0000125118, 0.0000003093, 11, 0.13, 0.17, 0.0000130447, 0.0000001598, 1, 0.0000130447, 0.0000001598, 1, 1.04, 1.04
9, 0.0000696422, 0.0000017846, 100, 1.48, 4.94, 0.0000876561, 0.0000174413, 82, 0.0000411061, 0.0000000559, 277, 1.26, 0.59
10, 0.0000234898, 0.0000000088, 46, 0.59, 2.88, 0.0000234898, 0.0000000088, 66, 0.0000234898, 0.0000000088, 66, 1.00, 1.00
11, 0.0000522037, 0.0000000633, 49, 0.58, 4.04, 0.0000522037, 0.0000000633, 69, 0.0000315098, 0.0000000369, 536, 1.00, 0.60
12, 0.0000138236, 0.0000001681, 11, 0.14, 0.18, 0.0000138236, 0.0000001681, 1, 0.0000138236, 0.0000001681, 1, 1.00, 1.00
13, 0.0001094212, 0.0000007113, 78, 1.54, 5.00, 0.0001163944, 0.0000000982, 69, 0.0000758890, 0.0000012263, 395, 1.06, 0.69
14, 0.0000211571, 0.0000000250, 16, 0.22, 2.71, 0.0000211571, 0.0000000250, 72, 0.0000211571, 0.0000000250, 72, 1.00, 1.00
15, 0.0000177250, 0.0000004172, 91, 1.30, 2.26, 0.0000180006, 0.0000000357, 28, 0.0000180006, 0.0000000357, 28, 1.02, 1.02
16, 0.0000092817, 0.0000001584, 11, 0.13, 0.24, 0.0000101824, 0.0000000237, 3, 0.0000101824, 0.0000000237, 3, 1.10, 1.10
17, 0.0000205653, 0.0000003654, 98, 1.19, 3.40, 0.0000229447, 0.0000000079, 64, 0.0000229447, 0.0000000079, 64, 1.12, 1.12
18, 0.0000194768, 0.0000000597, 94, 1.69, 5.15, 0.0000219100, 0.0000000321, 84, 0.0000190454, 0.0000000256, 194, 1.12, 0.98
19, 0.0000409036, 0.0000000414, 21, 0.51, 3.97, 0.0000409036, 0.0000000414, 69, 0.0000339828, 0.0000000278, 2704, 1.00, 0.83
20, 0.0000125187, 0.0000000283, 40, 0.63, 4.09, 0.0000125187, 0.0000000283, 74, 0.0000121843, 0.0000000224, 167, 1.00, 0.97
21, 0.0000358140, 0.0000000142, 50, 0.55, 4.00, 0.0000358140, 0.0000000142, 37, 0.0000304619, 0.0000000198, 995, 1.00, 0.85
22, 0.0001434730, 0.0000004112, 100, 1.57, 5.03, 0.0002101404, 0.0000001043, 74, 0.0001021479, 0.0000000575, 329, 1.46, 0.71
23, 0.0000098831, 0.0000000149, 31, 0.30, 1.82, 0.0000098831, 0.0000000149, 44, 0.0000098831, 0.0000000149, 44, 1.00, 1.00
24, 0.0000005317, 0.0000001903, 11, 0.21, 0.24, 0.0000098369, 0.0000000663, 1, 0.0000098369, 0.0000000663, 1, 18.50, 18.50
25, 0.0000277755, 0.0000000107, 49, 0.67, 4.13, 0.0000277755, 0.0000000107, 72, 0.0000259870, 0.0000000330, 130, 1.00, 0.94
26, 0.0000212835, 0.0000004868, 56, 0.69, 3.63, 0.0000227128, 0.0000000257, 85, 0.0000227128, 0.0000000257, 85, 1.07, 1.07
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000122652, 0.0000005810, 11, 0.14, 0.24, 0.0000423990, 0.0000002723, 3, 0.0000423990, 0.0000002723, 3, 3.46, 3.46
1, 0.0000105362, 0.0000000113, 44, 0.59, 3.77, 0.0000105362, 0.0000000113, 92, 0.0000105362, 0.0000000113, 92, 1.00, 1.00
2, 0.0000996062, 0.0000000945, 50, 0.56, 7.47, 0.0000996062, 0.0000000945, 140, 0.0000981974, 0.0000000084, 381, 1.00, 0.99
3, 0.0000109985, 0.0000000188, 11, 0.14, 0.24, 0.0000109985, 0.0000000188, 3, 0.0000109985, 0.0000000188, 3, 1.00, 1.00
4, 0.0000131143, 0.0000000107, 43, 0.64, 2.06, 0.0000131143, 0.0000000107, 41, 0.0000131143, 0.0000000107, 41, 1.00, 1.00
5, 0.0000923907, 0.0000003482, 100, 1.32, 8.24, 0.0001019864, 0.0000000611, 89, 0.0000712738, 0.0000008850, 412, 1.10, 0.77
6, 0.0000123568, 0.0000003513, 11, 0.14, 0.21, 0.0000284390, 0.0000003327, 2, 0.0000284390, 0.0000003327, 2, 2.30, 2.30
7, 0.0000200802, 0.0000003214, 96, 1.54, 8.46, 0.0000234902, 0.0000000161, 132, 0.0000155367, 0.0000000280, 339, 1.17, 0.77
8, 0.0000125933, 0.0000004788, 11, 0.13, 0.17, 0.0000130447, 0.0000001598, 1, 0.0000130447, 0.0000001598, 1, 1.04, 1.04
9, 0.0000632594, 0.0000000121, 16, 0.57, 7.49, 0.0000632594, 0.0000000121, 193, 0.0000411061, 0.0000000559, 277, 1.00, 0.65
10, 0.0000210337, 0.0000002575, 93, 1.40, 3.68, 0.0000234898, 0.0000000088, 66, 0.0000234898, 0.0000000088, 66, 1.12, 1.12
11, 0.0000350288, 0.0000007502, 100, 1.20, 8.11, 0.0000356472, 0.0000000614, 106, 0.0000315098, 0.0000000369, 536, 1.02, 0.90
12, 0.0000138236, 0.0000001681, 11, 0.14, 0.17, 0.0000138236, 0.0000001681, 1, 0.0000138236, 0.0000001681, 1, 1.00, 1.00
13, 0.0000690940, 0.0000007880, 93, 1.61, 8.52, 0.0000906971, 0.0000000143, 195, 0.0000758890, 0.0000012263, 395, 1.31, 1.10
14, 0.0000211571, 0.0000000250, 16, 0.28, 2.77, 0.0000211571, 0.0000000250, 72, 0.0000211571, 0.0000000250, 72, 1.00, 1.00
15, 0.0000158285, 0.0000009101, 92, 1.48, 2.44, 0.0000180006, 0.0000000357, 28, 0.0000180006, 0.0000000357, 28, 1.14, 1.14
16, 0.0000091217, 0.0000002358, 11, 0.13, 0.23, 0.0000101824, 0.0000000237, 3, 0.0000101824, 0.0000000237, 3, 1.12, 1.12
17, 0.0000202703, 0.0000001043, 97, 1.08, 3.29, 0.0000229447, 0.0000000079, 64, 0.0000229447, 0.0000000079, 64, 1.13, 1.13
18, 0.0000133052, 0.0000004974, 89, 1.66, 8.37, 0.0000190454, 0.0000000256, 194, 0.0000190454, 0.0000000256, 194, 1.43, 1.43
19, 0.0000388995, 0.0000000256, 50, 0.51, 7.42, 0.0000388995, 0.0000000256, 138, 0.0000339828, 0.0000000278, 2704, 1.00, 0.87
20, 0.0000121843, 0.0000000224, 47, 0.67, 6.45, 0.0000121843, 0.0000000224, 167, 0.0000121843, 0.0000000224, 167, 1.00, 1.00
21, 0.0000340424, 0.0000000437, 50, 0.59, 7.51, 0.0000340424, 0.0000000437, 107, 0.0000304619, 0.0000000198, 995, 1.00, 0.89
22, 0.0002032503, 0.0000001355, 100, 1.46, 8.38, 0.0002055384, 0.0000001120, 196, 0.0001021479, 0.0000000575, 329, 1.01, 0.50
23, 0.0000098831, 0.0000000149, 31, 0.30, 1.82, 0.0000098831, 0.0000000149, 44, 0.0000098831, 0.0000000149, 44, 1.00, 1.00
24, 0.0000005317, 0.0000001757, 11, 0.12, 0.16, 0.0000098369, 0.0000000663, 1, 0.0000098369, 0.0000000663, 1, 18.50, 18.50
25, 0.0000259870, 0.0000000330, 48, 0.66, 5.15, 0.0000259870, 0.0000000330, 130, 0.0000259870, 0.0000000330, 130, 1.00, 1.00
26, 0.0000218352, 0.0000003846, 56, 0.64, 3.58, 0.0000227128, 0.0000000257, 85, 0.0000227128, 0.0000000257, 85, 1.04, 1.04
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000111368, 0.0000003161, 11, 0.13, 0.24, 0.0000423990, 0.0000002723, 3, 0.0000423990, 0.0000002723, 3, 3.81, 3.81
1, 0.0000105362, 0.0000000113, 44, 0.54, 3.72, 0.0000105362, 0.0000000113, 92, 0.0000105362, 0.0000000113, 92, 1.00, 1.00
2, 0.0000961642, 0.0000002418, 95, 1.34, 11.71, 0.0000991255, 0.0000001125, 293, 0.0000981974, 0.0000000084, 381, 1.03, 1.02
3, 0.0000109985, 0.0000000188, 11, 0.21, 0.31, 0.0000109985, 0.0000000188, 3, 0.0000109985, 0.0000000188, 3, 1.00, 1.00
4, 0.0000131143, 0.0000000107, 43, 0.66, 2.07, 0.0000131143, 0.0000000107, 41, 0.0000131143, 0.0000000107, 41, 1.00, 1.00
5, 0.0000800208, 0.0000003379, 99, 1.45, 11.82, 0.0000963570, 0.0000000104, 215, 0.0000712738, 0.0000008850, 412, 1.20, 0.89
6, 0.0000124435, 0.0000002338, 11, 0.14, 0.21, 0.0000284390, 0.0000003327, 2, 0.0000284390, 0.0000003327, 2, 2.29, 2.29
7, 0.0000201069, 0.0000000469, 41, 0.69, 11.07, 0.0000201069, 0.0000000469, 245, 0.0000155367, 0.0000000280, 339, 1.00, 0.77
8, 0.0000125735, 0.0000008536, 11, 0.14, 0.17, 0.0000130447, 0.0000001598, 1, 0.0000130447, 0.0000001598, 1, 1.04, 1.04
9, 0.0000383103, 0.0000002758, 95, 1.44, 11.01, 0.0000411061, 0.0000000559, 277, 0.0000411061, 0.0000000559, 277, 1.07, 1.07
10, 0.0000220237, 0.0000012284, 92, 1.33, 3.61, 0.0000234898, 0.0000000088, 66, 0.0000234898, 0.0000000088, 66, 1.07, 1.07
11, 0.0000325284, 0.0000000398, 50, 0.57, 10.94, 0.0000325284, 0.0000000398, 207, 0.0000315098, 0.0000000369, 536, 1.00, 0.97
12, 0.0000138236, 0.0000001681, 11, 0.14, 0.17, 0.0000138236, 0.0000001681, 1, 0.0000138236, 0.0000001681, 1, 1.00, 1.00
13, 0.0000671605, 0.0000002352, 92, 1.55, 11.92, 0.0000906971, 0.0000000143, 195, 0.0000758890, 0.0000012263, 395, 1.35, 1.13
14, 0.0000211571, 0.0000000250, 16, 0.28, 2.77, 0.0000211571, 0.0000000250, 72, 0.0000211571, 0.0000000250, 72, 1.00, 1.00
15, 0.0000177183, 0.0000006570, 92, 1.36, 2.33, 0.0000180006, 0.0000000357, 28, 0.0000180006, 0.0000000357, 28, 1.02, 1.02
16, 0.0000091768, 0.0000001913, 11, 0.17, 0.28, 0.0000101824, 0.0000000237, 3, 0.0000101824, 0.0000000237, 3, 1.11, 1.11
17, 0.0000209052, 0.0000001724, 98, 1.17, 3.38, 0.0000229447, 0.0000000079, 64, 0.0000229447, 0.0000000079, 64, 1.10, 1.10
18, 0.0000160502, 0.0000005032, 91, 1.69, 8.40, 0.0000190454, 0.0000000256, 194, 0.0000190454, 0.0000000256, 194, 1.19, 1.19
19, 0.0000388995, 0.0000000256, 50, 0.50, 10.87, 0.0000388995, 0.0000000256, 138, 0.0000339828, 0.0000000278, 2704, 1.00, 0.87
20, 0.0000121843, 0.0000000224, 47, 0.66, 6.44, 0.0000121843, 0.0000000224, 167, 0.0000121843, 0.0000000224, 167, 1.00, 1.00
21, 0.0000331763, 0.0000000445, 50, 0.60, 10.97, 0.0000331763, 0.0000000445, 261, 0.0000304619, 0.0000000198, 995, 1.00, 0.92
22, 0.0001043493, 0.0000005686, 100, 1.39, 11.77, 0.0001655788, 0.0000001513, 262, 0.0001021479, 0.0000000575, 329, 1.59, 0.98
23, 0.0000098831, 0.0000000149, 31, 0.30, 1.82, 0.0000098831, 0.0000000149, 44, 0.0000098831, 0.0000000149, 44, 1.00, 1.00
24, 0.0000005117, 0.0000001615, 11, 0.12, 0.16, 0.0000098369, 0.0000000663, 1, 0.0000098369, 0.0000000663, 1, 19.23, 19.23
25, 0.0000259870, 0.0000000330, 49, 0.67, 5.17, 0.0000259870, 0.0000000330, 130, 0.0000259870, 0.0000000330, 130, 1.00, 1.00
26, 0.0000227128, 0.0000000257, 50, 0.48, 3.42, 0.0000227128, 0.0000000257, 85, 0.0000227128, 0.0000000257, 85, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000115883, 0.0000004547, 11, 0.13, 0.24, 0.0000423990, 0.0000002723, 3, 0.0000423990, 0.0000002723, 3, 3.66, 3.66
1, 0.0000105362, 0.0000000113, 44, 0.53, 3.71, 0.0000105362, 0.0000000113, 92, 0.0000105362, 0.0000000113, 92, 1.00, 1.00
2, 0.0000981974, 0.0000000084, 50, 0.56, 13.73, 0.0000981974, 0.0000000084, 381, 0.0000981974, 0.0000000084, 381, 1.00, 1.00
