BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
44, 0.0000083623, 0.0000002416, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1195838482082353.25, 1195838482082353.25
45, 0.0000073385, 0.0000002411, 77, 1.78, 1.79, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1362676296245826.75, 1362676296245826.75
46, 0.0000287879, 0.0000000023, 46, 0.79, 1.78, 0.0000287879, 0.0000000023, 72, 0.0000287879, 0.0000000023, 72, 1.00, 1.00
47, 0.0000307198, 0.0000007238, 81, 1.59, 4.33, 0.0000409837, 0.0000000300, 131, 0.0000399858, 0.0000006015, 329, 1.33, 1.30
48, 0.0000040056, 0.0000000013, 2, 0.17, 0.35, 0.0000040056, 0.0000000013, 13, 0.0000040056, 0.0000000013, 13, 1.00, 1.00
49, 0.0000095573, 0.0000000023, 66, 0.89, 3.02, 0.0000095573, 0.0000000023, 155, 0.0000095573, 0.0000000023, 155, 1.00, 1.00
50, 0.0000468486, 0.0000000383, 54, 0.81, 3.56, 0.0000468486, 0.0000000383, 166, 0.0000459165, 0.0000000022, 391, 1.00, 0.98
51, 0.0000038017, 0.0000000001, 7, 0.20, 1.35, 0.0000038017, 0.0000000001, 84, 0.0000038017, 0.0000000001, 84, 1.00, 1.00
52, 0.0000072195, 0.0000000001, 51, 0.81, 3.56, 0.0000072195, 0.0000000001, 118, 0.0000069712, 0.0000000005, 241, 1.00, 0.97
53, 0.0000029153, 0.0000000001, 2, 0.17, 0.30, 0.0000029153, 0.0000000001, 10, 0.0000029153, 0.0000000001, 10, 1.00, 1.00
54, 0.0000088461, 0.0000000042, 43, 0.84, 3.59, 0.0000088461, 0.0000000042, 175, 0.0000087678, 0.0000000003, 237, 1.00, 0.99
55, 0.0000090187, 0.0000000013, 47, 0.81, 3.56, 0.0000090187, 0.0000000013, 200, 0.0000087651, 0.0000000001, 232, 1.00, 0.97
56, 0.0000093865, 0.0000002411, 2, 0.19, 0.20, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1065359825280988.62, 1065359825280988.62
57, 0.0001479677, 0.0000004178, 99, 1.62, 4.37, 0.0002553483, 0.0000000452, 74, 0.0000735438, 0.0000000026, 498, 1.73, 0.50
58, 0.0000052903, 0.0000002416, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1890240060487682.00, 1890240060487682.00
59, 0.0000052903, 0.0000002416, 2, 0.16, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1890240060487682.00, 1890240060487682.00
60, 0.0000193208, 0.0000000013, 63, 0.86, 3.61, 0.0000193208, 0.0000000013, 186, 0.0000149944, 0.0000000024, 722, 1.00, 0.78
61, 0.0000271202, 0.0000000005, 56, 0.83, 3.58, 0.0000271202, 0.0000000005, 174, 0.0000264809, 0.0000000013, 322, 1.00, 0.98
62, 0.0000031803, 0.0000001325, 2, 0.18, 0.26, 0.0000031803, 0.0000001325, 6, 0.0000031803, 0.0000001325, 6, 1.00, 1.00
63, 0.0000169753, 0.0000000006, 66, 0.93, 2.38, 0.0000169753, 0.0000000006, 105, 0.0000169753, 0.0000000006, 105, 1.00, 1.00
64, 0.0000232339, 0.0000000022, 66, 0.89, 3.57, 0.0000232339, 0.0000000022, 195, 0.0000232339, 0.0000000022, 195, 1.00, 1.00
65, 0.0000027480, 0.0000000004, 2, 0.19, 0.35, 0.0000027480, 0.0000000004, 12, 0.0000027480, 0.0000000004, 12, 1.00, 1.00
66, 0.0000042079, 0.0000000020, 7, 0.20, 0.53, 0.0000042079, 0.0000000020, 24, 0.0000042079, 0.0000000020, 24, 1.00, 1.00
67, 0.0000024815, 0.0000000002, 2, 0.16, 0.30, 0.0000024815, 0.0000000002, 10, 0.0000024815, 0.0000000002, 10, 1.00, 1.00
68, 0.0000422344, 0.0000000010, 44, 0.77, 3.52, 0.0000422344, 0.0000000010, 114, 0.0000420395, 0.0000000003, 393, 1.00, 1.00
69, 0.0000033898, 0.0000000001, 12, 0.23, 0.57, 0.0000033898, 0.0000000001, 25, 0.0000033898, 0.0000000001, 25, 1.00, 1.00
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000029641, 0.0000000034, 2, 0.17, 0.33, 0.0000029641, 0.0000000034, 12, 0.0000029641, 0.0000000034, 12, 1.00, 1.00
1, 0.0000059079, 0.0000000047, 6, 0.18, 1.27, 0.0000059079, 0.0000000047, 79, 0.0000059079, 0.0000000047, 79, 1.00, 1.00
2, 0.0000217086, 0.0000000015, 66, 0.79, 4.84, 0.0000217086, 0.0000000015, 295, 0.0000217086, 0.0000000015, 295, 1.00, 1.00
3, 0.0000390165, 0.0000000027, 48, 0.96, 5.08, 0.0000390165, 0.0000000027, 141, 0.0000363608, 0.0000000022, 326, 1.00, 0.93
4, 0.0000245628, 0.0000000016, 65, 0.84, 4.81, 0.0000245628, 0.0000000016, 289, 0.0000245628, 0.0000000016, 289, 1.00, 1.00
5, 0.0000028299, 0.0000000001, 2, 0.19, 0.34, 0.0000028299, 0.0000000001, 11, 0.0000028299, 0.0000000001, 11, 1.00, 1.00
6, 0.0000058727, 0.0000000007, 6, 0.22, 1.53, 0.0000058727, 0.0000000007, 95, 0.0000058727, 0.0000000007, 95, 1.00, 1.00
7, 0.0000170432, 0.0000000013, 63, 0.80, 2.10, 0.0000170432, 0.0000000013, 94, 0.0000170432, 0.0000000013, 94, 1.00, 1.00
8, 0.0000197865, 0.0000000112, 63, 0.85, 3.18, 0.0000197865, 0.0000000112, 169, 0.0000197865, 0.0000000112, 169, 1.00, 1.00
9, 0.0000270592, 0.0000000005, 66, 0.91, 5.03, 0.0000270592, 0.0000000005, 174, 0.0000259418, 0.0000000035, 359, 1.00, 0.96
10, 0.0000141209, 0.0000000001, 66, 0.84, 4.96, 0.0000141209, 0.0000000001, 287, 0.0000134792, 0.0000000026, 603, 1.00, 0.95
11, 0.0000239317, 0.0000000015, 49, 0.84, 4.32, 0.0000239317, 0.0000000015, 253, 0.0000239317, 0.0000000015, 253, 1.00, 1.00
12, 0.0000180611, 0.0000000053, 66, 0.90, 5.02, 0.0000180611, 0.0000000053, 299, 0.0000160739, 0.0000000015, 642, 1.00, 0.89
13, 0.0000029360, 0.0000000018, 2, 0.18, 0.53, 0.0000029360, 0.0000000018, 26, 0.0000029360, 0.0000000018, 26, 1.00, 1.00
14, 0.0000179200, 0.0000004180, 81, 1.53, 2.86, 0.0000227171, 0.0000000073, 97, 0.0000227171, 0.0000000073, 97, 1.27, 1.27
15, 0.0000186027, 0.0000002414, 75, 1.69, 5.81, 0.0000217757, 0.0000000012, 268, 0.0000165038, 0.0000000014, 692, 1.17, 0.89
16, 0.0000184242, 0.0000000027, 46, 0.80, 4.92, 0.0000184242, 0.0000000027, 294, 0.0000170648, 0.0000000017, 681, 1.00, 0.93
17, 0.0000137559, 0.0000000004, 50, 0.83, 4.39, 0.0000137559, 0.0000000004, 259, 0.0000137559, 0.0000000004, 259, 1.00, 1.00
18, 0.0000180668, 0.0000000281, 46, 0.80, 3.92, 0.0000180668, 0.0000000281, 227, 0.0000180668, 0.0000000281, 227, 1.00, 1.00
19, 0.0000153809, 0.0000000062, 54, 0.78, 4.90, 0.0000153809, 0.0000000062, 242, 0.0000134053, 0.0000000006, 674, 1.00, 0.87
20, 0.0000130057, 0.0000000016, 66, 0.84, 4.96, 0.0000130057, 0.0000000016, 249, 0.0000116026, 0.0000000149, 561, 1.00, 0.89
21, 0.0000179607, 0.0000000039, 50, 0.86, 4.98, 0.0000179607, 0.0000000039, 244, 0.0000154816, 0.0000000004, 410, 1.00, 0.86
22, 0.0000033467, 0.0000000002, 2, 0.16, 0.21, 0.0000033467, 0.0000000002, 4, 0.0000033467, 0.0000000002, 4, 1.00, 1.00
23, 0.0000058978, 0.0000000002, 7, 0.19, 0.76, 0.0000058978, 0.0000000002, 41, 0.0000058978, 0.0000000002, 41, 1.00, 1.00
24, 0.0000154630, 0.0000000004, 46, 0.76, 4.88, 0.0000154630, 0.0000000004, 261, 0.0000136017, 0.0000000005, 350, 1.00, 0.88
25, 0.0000189369, 0.0000000018, 65, 0.79, 4.26, 0.0000189369, 0.0000000018, 252, 0.0000189369, 0.0000000018, 252, 1.00, 1.00
26, 0.0000149878, 0.0000000009, 47, 0.81, 3.09, 0.0000149878, 0.0000000009, 166, 0.0000149878, 0.0000000009, 166, 1.00, 1.00
27, 0.0000169597, 0.0000000034, 66, 0.80, 4.92, 0.0000169597, 0.0000000034, 235, 0.0000109977, 0.0000000024, 337, 1.00, 0.65
28, 0.0000159721, 0.0000000018, 63, 0.80, 3.96, 0.0000159721, 0.0000000018, 230, 0.0000159721, 0.0000000018, 230, 1.00, 1.00
29, 0.0000031680, 0.0000000003, 6, 0.18, 0.59, 0.0000031680, 0.0000000003, 30, 0.0000031680, 0.0000000003, 30, 1.00, 1.00
30, 0.0000128898, 0.0000002794, 62, 0.80, 1.70, 0.0000128898, 0.0000002794, 65, 0.0000128898, 0.0000002794, 65, 1.00, 1.00
31, 0.0000033348, 0.0000000003, 2, 0.16, 0.31, 0.0000033348, 0.0000000003, 11, 0.0000033348, 0.0000000003, 11, 1.00, 1.00
32, 0.0000066504, 0.0000000012, 7, 0.19, 1.74, 0.0000066504, 0.0000000012, 113, 0.0000066504, 0.0000000012, 113, 1.00, 1.00
33, 0.0000092729, 0.0000000018, 58, 0.95, 1.88, 0.0000092729, 0.0000000018, 68, 0.0000092729, 0.0000000018, 68, 1.00, 1.00
34, 0.0000034031, 0.0000000002, 2, 0.16, 0.24, 0.0000034031, 0.0000000002, 6, 0.0000034031, 0.0000000002, 6, 1.00, 1.00
35, 0.0000066793, 0.0000000065, 7, 0.20, 1.00, 0.0000066793, 0.0000000065, 58, 0.0000066793, 0.0000000065, 58, 1.00, 1.00
36, 0.0000092773, 0.0000000007, 44, 0.73, 2.56, 0.0000092773, 0.0000000007, 133, 0.0000092773, 0.0000000007, 133, 1.00, 1.00
37, 0.0000029907, 0.0000000000, 2, 0.16, 0.33, 0.0000029907, 0.0000000000, 12, 0.0000029907, 0.0000000000, 12, 1.00, 1.00
38, 0.0000062464, 0.0000000007, 6, 0.21, 1.05, 0.0000062464, 0.0000000007, 61, 0.0000062464, 0.0000000007, 61, 1.00, 1.00
39, 0.0000099819, 0.0000000067, 58, 0.89, 1.11, 0.0000099819, 0.0000000067, 16, 0.0000099819, 0.0000000067, 16, 1.00, 1.00
40, 0.0000169881, 0.0000000030, 54, 0.97, 5.09, 0.0000169881, 0.0000000030, 279, 0.0000148558, 0.0000000011, 420, 1.00, 0.87
41, 0.0000221867, 0.0000002414, 74, 1.38, 5.51, 0.0000226375, 0.0000000236, 242, 0.0000187164, 0.0000000011, 620, 1.02, 0.84
42, 0.0000095572, 0.0000004825, 100, 1.70, 2.38, 0.0000105180, 0.0000000032, 50, 0.0000105180, 0.0000000032, 50, 1.10, 1.10
43, 0.0000200852, 0.0000000024, 50, 0.80, 4.83, 0.0000200852, 0.0000000024, 293, 0.0000200852, 0.0000000024, 293, 1.00, 1.00
44, 0.0000085332, 0.0000002416, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1171897888630637.25, 1171897888630637.25
45, 0.0000083623, 0.0000002416, 77, 1.75, 1.76, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1195838482082353.25, 1195838482082353.25
46, 0.0000287879, 0.0000000023, 46, 0.83, 1.82, 0.0000287879, 0.0000000023, 72, 0.0000287879, 0.0000000023, 72, 1.00, 1.00
47, 0.0000298665, 0.0000006384, 81, 1.67, 5.80, 0.0000409837, 0.0000000300, 131, 0.0000399858, 0.0000006015, 329, 1.37, 1.34
48, 0.0000040056, 0.0000000013, 2, 0.16, 0.34, 0.0000040056, 0.0000000013, 13, 0.0000040056, 0.0000000013, 13, 1.00, 1.00
49, 0.0000095573, 0.0000000023, 66, 0.89, 3.02, 0.0000095573, 0.0000000023, 155, 0.0000095573, 0.0000000023, 155, 1.00, 1.00
50, 0.0000436903, 0.0000002416, 78, 1.80, 5.92, 0.0000468486, 0.0000000383, 166, 0.0000459165, 0.0000000022, 391, 1.07, 1.05
51, 0.0000038017, 0.0000000001, 7, 0.19, 1.34, 0.0000038017, 0.0000000001, 84, 0.0000038017, 0.0000000001, 84, 1.00, 1.00
52, 0.0000069712, 0.0000000005, 49, 0.84, 4.15, 0.0000069712, 0.0000000005, 241, 0.0000069712, 0.0000000005, 241, 1.00, 1.00
53, 0.0000029153, 0.0000000001, 2, 0.18, 0.32, 0.0000029153, 0.0000000001, 10, 0.0000029153, 0.0000000001, 10, 1.00, 1.00
54, 0.0000087678, 0.0000000003, 43, 0.78, 4.04, 0.0000087678, 0.0000000003, 237, 0.0000087678, 0.0000000003, 237, 1.00, 1.00
55, 0.0000087651, 0.0000000001, 46, 0.86, 4.05, 0.0000087651, 0.0000000001, 232, 0.0000087651, 0.0000000001, 232, 1.00, 1.00
56, 0.0000085332, 0.0000002416, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1171897888630637.25, 1171897888630637.25
57, 0.0000960691, 0.0000000095, 66, 0.84, 4.96, 0.0000960691, 0.0000000095, 272, 0.0000735438, 0.0000000026, 498, 1.00, 0.77
58, 0.0000049493, 0.0000004827, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 2020474137931034.25, 2020474137931034.25
59, 0.0000051195, 0.0000000000, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1953315753491552.00, 1953315753491552.00
60, 0.0000176982, 0.0000000024, 53, 0.81, 4.94, 0.0000176982, 0.0000000024, 219, 0.0000149944, 0.0000000024, 722, 1.00, 0.85
61, 0.0000271202, 0.0000000005, 57, 0.81, 4.93, 0.0000271202, 0.0000000005, 174, 0.0000264809, 0.0000000013, 322, 1.00, 0.98
62, 0.0000031803, 0.0000001325, 2, 0.17, 0.26, 0.0000031803, 0.0000001325, 6, 0.0000031803, 0.0000001325, 6, 1.00, 1.00
63, 0.0000169753, 0.0000000006, 66, 0.85, 2.29, 0.0000169753, 0.0000000006, 105, 0.0000169753, 0.0000000006, 105, 1.00, 1.00
64, 0.0000232339, 0.0000000022, 66, 0.85, 3.53, 0.0000232339, 0.0000000022, 195, 0.0000232339, 0.0000000022, 195, 1.00, 1.00
65, 0.0000027480, 0.0000000004, 2, 0.19, 0.35, 0.0000027480, 0.0000000004, 12, 0.0000027480, 0.0000000004, 12, 1.00, 1.00
66, 0.0000042079, 0.0000000020, 7, 0.19, 0.52, 0.0000042079, 0.0000000020, 24, 0.0000042079, 0.0000000020, 24, 1.00, 1.00
67, 0.0000024815, 0.0000000002, 2, 0.16, 0.30, 0.0000024815, 0.0000000002, 10, 0.0000024815, 0.0000000002, 10, 1.00, 1.00
68, 0.0000422344, 0.0000000010, 44, 0.80, 4.93, 0.0000422344, 0.0000000010, 114, 0.0000420395, 0.0000000003, 393, 1.00, 1.00
69, 0.0000033898, 0.0000000001, 12, 0.23, 0.57, 0.0000033898, 0.0000000001, 25, 0.0000033898, 0.0000000001, 25, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000029641, 0.0000000034, 2, 0.17, 0.33, 0.0000029641, 0.0000000034, 12, 0.0000029641, 0.0000000034, 12, 1.00, 1.00
1, 0.0000059079, 0.0000000047, 6, 0.18, 1.27, 0.0000059079, 0.0000000047, 79, 0.0000059079, 0.0000000047, 79, 1.00, 1.00
2, 0.0000217086, 0.0000000015, 66, 0.82, 4.87, 0.0000217086, 0.0000000015, 295, 0.0000217086, 0.0000000015, 295, 1.00, 1.00
3, 0.0000363608, 0.0000000022, 52, 0.98, 5.46, 0.0000363608, 0.0000000022, 326, 0.0000363608, 0.0000000022, 326, 1.00, 1.00
4, 0.0000245628, 0.0000000016, 65, 0.82, 4.79, 0.0000245628, 0.0000000016, 289, 0.0000245628, 0.0000000016, 289, 1.00, 1.00
5, 0.0000028299, 0.0000000001, 2, 0.17, 0.32, 0.0000028299, 0.0000000001, 11, 0.0000028299, 0.0000000001, 11, 1.00, 1.00
6, 0.0000058727, 0.0000000007, 6, 0.20, 1.50, 0.0000058727, 0.0000000007, 95, 0.0000058727, 0.0000000007, 95, 1.00, 1.00
7, 0.0000170432, 0.0000000013, 62, 0.83, 2.12, 0.0000170432, 0.0000000013, 94, 0.0000170432, 0.0000000013, 94, 1.00, 1.00
8, 0.0000197865, 0.0000000112, 63, 0.83, 3.15, 0.0000197865, 0.0000000112, 169, 0.0000197865, 0.0000000112, 169, 1.00, 1.00
9, 0.0000259418, 0.0000000035, 66, 0.93, 5.86, 0.0000259418, 0.0000000035, 359, 0.0000259418, 0.0000000035, 359, 1.00, 1.00
10, 0.0000134792, 0.0000000026, 56, 0.81, 9.10, 0.0000134792, 0.0000000026, 603, 0.0000134792, 0.0000000026, 603, 1.00, 1.00
11, 0.0000239317, 0.0000000015, 46, 0.87, 4.34, 0.0000239317, 0.0000000015, 253, 0.0000239317, 0.0000000015, 253, 1.00, 1.00
12, 0.0000160739, 0.0000000015, 66, 0.83, 9.65, 0.0000160739, 0.0000000015, 642, 0.0000160739, 0.0000000015, 642, 1.00, 1.00
13, 0.0000029360, 0.0000000018, 2, 0.16, 0.52, 0.0000029360, 0.0000000018, 26, 0.0000029360, 0.0000000018, 26, 1.00, 1.00
14, 0.0000186027, 0.0000002414, 82, 1.75, 3.09, 0.0000227171, 0.0000000073, 97, 0.0000227171, 0.0000000073, 97, 1.22, 1.22
15, 0.0000165038, 0.0000000014, 56, 0.80, 10.31, 0.0000165038, 0.0000000014, 692, 0.0000165038, 0.0000000014, 692, 1.00, 1.00
16, 0.0000170648, 0.0000000017, 47, 0.96, 10.31, 0.0000170648, 0.0000000017, 681, 0.0000170648, 0.0000000017, 681, 1.00, 1.00
17, 0.0000137559, 0.0000000004, 49, 0.82, 4.38, 0.0000137559, 0.0000000004, 259, 0.0000137559, 0.0000000004, 259, 1.00, 1.00
18, 0.0000180668, 0.0000000281, 47, 0.80, 3.92, 0.0000180668, 0.0000000281, 227, 0.0000180668, 0.0000000281, 227, 1.00, 1.00
19, 0.0000134053, 0.0000000006, 60, 0.86, 10.12, 0.0000134053, 0.0000000006, 674, 0.0000134053, 0.0000000006, 674, 1.00, 1.00
20, 0.0000116026, 0.0000000149, 62, 0.81, 8.52, 0.0000116026, 0.0000000149, 561, 0.0000116026, 0.0000000149, 561, 1.00, 1.00
21, 0.0000154816, 0.0000000004, 51, 0.83, 6.46, 0.0000154816, 0.0000000004, 410, 0.0000154816, 0.0000000004, 410, 1.00, 1.00
22, 0.0000033467, 0.0000000002, 2, 0.16, 0.22, 0.0000033467, 0.0000000002, 4, 0.0000033467, 0.0000000002, 4, 1.00, 1.00
23, 0.0000058978, 0.0000000002, 7, 0.21, 0.77, 0.0000058978, 0.0000000002, 41, 0.0000058978, 0.0000000002, 41, 1.00, 1.00
24, 0.0000136017, 0.0000000005, 48, 0.77, 5.58, 0.0000136017, 0.0000000005, 350, 0.0000136017, 0.0000000005, 350, 1.00, 1.00
25, 0.0000189369, 0.0000000018, 65, 0.79, 4.25, 0.0000189369, 0.0000000018, 252, 0.0000189369, 0.0000000018, 252, 1.00, 1.00
26, 0.0000149878, 0.0000000009, 47, 0.77, 3.05, 0.0000149878, 0.0000000009, 166, 0.0000149878, 0.0000000009, 166, 1.00, 1.00
27, 0.0000109977, 0.0000000024, 65, 0.77, 5.41, 0.0000109977, 0.0000000024, 337, 0.0000109977, 0.0000000024, 337, 1.00, 1.00
28, 0.0000159721, 0.0000000018, 64, 0.82, 3.98, 0.0000159721, 0.0000000018, 230, 0.0000159721, 0.0000000018, 230, 1.00, 1.00
29, 0.0000031680, 0.0000000003, 6, 0.19, 0.60, 0.0000031680, 0.0000000003, 30, 0.0000031680, 0.0000000003, 30, 1.00, 1.00
30, 0.0000128898, 0.0000002794, 62, 0.81, 1.71, 0.0000128898, 0.0000002794, 65, 0.0000128898, 0.0000002794, 65, 1.00, 1.00
31, 0.0000033348, 0.0000000003, 2, 0.17, 0.32, 0.0000033348, 0.0000000003, 11, 0.0000033348, 0.0000000003, 11, 1.00, 1.00
32, 0.0000066504, 0.0000000012, 7, 0.20, 1.75, 0.0000066504, 0.0000000012, 113, 0.0000066504, 0.0000000012, 113, 1.00, 1.00
33, 0.0000092729, 0.0000000018, 58, 0.98, 1.92, 0.0000092729, 0.0000000018, 68, 0.0000092729, 0.0000000018, 68, 1.00, 1.00
34, 0.0000034031, 0.0000000002, 2, 0.17, 0.25, 0.0000034031, 0.0000000002, 6, 0.0000034031, 0.0000000002, 6, 1.00, 1.00
35, 0.0000066793, 0.0000000065, 7, 0.22, 1.02, 0.0000066793, 0.0000000065, 58, 0.0000066793, 0.0000000065, 58, 1.00, 1.00
36, 0.0000092773, 0.0000000007, 44, 0.78, 2.61, 0.0000092773, 0.0000000007, 133, 0.0000092773, 0.0000000007, 133, 1.00, 1.00
37, 0.0000029907, 0.0000000000, 2, 0.17, 0.34, 0.0000029907, 0.0000000000, 12, 0.0000029907, 0.0000000000, 12, 1.00, 1.00
38, 0.0000062464, 0.0000000007, 6, 0.20, 1.04, 0.0000062464, 0.0000000007, 61, 0.0000062464, 0.0000000007, 61, 1.00, 1.00
39, 0.0000099819, 0.0000000067, 58, 0.91, 1.13, 0.0000099819, 0.0000000067, 16, 0.0000099819, 0.0000000067, 16, 1.00, 1.00
40, 0.0000148558, 0.0000000011, 38, 0.96, 6.73, 0.0000148558, 0.0000000011, 420, 0.0000148558, 0.0000000011, 420, 1.00, 1.00
41, 0.0000187164, 0.0000000011, 63, 1.17, 9.69, 0.0000187164, 0.0000000011, 620, 0.0000187164, 0.0000000011, 620, 1.00, 1.00
42, 0.0000100688, 0.0000002414, 100, 1.42, 2.11, 0.0000105180, 0.0000000032, 50, 0.0000105180, 0.0000000032, 50, 1.04, 1.04
43, 0.0000200852, 0.0000000024, 52, 0.83, 4.86, 0.0000200852, 0.0000000024, 293, 0.0000200852, 0.0000000024, 293, 1.00, 1.00
44, 0.0000083623, 0.0000002416, 2, 0.18, 0.19, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1195838482082353.25, 1195838482082353.25
45, 0.0000081915, 0.0000000000, 75, 1.63, 1.65, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1220777635353720.25, 1220777635353720.25
46, 0.0000287879, 0.0000000023, 46, 0.84, 1.83, 0.0000287879, 0.0000000023, 72, 0.0000287879, 0.0000000023, 72, 1.00, 1.00
47, 0.0000288427, 0.0000004827, 69, 1.51, 6.03, 0.0000399858, 0.0000006015, 329, 0.0000399858, 0.0000006015, 329, 1.39, 1.39
48, 0.0000040056, 0.0000000013, 2, 0.17, 0.35, 0.0000040056, 0.0000000013, 13, 0.0000040056, 0.0000000013, 13, 1.00, 1.00
49, 0.0000095573, 0.0000000023, 66, 0.92, 3.05, 0.0000095573, 0.0000000023, 155, 0.0000095573, 0.0000000023, 155, 1.00, 1.00
50, 0.0000459165, 0.0000000022, 28, 0.88, 6.25, 0.0000459165, 0.0000000022, 391, 0.0000459165, 0.0000000022, 391, 1.00, 1.00
51, 0.0000038017, 0.0000000001, 7, 0.21, 1.37, 0.0000038017, 0.0000000001, 84, 0.0000038017, 0.0000000001, 84, 1.00, 1.00
52, 0.0000069712, 0.0000000005, 51, 0.80, 4.11, 0.0000069712, 0.0000000005, 241, 0.0000069712, 0.0000000005, 241, 1.00, 1.00
53, 0.0000029153, 0.0000000001, 2, 0.17, 0.30, 0.0000029153, 0.0000000001, 10, 0.0000029153, 0.0000000001, 10, 1.00, 1.00
54, 0.0000087678, 0.0000000003, 43, 0.79, 4.04, 0.0000087678, 0.0000000003, 237, 0.0000087678, 0.0000000003, 237, 1.00, 1.00
55, 0.0000087651, 0.0000000001, 48, 0.86, 4.05, 0.0000087651, 0.0000000001, 232, 0.0000087651, 0.0000000001, 232, 1.00, 1.00
56, 0.0000092160, 0.0000000000, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1085069444444444.50, 1085069444444444.50
57, 0.0000735438, 0.0000000026, 66, 0.82, 7.67, 0.0000735438, 0.0000000026, 498, 0.0000735438, 0.0000000026, 498, 1.00, 1.00
58, 0.0000049493, 0.0000004827, 2, 0.19, 0.20, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 2020474137931034.25, 2020474137931034.25
59, 0.0000047785, 0.0000002411, 2, 0.17, 0.18, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 2092706916396359.00, 2092706916396359.00
60, 0.0000149944, 0.0000000024, 49, 0.82, 10.74, 0.0000149944, 0.0000000024, 722, 0.0000149944, 0.0000000024, 722, 1.00, 1.00
61, 0.0000264809, 0.0000000013, 66, 0.83, 5.26, 0.0000264809, 0.0000000013, 322, 0.0000264809, 0.0000000013, 322, 1.00, 1.00
62, 0.0000031803, 0.0000001325, 2, 0.16, 0.25, 0.0000031803, 0.0000001325, 6, 0.0000031803, 0.0000001325, 6, 1.00, 1.00
63, 0.0000169753, 0.0000000006, 66, 0.83, 2.27, 0.0000169753, 0.0000000006, 105, 0.0000169753, 0.0000000006, 105, 1.00, 1.00
64, 0.0000232339, 0.0000000022, 66, 0.82, 3.50, 0.0000232339, 0.0000000022, 195, 0.0000232339, 0.0000000022, 195, 1.00, 1.00
65, 0.0000027480, 0.0000000004, 2, 0.17, 0.33, 0.0000027480, 0.0000000004, 12, 0.0000027480, 0.0000000004, 12, 1.00, 1.00
66, 0.0000042079, 0.0000000020, 7, 0.19, 0.52, 0.0000042079, 0.0000000020, 24, 0.0000042079, 0.0000000020, 24, 1.00, 1.00
67, 0.0000024815, 0.0000000002, 2, 0.16, 0.30, 0.0000024815, 0.0000000002, 10, 0.0000024815, 0.0000000002, 10, 1.00, 1.00
68, 0.0000420395, 0.0000000003, 43, 0.81, 6.21, 0.0000420395, 0.0000000003, 393, 0.0000420395, 0.0000000003, 393, 1.00, 1.00
69, 0.0000033898, 0.0000000001, 12, 0.22, 0.57, 0.0000033898, 0.0000000001, 25, 0.0000033898, 0.0000000001, 25, 1.00, 1.00
BENCH: densenet121
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000040690, 0.0000000372, 2, 0.17, 0.18, 0.0000040690, 0.0000000372, 1, 0.0000035564, 0.0000000002, 2, 1.00, 0.87
