BENCH: googlenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
19, 0.0003995337, 0.0000010196, 68, 1.56, 1.70, 0.0007480419, 0.0000002652, 8, 0.0001803369, 0.0000128031, 108, 1.87, 0.45
20, 0.0002563152, 0.0000002879, 100, 1.33, 1.48, 0.0003813275, 0.0000002014, 1, 0.0002690959, 0.0000006086, 101, 1.49, 1.05
21, 0.0001509438, 0.0000004940, 100, 1.39, 1.54, 0.0002744212, 0.0000002208, 7, 0.0001490305, 0.0000002154, 111, 1.82, 0.99
22, 0.0003187445, 0.0000005789, 98, 1.59, 1.73, 0.0004443350, 0.0000001846, 2, 0.0002080102, 0.0000000500, 99, 1.39, 0.65
23, 0.0002397652, 0.0000002994, 93, 1.44, 1.59, 0.0004668504, 0.0000006146, 10, 0.0001929579, 0.0000003269, 115, 1.95, 0.80
24, 0.0002390668, 0.0000008430, 100, 1.29, 1.44, 0.0003236890, 0.0000035936, 7, 0.0001788485, 0.0000025212, 125, 1.35, 0.75
25, 0.0003220662, 0.0000037311, 98, 1.61, 1.75, 0.0004115774, 0.0000007468, 3, 0.0001229892, 0.0000024670, 86, 1.28, 0.38
26, 0.0001819075, 0.0000006759, 98, 1.50, 1.65, 0.0002941822, 0.0000002532, 7, 0.0001158489, 0.0000000595, 83, 1.62, 0.64
27, 0.0006345326, 0.0000073782, 17, 0.60, 0.75, 0.0006345326, 0.0000073782, 4, 0.0001746695, 0.0000002230, 67, 1.00, 0.28
28, 0.0002641303, 0.0000002706, 100, 1.26, 1.40, 0.0002652131, 0.0000003746, 2, 0.0001448083, 0.0000001118, 43, 1.00, 0.55
29, 0.0001987493, 0.0000004020, 97, 1.41, 1.55, 0.0002806619, 0.0000033428, 7, 0.0001115031, 0.0000001620, 67, 1.41, 0.56
30, 0.0001822315, 0.0000001053, 50, 0.64, 0.78, 0.0001822315, 0.0000001053, 1, 0.0001183222, 0.0000004845, 15, 1.00, 0.65
31, 0.0002345182, 0.0000009767, 100, 1.23, 1.38, 0.0002874252, 0.0000295684, 9, 0.0001130635, 0.0000002640, 82, 1.23, 0.48
32, 0.0002466317, 0.0000006017, 99, 1.45, 1.60, 0.0003751028, 0.0000001463, 7, 0.0001158438, 0.0000004676, 90, 1.52, 0.47
33, 0.0001676623, 0.0000002717, 99, 1.22, 1.37, 0.0001741440, 0.0000001237, 10, 0.0001383640, 0.0000000462, 18, 1.04, 0.83
34, 0.0001564838, 0.0000006198, 100, 1.28, 1.43, 0.0002319816, 0.0000004971, 10, 0.0001188549, 0.0000000672, 93, 1.48, 0.76
35, 0.0001032265, 0.0000005736, 91, 1.47, 1.62, 0.0002745374, 0.0000015758, 7, 0.0001432813, 0.0000069316, 23, 2.66, 1.39
36, 0.0001210317, 0.0000005859, 100, 1.28, 1.42, 0.0002188290, 0.0000001857, 4, 0.0001100760, 0.0000000439, 47, 1.81, 0.91
37, 0.0000942178, 0.0000006986, 96, 1.41, 1.55, 0.0001820224, 0.0000001384, 6, 0.0001163904, 0.0000004566, 30, 1.93, 1.24
38, 0.0001671122, 0.0000028753, 98, 1.43, 1.57, 0.0002317929, 0.0000058157, 4, 0.0001124049, 0.0000001817, 42, 1.39, 0.67
39, 0.0001070448, 0.0000004524, 100, 1.29, 1.43, 0.0001701517, 0.0000004071, 3, 0.0000842018, 0.0000001188, 40, 1.59, 0.79
40, 0.0001029465, 0.0000004031, 97, 1.47, 1.61, 0.0002057239, 0.0000368178, 7, 0.0000850801, 0.0000001234, 16, 2.00, 0.83
41, 0.0001330402, 0.0000003687, 91, 1.52, 1.66, 0.0002415444, 0.0000002640, 8, 0.0000427516, 0.0000000272, 579, 1.82, 0.32
42, 0.0004241427, 0.0000003524, 100, 1.38, 1.53, 0.0007472302, 0.0000136191, 2, 0.0002994887, 0.0000004786, 108, 1.76, 0.71
43, 0.0004502945, 0.0000003419, 100, 1.85, 2.00, 0.0008297427, 0.0000014183, 9, 0.0002541841, 0.0000003527, 111, 1.84, 0.56
44, 0.0005310173, 0.0000007452, 100, 1.52, 1.67, 0.0009578907, 0.0000002936, 6, 0.0002480284, 0.0000002316, 124, 1.80, 0.47
45, 0.0003865088, 0.0000006816, 100, 1.36, 1.51, 0.0010845828, 0.0000277902, 9, 0.0003027179, 0.0000029314, 86, 2.81, 0.78
46, 0.0006111302, 0.0000001637, 100, 1.44, 1.59, 0.0006141005, 0.0000010696, 9, 0.0002000324, 0.0000001179, 98, 1.00, 0.33
47, 0.0003471373, 0.0000066189, 19, 0.60, 0.74, 0.0003471373, 0.0000066189, 4, 0.0002283287, 0.0000005343, 114, 1.00, 0.66
48, 0.0002085147, 0.0000012573, 99, 1.47, 1.61, 0.0004325923, 0.0000007441, 6, 0.0001783894, 0.0000000349, 80, 2.07, 0.86
49, 0.0002291183, 0.0000063112, 91, 1.34, 1.48, 0.0002613915, 0.0000006110, 6, 0.0001540977, 0.0000000764, 90, 1.14, 0.67
50, 0.0003314212, 0.0000015912, 100, 1.42, 1.56, 0.0004629250, 0.0000003624, 4, 0.0001650150, 0.0000003090, 71, 1.40, 0.50
51, 0.0002232732, 0.0000006527, 100, 1.31, 1.46, 0.0002498655, 0.0000030977, 10, 0.0001137585, 0.0000002505, 109, 1.12, 0.51
52, 0.0001308250, 0.0000006543, 99, 1.32, 1.47, 0.0001363392, 0.0000002200, 2, 0.0001339021, 0.0000002377, 41, 1.04, 1.02
53, 0.0001850558, 0.0000017720, 100, 1.35, 1.49, 0.0003280238, 0.0000005083, 10, 0.0000905539, 0.0000001219, 81, 1.77, 0.49
54, 0.0002307865, 0.0000027848, 98, 1.39, 1.53, 0.0004624499, 0.0000100007, 2, 0.0001149460, 0.0000001292, 624, 2.00, 0.50
55, 0.0004534128, 0.0000031397, 98, 1.86, 2.01, 0.0012877718, 0.0000025229, 4, 0.0005019318, 0.0000004769, 286, 2.84, 1.11
56, 0.0008370750, 0.0000001839, 99, 2.12, 2.27, 0.0013691200, 0.0000003814, 8, 0.0004108848, 0.0000007321, 97, 1.64, 0.49
57, 0.0004411678, 0.0000019639, 97, 1.68, 1.83, 0.0005099027, 0.0000002557, 2, 0.0003651741, 0.0000003552, 101, 1.16, 0.83
58, 0.0004883865, 0.0000015487, 19, 0.64, 0.78, 0.0004883865, 0.0000015487, 7, 0.0002432732, 0.0000023914, 118, 1.00, 0.50
59, 0.0002040613, 0.0000009164, 99, 1.57, 1.72, 0.0008256985, 0.0000094993, 2, 0.0001455151, 0.0000000361, 77, 4.05, 0.71
60, 0.0000143372, 0.0000000671, 11, 0.14, 0.17, 0.0000143372, 0.0000000671, 2, 0.0000143372, 0.0000000671, 2, 1.00, 1.00
61, 0.0000127673, 0.0000002241, 11, 0.14, 0.16, 0.0000127673, 0.0000002241, 1, 0.0000127673, 0.0000002241, 1, 1.00, 1.00
62, 0.0010288528, 0.0000056540, 93, 2.38, 2.52, 0.0017240364, 0.0000029642, 4, 0.0003694202, 0.0000021573, 228, 1.68, 0.36
63, 0.0000611588, 0.0000010769, 34, 0.72, 0.86, 0.0000818139, 0.0000211443, 2, 0.0000188163, 0.0000000872, 21, 1.34, 0.31
64, 0.0000329034, 0.0000001033, 11, 0.15, 0.16, 0.0000329034, 0.0000001033, 1, 0.0000329034, 0.0000001033, 1, 1.00, 1.00
65, 0.0013327103, 0.0000103631, 90, 1.94, 2.08, 0.0017890992, 0.0000006855, 7, 0.0004575908, 0.0000003311, 75, 1.34, 0.34
66, 0.0012975532, 0.0000044502, 100, 1.99, 2.13, 0.0018448620, 0.0000004397, 6, 0.0002662993, 0.0000003467, 672, 1.42, 0.21
67, 0.0009431183, 0.0000015378, 100, 2.25, 2.39, 0.0022994431, 0.0005208189, 2, 0.0005234408, 0.0000013337, 221, 2.44, 0.56
68, 0.0000636093, 0.0000001653, 11, 0.16, 0.17, 0.0001462988, 0.0000000857, 1, 0.0001462988, 0.0000000857, 1, 2.30, 2.30
69, 0.0000145624, 0.0000000075, 24, 0.35, 0.49, 0.0000145624, 0.0000000075, 10, 0.0000135061, 0.0000000510, 15, 1.00, 0.93
70, 0.0007343503, 0.0000004761, 95, 1.68, 1.83, 0.0010875020, 0.0000008132, 8, 0.0007143255, 0.0000004379, 258, 1.48, 0.97
71, 0.0000317138, 0.0000001603, 11, 0.15, 0.16, 0.0000410522, 0.0000008489, 1, 0.0000410522, 0.0000008489, 1, 1.29, 1.29
72, 0.0000133018, 0.0000005808, 33, 0.45, 0.60, 0.0000138766, 0.0000000193, 8, 0.0000110385, 0.0000000103, 40, 1.04, 0.83
73, 0.0021582053, 0.0000040238, 98, 2.07, 2.22, 0.0035114450, 0.0000015891, 10, 0.0007629324, 0.0000007493, 364, 1.63, 0.35
74, 0.0000162085, 0.0000001677, 11, 0.14, 0.16, 0.0000250129, 0.0000000546, 1, 0.0000250129, 0.0000000546, 1, 1.54, 1.54
75, 0.0000105329, 0.0000000221, 27, 0.38, 0.52, 0.0000105329, 0.0000000221, 8, 0.0000095711, 0.0000001105, 23, 1.00, 0.91
76, 0.0000117449, 0.0000000348, 31, 0.32, 0.46, 0.0000117449, 0.0000000348, 9, 0.0000094122, 0.0000000467, 48, 1.00, 0.80
77, 0.0000012433, 0.0000002805, 11, 0.12, 0.14, 0.0000508218, 0.0000005046, 1, 0.0000508218, 0.0000005046, 1, 40.88, 40.88
78, 0.0000390159, 0.0000004092, 49, 0.68, 0.82, 0.0000390159, 0.0000004092, 2, 0.0000344519, 0.0000000200, 52, 1.00, 0.88
79, 0.0000361072, 0.0000002377, 38, 0.53, 0.67, 0.0000414079, 0.0000004905, 2, 0.0000317937, 0.0000004617, 18, 1.15, 0.88
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0001059698, 0.0000006037, 100, 1.30, 1.66, 0.0001683638, 0.0000022833, 20, 0.0000776102, 0.0000001555, 52, 1.59, 0.73
1, 0.0001279653, 0.0000009831, 93, 1.33, 1.69, 0.0001382321, 0.0000002302, 13, 0.0001157527, 0.0000000899, 26, 1.08, 0.90
2, 0.0001166348, 0.0000005100, 91, 1.38, 1.74, 0.0001220527, 0.0000049094, 18, 0.0001118031, 0.0000003096, 33, 1.05, 0.96
3, 0.0000774148, 0.0000002297, 50, 0.62, 0.65, 0.0000774148, 0.0000002297, 2, 0.0000774148, 0.0000002297, 2, 1.00, 1.00
4, 0.0000566457, 0.0000002444, 99, 1.27, 1.39, 0.0000988113, 0.0000002293, 8, 0.0000988113, 0.0000002293, 8, 1.74, 1.74
5, 0.0000793845, 0.0000008301, 100, 1.47, 1.83, 0.0000883606, 0.0000001576, 22, 0.0000803750, 0.0000001176, 57, 1.11, 1.01
6, 0.0001092795, 0.0000000683, 21, 0.53, 0.89, 0.0001092795, 0.0000000683, 20, 0.0000997974, 0.0000017241, 52, 1.00, 0.91
7, 0.0000847978, 0.0000002551, 94, 1.28, 1.64, 0.0000867404, 0.0000009058, 1, 0.0000847262, 0.0000000784, 58, 1.02, 1.00
8, 0.0000563107, 0.0000004105, 100, 1.26, 1.37, 0.0000613661, 0.0000001146, 8, 0.0000613661, 0.0000001146, 8, 1.09, 1.09
9, 0.0001110782, 0.0000005716, 98, 1.23, 1.40, 0.0001126830, 0.0000006447, 12, 0.0001126830, 0.0000006447, 12, 1.01, 1.01
10, 0.0000983975, 0.0000001012, 50, 0.59, 0.95, 0.0000983975, 0.0000001012, 21, 0.0000778573, 0.0000000331, 34, 1.00, 0.79
11, 0.0000756895, 0.0000003182, 97, 1.45, 1.81, 0.0000950086, 0.0000176137, 2, 0.0000779840, 0.0000000871, 39, 1.26, 1.03
12, 0.0000738277, 0.0000004692, 98, 1.29, 1.65, 0.0000773437, 0.0000001277, 9, 0.0000714122, 0.0000000711, 50, 1.05, 0.97
13, 0.0000525123, 0.0000008552, 98, 1.37, 1.73, 0.0000812768, 0.0000000413, 21, 0.0000748993, 0.0000000516, 36, 1.55, 1.43
14, 0.0000612445, 0.0000000245, 50, 0.64, 1.00, 0.0000612445, 0.0000000245, 8, 0.0000555991, 0.0000000995, 64, 1.00, 0.91
15, 0.0000707143, 0.0000003822, 100, 1.25, 1.61, 0.0000718864, 0.0000001130, 12, 0.0000481246, 0.0000000911, 31, 1.02, 0.68
16, 0.0000465173, 0.0000006739, 98, 1.44, 1.80, 0.0000546477, 0.0000001344, 13, 0.0000273229, 0.0000006809, 138, 1.17, 0.59
17, 0.0002363033, 0.0000005200, 100, 1.38, 1.74, 0.0003110031, 0.0000050050, 12, 0.0002445885, 0.0000002824, 77, 1.32, 1.04
18, 0.0003504833, 0.0000006165, 99, 1.26, 1.62, 0.0003557311, 0.0000057379, 3, 0.0001513045, 0.0000004793, 118, 1.01, 0.43
19, 0.0003967490, 0.0000010326, 93, 1.44, 1.81, 0.0004208023, 0.0000002310, 18, 0.0001803369, 0.0000128031, 108, 1.06, 0.45
20, 0.0002346967, 0.0000107693, 100, 1.37, 1.73, 0.0003813275, 0.0000002014, 1, 0.0002690959, 0.0000006086, 101, 1.62, 1.15
21, 0.0001504672, 0.0000004080, 100, 1.47, 1.83, 0.0002744212, 0.0000002208, 7, 0.0001490305, 0.0000002154, 111, 1.82, 0.99
22, 0.0003621348, 0.0000006313, 50, 0.64, 1.00, 0.0003621348, 0.0000006313, 15, 0.0002080102, 0.0000000500, 99, 1.00, 0.57
23, 0.0002851690, 0.0000029153, 97, 1.57, 1.93, 0.0003834672, 0.0000001089, 19, 0.0001929579, 0.0000003269, 115, 1.34, 0.68
24, 0.0002276550, 0.0000003915, 100, 1.33, 1.69, 0.0003236890, 0.0000035936, 7, 0.0001788485, 0.0000025212, 125, 1.42, 0.79
25, 0.0001847442, 0.0000016284, 100, 1.44, 1.80, 0.0004115774, 0.0000007468, 3, 0.0001229892, 0.0000024670, 86, 2.23, 0.67
26, 0.0002510418, 0.0000007349, 96, 1.40, 1.76, 0.0002626432, 0.0000008509, 22, 0.0001158489, 0.0000000595, 83, 1.05, 0.46
27, 0.0001901245, 0.0000007232, 92, 1.53, 1.90, 0.0002512181, 0.0000006392, 20, 0.0001746695, 0.0000002230, 67, 1.32, 0.92
28, 0.0002225847, 0.0000007418, 98, 1.23, 1.59, 0.0002238153, 0.0000001925, 24, 0.0001448083, 0.0000001118, 43, 1.01, 0.65
29, 0.0001968578, 0.0000002554, 100, 1.35, 1.71, 0.0002788584, 0.0000004421, 17, 0.0001115031, 0.0000001620, 67, 1.42, 0.57
30, 0.0001174965, 0.0000022987, 100, 1.24, 1.45, 0.0001183222, 0.0000004845, 15, 0.0001183222, 0.0000004845, 15, 1.01, 1.01
31, 0.0001537422, 0.0000002181, 97, 1.20, 1.56, 0.0001616233, 0.0000002069, 22, 0.0001130635, 0.0000002640, 82, 1.05, 0.74
32, 0.0001981245, 0.0000031054, 100, 1.34, 1.70, 0.0002011564, 0.0000001425, 17, 0.0001158438, 0.0000004676, 90, 1.02, 0.58
33, 0.0001187898, 0.0000002695, 100, 1.20, 1.46, 0.0001383640, 0.0000000462, 18, 0.0001383640, 0.0000000462, 18, 1.16, 1.16
34, 0.0001733892, 0.0000005167, 67, 1.27, 1.63, 0.0002077612, 0.0000003294, 25, 0.0001188549, 0.0000000672, 93, 1.20, 0.69
35, 0.0001350603, 0.0000014794, 88, 1.45, 1.78, 0.0001432813, 0.0000069316, 23, 0.0001432813, 0.0000069316, 23, 1.06, 1.06
36, 0.0001265802, 0.0000005219, 91, 1.43, 1.79, 0.0001994060, 0.0000004638, 22, 0.0001100760, 0.0000000439, 47, 1.58, 0.87
37, 0.0001252303, 0.0000002161, 50, 0.61, 0.98, 0.0001252303, 0.0000002161, 11, 0.0001163904, 0.0000004566, 30, 1.00, 0.93
38, 0.0000917245, 0.0000004442, 90, 1.51, 1.87, 0.0001523260, 0.0000002512, 21, 0.0001124049, 0.0000001817, 42, 1.66, 1.23
39, 0.0000802612, 0.0000003154, 96, 1.38, 1.74, 0.0000845708, 0.0000000495, 20, 0.0000842018, 0.0000001188, 40, 1.05, 1.05
40, 0.0000709343, 0.0000003549, 95, 1.38, 1.61, 0.0000850801, 0.0000001234, 16, 0.0000850801, 0.0000001234, 16, 1.20, 1.20
41, 0.0001303602, 0.0000003584, 91, 1.53, 1.89, 0.0002415444, 0.0000002640, 8, 0.0000427516, 0.0000000272, 579, 1.85, 0.33
42, 0.0003281997, 0.0000011948, 100, 1.46, 1.82, 0.0007472302, 0.0000136191, 2, 0.0002994887, 0.0000004786, 108, 2.28, 0.91
43, 0.0004188043, 0.0000005538, 89, 1.69, 2.05, 0.0006705937, 0.0000004617, 12, 0.0002541841, 0.0000003527, 111, 1.60, 0.61
44, 0.0003200228, 0.0000009297, 61, 1.47, 1.83, 0.0005107686, 0.0000020882, 17, 0.0002480284, 0.0000002316, 124, 1.60, 0.78
45, 0.0004342677, 0.0000003248, 100, 1.76, 2.12, 0.0005613087, 0.0000007212, 15, 0.0003027179, 0.0000029314, 86, 1.29, 0.70
46, 0.0003780885, 0.0000012856, 100, 1.46, 1.82, 0.0003947922, 0.0000005178, 21, 0.0002000324, 0.0000001179, 98, 1.04, 0.53
47, 0.0003471373, 0.0000066189, 18, 0.57, 0.93, 0.0003471373, 0.0000066189, 4, 0.0002283287, 0.0000005343, 114, 1.00, 0.66
48, 0.0001972462, 0.0000003230, 97, 1.52, 1.88, 0.0004325923, 0.0000007441, 6, 0.0001783894, 0.0000000349, 80, 2.19, 0.90
49, 0.0002237630, 0.0000006365, 88, 1.42, 1.78, 0.0002613915, 0.0000006110, 6, 0.0001540977, 0.0000000764, 90, 1.17, 0.69
50, 0.0002418902, 0.0000005332, 84, 1.44, 1.80, 0.0002774668, 0.0000004965, 14, 0.0001650150, 0.0000003090, 71, 1.15, 0.68
51, 0.0002166763, 0.0000002563, 100, 1.43, 1.79, 0.0002498655, 0.0000030977, 10, 0.0001137585, 0.0000002505, 109, 1.15, 0.53
52, 0.0001298833, 0.0000004548, 97, 1.22, 1.58, 0.0001363392, 0.0000002200, 2, 0.0001339021, 0.0000002377, 41, 1.05, 1.03
53, 0.0001324452, 0.0000008218, 100, 1.43, 1.79, 0.0001950394, 0.0000000570, 14, 0.0000905539, 0.0000001219, 81, 1.47, 0.68
54, 0.0002256667, 0.0000017064, 99, 1.47, 1.83, 0.0004624499, 0.0000100007, 2, 0.0001149460, 0.0000001292, 624, 2.05, 0.51
55, 0.0008409518, 0.0000012591, 99, 2.01, 2.37, 0.0009753088, 0.0000007981, 23, 0.0005019318, 0.0000004769, 286, 1.16, 0.60
56, 0.0004061857, 0.0000001240, 98, 1.78, 2.15, 0.0004299026, 0.0000005979, 18, 0.0004108848, 0.0000007321, 97, 1.06, 1.01
57, 0.0004232227, 0.0000007838, 97, 1.83, 2.19, 0.0005099027, 0.0000002557, 2, 0.0003651741, 0.0000003552, 101, 1.20, 0.86
58, 0.0004433813, 0.0000077618, 63, 1.50, 1.86, 0.0004883865, 0.0000015487, 7, 0.0002432732, 0.0000023914, 118, 1.10, 0.55
59, 0.0002588035, 0.0000039234, 100, 1.59, 1.95, 0.0005682250, 0.0000012141, 22, 0.0001455151, 0.0000000361, 77, 2.20, 0.56
60, 0.0000143372, 0.0000000671, 11, 0.14, 0.17, 0.0000143372, 0.0000000671, 2, 0.0000143372, 0.0000000671, 2, 1.00, 1.00
61, 0.0000127673, 0.0000002241, 11, 0.14, 0.15, 0.0000127673, 0.0000002241, 1, 0.0000127673, 0.0000002241, 1, 1.00, 1.00
62, 0.0014039162, 0.0000003176, 94, 2.15, 2.51, 0.0016457208, 0.0000002097, 23, 0.0003694202, 0.0000021573, 228, 1.17, 0.26
63, 0.0000188163, 0.0000000872, 16, 0.38, 0.69, 0.0000188163, 0.0000000872, 21, 0.0000188163, 0.0000000872, 21, 1.00, 1.00
64, 0.0000329034, 0.0000001033, 11, 0.15, 0.16, 0.0000329034, 0.0000001033, 1, 0.0000329034, 0.0000001033, 1, 1.00, 1.00
65, 0.0008367615, 0.0000019293, 98, 1.94, 2.30, 0.0015869177, 0.0000097880, 19, 0.0004575908, 0.0000003311, 75, 1.90, 0.55
66, 0.0011910466, 0.0000011395, 18, 1.01, 1.37, 0.0011910466, 0.0000011395, 20, 0.0002662993, 0.0000003467, 672, 1.00, 0.22
67, 0.0005691547, 0.0000009301, 93, 1.73, 2.09, 0.0005701875, 0.0000018460, 21, 0.0005234408, 0.0000013337, 221, 1.00, 0.92
68, 0.0000637927, 0.0000002164, 11, 0.16, 0.18, 0.0001462988, 0.0000000857, 1, 0.0001462988, 0.0000000857, 1, 2.29, 2.29
69, 0.0000135061, 0.0000000510, 31, 0.43, 0.65, 0.0000135061, 0.0000000510, 15, 0.0000135061, 0.0000000510, 15, 1.00, 1.00
70, 0.0010418630, 0.0000065908, 96, 1.87, 2.23, 0.0010875020, 0.0000008132, 8, 0.0007143255, 0.0000004379, 258, 1.04, 0.69
71, 0.0000322705, 0.0000001512, 11, 0.15, 0.16, 0.0000410522, 0.0000008489, 1, 0.0000410522, 0.0000008489, 1, 1.27, 1.27
72, 0.0000132468, 0.0000005134, 33, 0.51, 0.87, 0.0000138766, 0.0000000193, 8, 0.0000110385, 0.0000000103, 40, 1.05, 0.83
73, 0.0005909548, 0.0000012998, 96, 2.55, 2.91, 0.0015444801, 0.0000013141, 14, 0.0007629324, 0.0000007493, 364, 2.61, 1.29
74, 0.0000161968, 0.0000002471, 11, 0.14, 0.16, 0.0000250129, 0.0000000546, 1, 0.0000250129, 0.0000000546, 1, 1.54, 1.54
75, 0.0000095711, 0.0000001105, 32, 0.40, 0.73, 0.0000095711, 0.0000001105, 23, 0.0000095711, 0.0000001105, 23, 1.00, 1.00
76, 0.0000100559, 0.0000000092, 31, 0.31, 0.67, 0.0000100559, 0.0000000092, 21, 0.0000094122, 0.0000000467, 48, 1.00, 0.94
77, 0.0000012300, 0.0000002086, 11, 0.13, 0.14, 0.0000508218, 0.0000005046, 1, 0.0000508218, 0.0000005046, 1, 41.32, 41.32
78, 0.0000390159, 0.0000004092, 49, 0.67, 1.03, 0.0000390159, 0.0000004092, 2, 0.0000344519, 0.0000000200, 52, 1.00, 0.88
79, 0.0000287505, 0.0000010824, 39, 0.53, 0.79, 0.0000317937, 0.0000004617, 18, 0.0000317937, 0.0000004617, 18, 1.11, 1.11
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0001022398, 0.0000003351, 99, 1.10, 1.82, 0.0001035546, 0.0000001259, 44, 0.0000776102, 0.0000001555, 52, 1.01, 0.76
1, 0.0001149033, 0.0000005262, 100, 1.23, 1.61, 0.0001157527, 0.0000000899, 26, 0.0001157527, 0.0000000899, 26, 1.01, 1.01
2, 0.0000762095, 0.0000005872, 100, 1.15, 1.62, 0.0001118031, 0.0000003096, 33, 0.0001118031, 0.0000003096, 33, 1.47, 1.47
3, 0.0000774148, 0.0000002297, 50, 0.57, 0.60, 0.0000774148, 0.0000002297, 2, 0.0000774148, 0.0000002297, 2, 1.00, 1.00
4, 0.0000556357, 0.0000012133, 99, 1.25, 1.37, 0.0000988113, 0.0000002293, 8, 0.0000988113, 0.0000002293, 8, 1.78, 1.78
5, 0.0000883606, 0.0000001576, 50, 0.60, 1.33, 0.0000883606, 0.0000001576, 22, 0.0000803750, 0.0000001176, 57, 1.00, 0.91
6, 0.0000717043, 0.0000002322, 67, 1.32, 2.04, 0.0001092795, 0.0000000683, 20, 0.0000997974, 0.0000017241, 52, 1.52, 1.39
7, 0.0000846345, 0.0000001715, 97, 1.43, 2.15, 0.0000867404, 0.0000009058, 1, 0.0000847262, 0.0000000784, 58, 1.02, 1.00
8, 0.0000571140, 0.0000001973, 99, 1.12, 1.23, 0.0000613661, 0.0000001146, 8, 0.0000613661, 0.0000001146, 8, 1.07, 1.07
9, 0.0000910847, 0.0000006938, 98, 1.27, 1.44, 0.0001126830, 0.0000006447, 12, 0.0001126830, 0.0000006447, 12, 1.24, 1.24
10, 0.0000556775, 0.0000003984, 100, 1.37, 1.86, 0.0000778573, 0.0000000331, 34, 0.0000778573, 0.0000000331, 34, 1.40, 1.40
11, 0.0000763078, 0.0000003215, 99, 1.18, 1.74, 0.0000779840, 0.0000000871, 39, 0.0000779840, 0.0000000871, 39, 1.02, 1.02
12, 0.0000418922, 0.0000007010, 100, 1.15, 1.87, 0.0000714122, 0.0000000711, 50, 0.0000714122, 0.0000000711, 50, 1.70, 1.70
13, 0.0000417157, 0.0000003255, 98, 1.31, 1.83, 0.0000748993, 0.0000000516, 36, 0.0000748993, 0.0000000516, 36, 1.80, 1.80
14, 0.0000612445, 0.0000000245, 50, 0.59, 1.31, 0.0000612445, 0.0000000245, 8, 0.0000555991, 0.0000000995, 64, 1.00, 0.91
15, 0.0000481246, 0.0000000911, 50, 0.54, 0.99, 0.0000481246, 0.0000000911, 31, 0.0000481246, 0.0000000911, 31, 1.00, 1.00
16, 0.0000454707, 0.0000006131, 95, 1.48, 2.20, 0.0000515151, 0.0000000555, 40, 0.0000273229, 0.0000006809, 138, 1.13, 0.60
17, 0.0002365052, 0.0000006964, 100, 1.47, 2.19, 0.0003110031, 0.0000050050, 12, 0.0002445885, 0.0000002824, 77, 1.31, 1.03
18, 0.0003514833, 0.0000003733, 100, 1.42, 2.14, 0.0003557311, 0.0000057379, 3, 0.0001513045, 0.0000004793, 118, 1.01, 0.43
19, 0.0001951443, 0.0000005927, 89, 1.46, 2.18, 0.0002117978, 0.0000002671, 38, 0.0001803369, 0.0000128031, 108, 1.09, 0.92
20, 0.0003418032, 0.0000005216, 50, 0.71, 1.43, 0.0003418032, 0.0000005216, 35, 0.0002690959, 0.0000006086, 101, 1.00, 0.79
21, 0.0001510538, 0.0000006669, 100, 1.44, 2.17, 0.0002744212, 0.0000002208, 7, 0.0001490305, 0.0000002154, 111, 1.82, 0.99
22, 0.0002684205, 0.0000006611, 100, 1.39, 2.11, 0.0003296383, 0.0000005295, 45, 0.0002080102, 0.0000000500, 99, 1.23, 0.77
23, 0.0003275878, 0.0000014250, 97, 1.53, 2.25, 0.0003834672, 0.0000001089, 19, 0.0001929579, 0.0000003269, 115, 1.17, 0.59
24, 0.0002719122, 0.0000001289, 100, 1.28, 2.01, 0.0003236890, 0.0000035936, 7, 0.0001788485, 0.0000025212, 125, 1.19, 0.66
25, 0.0002584314, 0.0000002299, 50, 0.73, 1.45, 0.0002584314, 0.0000002299, 31, 0.0001229892, 0.0000024670, 86, 1.00, 0.48
26, 0.0000976460, 0.0000004536, 98, 1.23, 1.96, 0.0002115243, 0.0000025709, 43, 0.0001158489, 0.0000000595, 83, 2.17, 1.19
27, 0.0001884627, 0.0000001308, 91, 1.44, 2.17, 0.0002512181, 0.0000006392, 20, 0.0001746695, 0.0000002230, 67, 1.33, 0.93
28, 0.0001439703, 0.0000002900, 90, 1.39, 2.01, 0.0001448083, 0.0000001118, 43, 0.0001448083, 0.0000001118, 43, 1.01, 1.01
29, 0.0002045430, 0.0000004157, 99, 1.40, 2.12, 0.0002788584, 0.0000004421, 17, 0.0001115031, 0.0000001620, 67, 1.36, 0.55
30, 0.0001153217, 0.0000016316, 100, 1.33, 1.55, 0.0001183222, 0.0000004845, 15, 0.0001183222, 0.0000004845, 15, 1.03, 1.03
