BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
6, 0.0009258883, 0.0000102144, 89, 0.354, 2.781, 0.0009769674, 0.0000028277, 106, 0.0009670067, 0.0000017615, 349, 4.236, 1.06, 1.04
7, 0.0000163027, 0.0000003027, 15, 0.048, 0.364, 0.0000175679, 0.0000007226, 26, 0.0000175679, 0.0000007226, 26, 0.316, 1.08, 1.08
8, 0.0007618215, 0.0000074306, 57, 0.164, 2.592, 0.0008008572, 0.0000003645, 170, 0.0007769632, 0.0000002999, 648, 7.864, 1.05, 1.02
9, 0.0000136658, 0.0000003146, 10, 0.025, 0.037, 0.0000150198, 0.0000023087, 1, 0.0000150198, 0.0000023087, 1, 0.012, 1.10, 1.10
10, 0.0007638987, 0.0000120724, 86, 0.249, 2.676, 0.0008069726, 0.0000005264, 195, 0.0007803786, 0.0000009844, 761, 9.236, 1.06, 1.02
11, 0.0004377812, 0.0000050798, 56, 0.205, 2.159, 0.0004497932, 0.0000001199, 161, 0.0004497932, 0.0000001199, 161, 1.954, 1.03, 1.03
12, 0.0000115589, 0.0000000193, 11, 0.025, 0.049, 0.0000115589, 0.0000000193, 2, 0.0000115589, 0.0000000193, 2, 0.024, 1.00, 1.00
13, 0.0008550700, 0.0000206019, 86, 0.452, 2.879, 0.0009051079, 0.0000003233, 193, 0.0007881184, 0.0000003556, 643, 7.804, 1.06, 0.92
14, 0.0000116214, 0.0000000287, 11, 0.024, 0.036, 0.0000116214, 0.0000000287, 1, 0.0000116214, 0.0000000287, 1, 0.012, 1.00, 1.00
15, 0.0008338417, 0.0000124193, 89, 0.374, 2.801, 0.0008689111, 0.0000011755, 146, 0.0007749014, 0.0000005620, 921, 11.178, 1.04, 0.93
16, 0.0000045254, 0.0000000040, 10, 0.023, 0.047, 0.0000045254, 0.0000000040, 2, 0.0000045254, 0.0000000040, 2, 0.024, 1.00, 1.00
17, 0.0004935986, 0.0000001020, 30, 0.079, 2.312, 0.0004935986, 0.0000001020, 184, 0.0004935986, 0.0000001020, 184, 2.233, 1.00, 1.00
18, 0.0000071778, 0.0000000212, 10, 0.023, 0.035, 0.0000071778, 0.0000000212, 1, 0.0000071778, 0.0000000212, 1, 0.012, 1.00, 1.00
19, 0.0009042953, 0.0000217504, 54, 0.210, 2.637, 0.0009489368, 0.0000004935, 185, 0.0008263775, 0.0000007905, 523, 6.347, 1.05, 0.91
20, 0.0000076229, 0.0000003831, 10, 0.023, 0.036, 0.0000076229, 0.0000003831, 1, 0.0000076229, 0.0000003831, 1, 0.012, 1.00, 1.00
21, 0.0008803765, 0.0000206027, 58, 0.226, 2.653, 0.0009231464, 0.0000006830, 193, 0.0008305858, 0.0000007422, 526, 6.384, 1.05, 0.94
22, 0.0000039673, 0.0000000158, 10, 0.024, 0.048, 0.0000039673, 0.0000000158, 2, 0.0000039673, 0.0000000158, 2, 0.024, 1.00, 1.00
23, 0.0003633345, 0.0000004391, 89, 0.261, 2.033, 0.0003905505, 0.0000002081, 146, 0.0003905505, 0.0000002081, 146, 1.772, 1.07, 1.07
24, 0.0007915295, 0.0000135187, 89, 0.320, 2.748, 0.0008733191, 0.0000001134, 194, 0.0007915133, 0.0000007778, 336, 4.078, 1.10, 1.00
25, 0.0000056082, 0.0000000144, 11, 0.024, 0.048, 0.0000056082, 0.0000000144, 2, 0.0000056082, 0.0000000144, 2, 0.024, 1.00, 1.00
26, 0.0008028725, 0.0000099820, 58, 0.245, 2.673, 0.0008344445, 0.0000011032, 164, 0.0007894419, 0.0000008640, 705, 8.556, 1.04, 0.98
27, 0.0000033210, 0.0000000095, 18, 0.038, 0.220, 0.0000033210, 0.0000000095, 15, 0.0000033210, 0.0000000095, 15, 0.182, 1.00, 1.00
28, 0.0000001820, 0.0000000308, 10, 0.023, 0.035, 0.0000064857, 0.0000000179, 1, 0.0000064857, 0.0000000179, 1, 0.012, 35.64, 35.64
29, 0.0000078510, 0.0000000103, 18, 0.046, 0.508, 0.0000078510, 0.0000000103, 38, 0.0000078510, 0.0000000103, 38, 0.461, 1.00, 1.00
30, 0.0000046422, 0.0000000065, 81, 0.189, 0.760, 0.0000078281, 0.0000000044, 47, 0.0000078281, 0.0000000044, 47, 0.570, 1.69, 1.69
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000590990, 0.0000008498, 60, 0.113, 0.246, 0.0000627888, 0.0000040113, 11, 0.0000627888, 0.0000040113, 11, 0.133, 1.06, 1.06
1, 0.0000090779, 0.0000000018, 10, 0.025, 0.061, 0.0000090779, 0.0000000018, 3, 0.0000090779, 0.0000000018, 3, 0.036, 1.00, 1.00
2, 0.0000670157, 0.0000001630, 60, 0.320, 0.660, 0.0000715442, 0.0000000239, 28, 0.0000715442, 0.0000000239, 28, 0.340, 1.07, 1.07
3, 0.0000059805, 0.0000004365, 10, 0.024, 0.036, 0.0000059805, 0.0000004365, 1, 0.0000059805, 0.0000004365, 1, 0.012, 1.00, 1.00
4, 0.0000501035, 0.0000005831, 100, 0.194, 0.631, 0.0000597222, 0.0000025665, 36, 0.0000597222, 0.0000025665, 36, 0.437, 1.19, 1.19
5, 0.0000067613, 0.0000000127, 10, 0.023, 0.035, 0.0000067613, 0.0000000127, 1, 0.0000067613, 0.0000000127, 1, 0.012, 1.00, 1.00
6, 0.0009091308, 0.0000157100, 89, 0.323, 3.964, 0.0009674994, 0.0000025686, 289, 0.0009670067, 0.0000017615, 349, 4.236, 1.06, 1.06
7, 0.0000160637, 0.0000003306, 15, 0.047, 0.362, 0.0000175679, 0.0000007226, 26, 0.0000175679, 0.0000007226, 26, 0.316, 1.09, 1.09
8, 0.0007345430, 0.0000084665, 58, 0.152, 3.793, 0.0007925403, 0.0000000932, 270, 0.0007769632, 0.0000002999, 648, 7.864, 1.08, 1.06
9, 0.0000139965, 0.0000002265, 10, 0.024, 0.036, 0.0000150198, 0.0000023087, 1, 0.0000150198, 0.0000023087, 1, 0.012, 1.07, 1.07
10, 0.0007623603, 0.0000111308, 58, 0.177, 3.818, 0.0008069726, 0.0000005264, 195, 0.0007803786, 0.0000009844, 761, 9.236, 1.06, 1.02
11, 0.0004403643, 0.0000004345, 83, 0.294, 2.248, 0.0004497932, 0.0000001199, 161, 0.0004497932, 0.0000001199, 161, 1.954, 1.02, 1.02
12, 0.0000115589, 0.0000000193, 11, 0.024, 0.049, 0.0000115589, 0.0000000193, 2, 0.0000115589, 0.0000000193, 2, 0.024, 1.00, 1.00
13, 0.0008723328, 0.0000103802, 86, 0.275, 3.916, 0.0009022151, 0.0000033072, 258, 0.0007881184, 0.0000003556, 643, 7.804, 1.03, 0.90
14, 0.0000116214, 0.0000000287, 11, 0.024, 0.037, 0.0000116214, 0.0000000287, 1, 0.0000116214, 0.0000000287, 1, 0.012, 1.00, 1.00
15, 0.0007859253, 0.0000115941, 58, 0.262, 3.902, 0.0008215427, 0.0000008440, 201, 0.0007749014, 0.0000005620, 921, 11.178, 1.05, 0.99
16, 0.0000045254, 0.0000000040, 10, 0.023, 0.047, 0.0000045254, 0.0000000040, 2, 0.0000045254, 0.0000000040, 2, 0.024, 1.00, 1.00
17, 0.0004662018, 0.0000092465, 56, 0.146, 2.379, 0.0004935986, 0.0000001020, 184, 0.0004935986, 0.0000001020, 184, 2.233, 1.06, 1.06
18, 0.0000071778, 0.0000000212, 10, 0.022, 0.034, 0.0000071778, 0.0000000212, 1, 0.0000071778, 0.0000000212, 1, 0.012, 1.00, 1.00
19, 0.0008061490, 0.0000120915, 60, 0.215, 3.856, 0.0008534673, 0.0000002304, 267, 0.0008263775, 0.0000007905, 523, 6.347, 1.06, 1.03
20, 0.0000076229, 0.0000003831, 10, 0.023, 0.035, 0.0000076229, 0.0000003831, 1, 0.0000076229, 0.0000003831, 1, 0.012, 1.00, 1.00
21, 0.0008183068, 0.0000185710, 89, 0.365, 4.006, 0.0008571270, 0.0000018021, 258, 0.0008305858, 0.0000007422, 526, 6.384, 1.05, 1.02
22, 0.0000039673, 0.0000000158, 10, 0.023, 0.048, 0.0000039673, 0.0000000158, 2, 0.0000039673, 0.0000000158, 2, 0.024, 1.00, 1.00
23, 0.0003638823, 0.0000012500, 89, 0.263, 2.035, 0.0003905505, 0.0000002081, 146, 0.0003905505, 0.0000002081, 146, 1.772, 1.07, 1.07
24, 0.0007770937, 0.0000097698, 60, 0.198, 3.839, 0.0008118087, 0.0000013843, 292, 0.0007915133, 0.0000007778, 336, 4.078, 1.04, 1.02
25, 0.0000056082, 0.0000000144, 11, 0.024, 0.048, 0.0000056082, 0.0000000144, 2, 0.0000056082, 0.0000000144, 2, 0.024, 1.00, 1.00
26, 0.0007592697, 0.0000119067, 60, 0.219, 3.860, 0.0007993481, 0.0000001255, 298, 0.0007894419, 0.0000008640, 705, 8.556, 1.05, 1.04
27, 0.0000033210, 0.0000000095, 18, 0.038, 0.220, 0.0000033210, 0.0000000095, 15, 0.0000033210, 0.0000000095, 15, 0.182, 1.00, 1.00
28, 0.0000063587, 0.0000001451, 10, 0.023, 0.035, 0.0000064857, 0.0000000179, 1, 0.0000064857, 0.0000000179, 1, 0.012, 1.02, 1.02
29, 0.0000078510, 0.0000000103, 18, 0.046, 0.508, 0.0000078510, 0.0000000103, 38, 0.0000078510, 0.0000000103, 38, 0.461, 1.00, 1.00
30, 0.0000048173, 0.0000000062, 38, 0.094, 0.665, 0.0000078281, 0.0000000044, 47, 0.0000078281, 0.0000000044, 47, 0.570, 1.62, 1.62
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000553818, 0.0000002051, 60, 0.115, 0.249, 0.0000627888, 0.0000040113, 11, 0.0000627888, 0.0000040113, 11, 0.133, 1.13, 1.13
1, 0.0000090779, 0.0000000018, 10, 0.025, 0.062, 0.0000090779, 0.0000000018, 3, 0.0000090779, 0.0000000018, 3, 0.036, 1.00, 1.00
2, 0.0000670737, 0.0000000450, 60, 0.324, 0.663, 0.0000715442, 0.0000000239, 28, 0.0000715442, 0.0000000239, 28, 0.340, 1.07, 1.07
3, 0.0000059805, 0.0000004365, 10, 0.025, 0.037, 0.0000059805, 0.0000004365, 1, 0.0000059805, 0.0000004365, 1, 0.012, 1.00, 1.00
4, 0.0000501435, 0.0000004428, 60, 0.105, 0.542, 0.0000597222, 0.0000025665, 36, 0.0000597222, 0.0000025665, 36, 0.437, 1.19, 1.19
5, 0.0000067613, 0.0000000127, 10, 0.023, 0.035, 0.0000067613, 0.0000000127, 1, 0.0000067613, 0.0000000127, 1, 0.012, 1.00, 1.00
6, 0.0008796598, 0.0000095335, 100, 0.497, 4.732, 0.0009670067, 0.0000017615, 349, 0.0009670067, 0.0000017615, 349, 4.236, 1.10, 1.10
7, 0.0000159368, 0.0000002661, 15, 0.049, 0.365, 0.0000175679, 0.0000007226, 26, 0.0000175679, 0.0000007226, 26, 0.316, 1.10, 1.10
8, 0.0007350738, 0.0000089832, 58, 0.161, 8.025, 0.0007769632, 0.0000002999, 648, 0.0007769632, 0.0000002999, 648, 7.864, 1.06, 1.06
9, 0.0000139998, 0.0000002078, 10, 0.024, 0.036, 0.0000150198, 0.0000023087, 1, 0.0000150198, 0.0000023087, 1, 0.012, 1.07, 1.07
10, 0.0007344942, 0.0000087444, 60, 0.213, 9.449, 0.0007803786, 0.0000009844, 761, 0.0007803786, 0.0000009844, 761, 9.236, 1.06, 1.06
11, 0.0004402292, 0.0000074229, 56, 0.215, 2.169, 0.0004497932, 0.0000001199, 161, 0.0004497932, 0.0000001199, 161, 1.954, 1.02, 1.02
12, 0.0000115368, 0.0000001356, 11, 0.024, 0.048, 0.0000115589, 0.0000000193, 2, 0.0000115589, 0.0000000193, 2, 0.024, 1.00, 1.00
13, 0.0007489383, 0.0000089052, 60, 0.240, 8.044, 0.0007881184, 0.0000003556, 643, 0.0007881184, 0.0000003556, 643, 7.804, 1.05, 1.05
14, 0.0000116214, 0.0000000287, 11, 0.024, 0.036, 0.0000116214, 0.0000000287, 1, 0.0000116214, 0.0000000287, 1, 0.012, 1.00, 1.00
15, 0.0007339767, 0.0000135959, 58, 0.168, 11.345, 0.0007749014, 0.0000005620, 921, 0.0007749014, 0.0000005620, 921, 11.178, 1.06, 1.06
16, 0.0000045254, 0.0000000040, 10, 0.023, 0.048, 0.0000045254, 0.0000000040, 2, 0.0000045254, 0.0000000040, 2, 0.024, 1.00, 1.00
17, 0.0004656590, 0.0000061254, 82, 0.231, 2.464, 0.0004935986, 0.0000001020, 184, 0.0004935986, 0.0000001020, 184, 2.233, 1.06, 1.06
18, 0.0000071778, 0.0000000212, 10, 0.025, 0.037, 0.0000071778, 0.0000000212, 1, 0.0000071778, 0.0000000212, 1, 0.012, 1.00, 1.00
19, 0.0007830682, 0.0000172336, 89, 0.322, 6.670, 0.0008263775, 0.0000007905, 523, 0.0008263775, 0.0000007905, 523, 6.347, 1.06, 1.06
20, 0.0000076229, 0.0000003831, 10, 0.024, 0.036, 0.0000076229, 0.0000003831, 1, 0.0000076229, 0.0000003831, 1, 0.012, 1.00, 1.00
21, 0.0007900300, 0.0000149285, 100, 0.436, 6.820, 0.0008305858, 0.0000007422, 526, 0.0008305858, 0.0000007422, 526, 6.384, 1.05, 1.05
22, 0.0000039673, 0.0000000158, 10, 0.023, 0.048, 0.0000039673, 0.0000000158, 2, 0.0000039673, 0.0000000158, 2, 0.024, 1.00, 1.00
23, 0.0003633548, 0.0000030420, 88, 0.247, 2.019, 0.0003905505, 0.0000002081, 146, 0.0003905505, 0.0000002081, 146, 1.772, 1.07, 1.07
24, 0.0007448907, 0.0000076899, 60, 0.227, 4.305, 0.0007915133, 0.0000007778, 336, 0.0007915133, 0.0000007778, 336, 4.078, 1.06, 1.06
25, 0.0000056082, 0.0000000144, 11, 0.024, 0.048, 0.0000056082, 0.0000000144, 2, 0.0000056082, 0.0000000144, 2, 0.024, 1.00, 1.00
26, 0.0007455822, 0.0000086004, 60, 0.230, 8.786, 0.0007894419, 0.0000008640, 705, 0.0007894419, 0.0000008640, 705, 8.556, 1.06, 1.06
27, 0.0000033210, 0.0000000095, 18, 0.037, 0.219, 0.0000033210, 0.0000000095, 15, 0.0000033210, 0.0000000095, 15, 0.182, 1.00, 1.00
28, 0.0000001970, 0.0000000311, 10, 0.023, 0.035, 0.0000064857, 0.0000000179, 1, 0.0000064857, 0.0000000179, 1, 0.012, 32.92, 32.92
29, 0.0000078510, 0.0000000103, 18, 0.046, 0.507, 0.0000078510, 0.0000000103, 38, 0.0000078510, 0.0000000103, 38, 0.461, 1.00, 1.00
30, 0.0000046907, 0.0000000047, 82, 0.214, 0.784, 0.0000078281, 0.0000000044, 47, 0.0000078281, 0.0000000044, 47, 0.570, 1.67, 1.67
BENCH: vgg13
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000067828, 0.0000000138, 10, 0.023, 0.042, 0.0000067828, 0.0000000138, 1, 0.0000067828, 0.0000000138, 1, 0.018, 1.00, 1.00
1, 0.0006461380, 0.0000079524, 100, 0.556, 0.575, 0.0018110604, 0.0000025216, 1, 0.0007420193, 0.0000010860, 111, 2.040, 2.80, 1.15
2, 0.0007272469, 0.0000003891, 11, 0.038, 0.056, 0.0007272469, 0.0000003891, 1, 0.0001486144, 0.0000001830, 2, 0.037, 1.00, 0.20
3, 0.0155069185, 0.0000094272, 93, 1.418, 1.436, 0.0170404104, 0.0000102548, 1, 0.0122244094, 0.0000307829, 1026, 18.854, 1.10, 0.79
4, 0.0004054548, 0.0000051044, 44, 0.149, 0.167, 0.0010889430, 0.0000053286, 1, 0.0000321460, 0.0000000206, 27, 0.496, 2.69, 0.08
5, 0.0106720585, 0.0000182805, 100, 0.812, 0.831, 0.0135063346, 0.0000040092, 1, 0.0067437746, 0.0000028966, 115, 2.113, 1.27, 0.63
6, 0.0249719637, 0.0001400807, 93, 2.873, 2.891, 0.1753540978, 0.0005933475, 1, 0.0133998582, 0.0000036187, 1350, 24.808, 7.02, 0.54
7, 0.0000186641, 0.0000000157, 11, 0.030, 0.049, 0.0000186641, 0.0000000157, 1, 0.0000167553, 0.0000000806, 18, 0.331, 1.00, 0.90
8, 0.0000157708, 0.0000000360, 11, 0.027, 0.045, 0.0000157708, 0.0000000360, 1, 0.0000084606, 0.0000000045, 2, 0.037, 1.00, 0.54
9, 0.0083911352, 0.0000343822, 100, 0.818, 0.836, 0.0122195104, 0.0000165887, 1, 0.0069351347, 0.0000013841, 698, 12.827, 1.46, 0.83
10, 0.0000702968, 0.0000001790, 11, 0.027, 0.045, 0.0000741919, 0.0000008602, 1, 0.0000675057, 0.0000001274, 2, 0.037, 1.06, 0.96
11, 0.0184229082, 0.0000039592, 83, 2.005, 2.023, 0.0218037233, 0.0000253020, 1, 0.0133921308, 0.0000027290, 1359, 24.974, 1.18, 0.73
12, 0.0000173580, 0.0000001171, 31, 0.235, 0.254, 0.0000200045, 0.0000002501, 1, 0.0000081786, 0.0000001310, 17, 0.312, 1.15, 0.47
13, 0.0000199347, 0.0000000236, 11, 0.030, 0.048, 0.0000203775, 0.0000000387, 1, 0.0000187750, 0.0000000040, 2, 0.037, 1.02, 0.94
14, 0.0086619072, 0.0000132349, 96, 1.839, 1.857, 0.0268574183, 0.0000267786, 1, 0.0070412766, 0.0000023802, 673, 12.367, 3.10, 0.81
15, 0.0000335770, 0.0000001824, 10, 0.024, 0.042, 0.0000345387, 0.0000000425, 1, 0.0000345387, 0.0000000425, 1, 0.018, 1.03, 1.03
16, 0.0851691912, 0.0002824770, 100, 6.539, 6.557, 0.2434549484, 0.0074110949, 1, 0.0133222840, 0.0000123914, 1314, 24.147, 2.86, 0.16
17, 0.0000200454, 0.0000000423, 18, 0.036, 0.055, 0.0000200454, 0.0000000423, 1, 0.0000053104, 0.0000000087, 40, 0.735, 1.00, 0.26
18, 0.0000122066, 0.0000000044, 11, 0.025, 0.044, 0.0000122066, 0.0000000044, 1, 0.0000118655, 0.0000000071, 2, 0.037, 1.00, 0.97
19, 0.0105281547, 0.0000203739, 100, 1.072, 1.090, 0.0118270634, 0.0000159955, 1, 0.0034160634, 0.0000016747, 669, 12.294, 1.12, 0.32
20, 0.0000080137, 0.0000000881, 20, 0.053, 0.071, 0.0000085180, 0.0000001403, 1, 0.0000037441, 0.0000000064, 5, 0.092, 1.06, 0.47
21, 0.0000024280, 0.0000000299, 15, 0.034, 0.052, 0.0000033731, 0.0000000056, 1, 0.0000033411, 0.0000000057, 17, 0.312, 1.39, 1.38
22, 0.0000074990, 0.0000000197, 10, 0.024, 0.043, 0.0000074990, 0.0000000197, 1, 0.0000074990, 0.0000000197, 1, 0.018, 1.00, 1.00
23, 0.0129465687, 0.0000152919, 35, 0.881, 0.899, 0.0130060178, 0.0000086466, 1, 0.0114218182, 0.0000036806, 815, 14.977, 1.00, 0.88
24, 0.0020759057, 0.0000012570, 18, 0.095, 0.114, 0.0020759057, 0.0000012570, 1, 0.0015738229, 0.0000001639, 168, 3.087, 1.00, 0.76
25, 0.0001220537, 0.0000003988, 84, 0.257, 0.276, 0.0002016067, 0.0000002538, 1, 0.0000501601, 0.0000000160, 19, 0.349, 1.65, 0.41
26, 0.0003689950, 0.0000382422, 35, 0.100, 0.118, 0.0005648758, 0.0000002602, 1, 0.0000077659, 0.0000000203, 13, 0.239, 1.53, 0.02
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000067828, 0.0000000138, 10, 0.023, 0.042, 0.0000067828, 0.0000000138, 1, 0.0000067828, 0.0000000138, 1, 0.018, 1.00, 1.00
1, 0.0008450050, 0.0000171954, 58, 0.244, 0.428, 0.0010571899, 0.0000011602, 4, 0.0007420193, 0.0000010860, 111, 2.040, 1.25, 0.88
2, 0.0001363058, 0.0000151213, 10, 0.034, 0.071, 0.0001486144, 0.0000001830, 2, 0.0001486144, 0.0000001830, 2, 0.037, 1.09, 1.09
3, 0.0155940647, 0.0000494214, 93, 1.333, 1.517, 0.0170404104, 0.0000102548, 1, 0.0122244094, 0.0000307829, 1026, 18.854, 1.09, 0.78
4, 0.0000485088, 0.0000003306, 21, 0.067, 0.250, 0.0000515655, 0.0000000735, 5, 0.0000321460, 0.0000000206, 27, 0.496, 1.06, 0.66
5, 0.0078674670, 0.0001012164, 100, 0.781, 0.965, 0.0097884137, 0.0000206711, 5, 0.0067437746, 0.0000028966, 115, 2.113, 1.24, 0.86
6, 0.0199176338, 0.0000061125, 100, 1.732, 1.916, 0.0256944504, 0.0000241528, 8, 0.0133998582, 0.0000036187, 1350, 24.808, 1.29, 0.67
7, 0.0000167835, 0.0000000358, 10, 0.026, 0.210, 0.0000167835, 0.0000000358, 8, 0.0000167553, 0.0000000806, 18, 0.331, 1.00, 1.00
8, 0.0000084606, 0.0000000045, 10, 0.025, 0.061, 0.0000084606, 0.0000000045, 2, 0.0000084606, 0.0000000045, 2, 0.037, 1.00, 1.00
9, 0.0077656290, 0.0000323314, 100, 0.860, 1.043, 0.0122195104, 0.0000165887, 1, 0.0069351347, 0.0000013841, 698, 12.827, 1.57, 0.89
10, 0.0000638597, 0.0000002968, 10, 0.026, 0.063, 0.0000675057, 0.0000001274, 2, 0.0000675057, 0.0000001274, 2, 0.037, 1.06, 1.06
11, 0.0178532683, 0.0000575607, 86, 1.546, 1.730, 0.0215892948, 0.0003550107, 5, 0.0133921308, 0.0000027290, 1359, 24.974, 1.21, 0.75
12, 0.0000082486, 0.0000000065, 15, 0.031, 0.215, 0.0000082486, 0.0000000065, 2, 0.0000081786, 0.0000001310, 17, 0.312, 1.00, 0.99
13, 0.0000186270, 0.0000003175, 10, 0.024, 0.061, 0.0000187750, 0.0000000040, 2, 0.0000187750, 0.0000000040, 2, 0.037, 1.01, 1.01
14, 0.0084200580, 0.0000255419, 86, 0.624, 0.808, 0.0107128675, 0.0000561351, 6, 0.0070412766, 0.0000023802, 673, 12.367, 1.27, 0.84
15, 0.0000335972, 0.0000003002, 10, 0.024, 0.043, 0.0000345387, 0.0000000425, 1, 0.0000345387, 0.0000000425, 1, 0.018, 1.03, 1.03
16, 0.0217015327, 0.0000684267, 56, 1.976, 2.160, 0.0420025778, 0.0001350003, 5, 0.0133222840, 0.0000123914, 1314, 24.147, 1.94, 0.61
17, 0.0000055378, 0.0000000158, 15, 0.032, 0.216, 0.0000055378, 0.0000000158, 6, 0.0000053104, 0.0000000087, 40, 0.735, 1.00, 0.96
18, 0.0000118655, 0.0000000071, 10, 0.023, 0.059, 0.0000118655, 0.0000000071, 2, 0.0000118655, 0.0000000071, 2, 0.037, 1.00, 1.00
19, 0.0104252107, 0.0001643268, 100, 0.938, 1.122, 0.0118270634, 0.0000159955, 1, 0.0034160634, 0.0000016747, 669, 12.294, 1.13, 0.33
20, 0.0000037441, 0.0000000064, 16, 0.062, 0.154, 0.0000037441, 0.0000000064, 5, 0.0000037441, 0.0000000064, 5, 0.092, 1.00, 1.00
21, 0.0000024430, 0.0000000227, 15, 0.053, 0.237, 0.0000033731, 0.0000000056, 1, 0.0000033411, 0.0000000057, 17, 0.312, 1.38, 1.37
22, 0.0000074990, 0.0000000197, 10, 0.025, 0.043, 0.0000074990, 0.0000000197, 1, 0.0000074990, 0.0000000197, 1, 0.018, 1.00, 1.00
23, 0.0124830347, 0.0003254815, 11, 0.543, 0.727, 0.0124830347, 0.0003254815, 6, 0.0114218182, 0.0000036806, 815, 14.977, 1.00, 0.91
24, 0.0019180578, 0.0000039902, 18, 0.110, 0.293, 0.0019180578, 0.0000039902, 9, 0.0015738229, 0.0000001639, 168, 3.087, 1.00, 0.82
25, 0.0000758141, 0.0000002550, 18, 0.052, 0.235, 0.0000758141, 0.0000002550, 10, 0.0000501601, 0.0000000160, 19, 0.349, 1.00, 0.66
26, 0.0000042647, 0.0000000272, 51, 0.119, 0.303, 0.0000078524, 0.0000000062, 8, 0.0000077659, 0.0000000203, 13, 0.239, 1.84, 1.82
TOP: 50
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000067828, 0.0000000138, 10, 0.023, 0.041, 0.0000067828, 0.0000000138, 1, 0.0000067828, 0.0000000138, 1, 0.018, 1.00, 1.00
1, 0.0006885278, 0.0000080481, 100, 0.498, 2.335, 0.0008174731, 0.0000018097, 100, 0.0007420193, 0.0000010860, 111, 2.040, 1.19, 1.08
2, 0.0000996292, 0.0000086894, 10, 0.034, 0.070, 0.0001486144, 0.0000001830, 2, 0.0001486144, 0.0000001830, 2, 0.037, 1.49, 1.49
3, 0.0141313637, 0.0000606735, 86, 0.993, 2.830, 0.0145108317, 0.0000021926, 86, 0.0122244094, 0.0000307829, 1026, 18.854, 1.03, 0.87
4, 0.0000303810, 0.0000002920, 15, 0.044, 0.540, 0.0000321460, 0.0000000206, 27, 0.0000321460, 0.0000000206, 27, 0.496, 1.06, 1.06
5, 0.0073774727, 0.0000180280, 56, 0.969, 2.807, 0.0075953222, 0.0000094697, 76, 0.0067437746, 0.0000028966, 115, 2.113, 1.03, 0.91
6, 0.0145809013, 0.0000511715, 98, 1.156, 2.994, 0.0175687319, 0.0001073956, 19, 0.0133998582, 0.0000036187, 1350, 24.808, 1.20, 0.92
7, 0.0000167553, 0.0000000806, 15, 0.048, 0.379, 0.0000167553, 0.0000000806, 18, 0.0000167553, 0.0000000806, 18, 0.331, 1.00, 1.00
8, 0.0000084606, 0.0000000045, 10, 0.025, 0.061, 0.0000084606, 0.0000000045, 2, 0.0000084606, 0.0000000045, 2, 0.037, 1.00, 1.00
9, 0.0072884523, 0.0000098036, 86, 0.654, 2.491, 0.0076433447, 0.0000124255, 73, 0.0069351347, 0.0000013841, 698, 12.827, 1.05, 0.95
10, 0.0000638245, 0.0000002312, 10, 0.025, 0.062, 0.0000675057, 0.0000001274, 2, 0.0000675057, 0.0000001274, 2, 0.037, 1.06, 1.06
11, 0.0150574088, 0.0000477612, 60, 1.051, 2.889, 0.0169040661, 0.0001662110, 79, 0.0133921308, 0.0000027290, 1359, 24.974, 1.12, 0.89
12, 0.0000081786, 0.0000001310, 15, 0.035, 0.347, 0.0000081786, 0.0000001310, 17, 0.0000081786, 0.0000001310, 17, 0.312, 1.00, 1.00
13, 0.0000184048, 0.0000004432, 10, 0.024, 0.060, 0.0000187750, 0.0000000040, 2, 0.0000187750, 0.0000000040, 2, 0.037, 1.02, 1.02
14, 0.0075977325, 0.0000368838, 60, 0.418, 2.255, 0.0078354702, 0.0000179360, 88, 0.0070412766, 0.0000023802, 673, 12.367, 1.03, 0.93
15, 0.0000337875, 0.0000002058, 10, 0.024, 0.042, 0.0000345387, 0.0000000425, 1, 0.0000345387, 0.0000000425, 1, 0.018, 1.02, 1.02
