BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
3, 0.0000154066, 0.0000000078, 11, 0.16, 0.24, 0.0000154066, 0.0000000078, 2, 0.0000154066, 0.0000000078, 2, 1.00, 1.00
4, 0.0000683204, 0.0000000138, 50, 0.61, 1.61, 0.0000683204, 0.0000000138, 3, 0.0000443058, 0.0000000627, 121, 1.00, 0.65
5, 0.0000152433, 0.0000008374, 11, 0.13, 0.18, 0.0000315783, 0.0000004124, 1, 0.0000315783, 0.0000004124, 1, 2.07, 2.07
6, 0.0006662423, 0.0000526028, 92, 2.11, 3.11, 0.0009592278, 0.0000015080, 2, 0.0004075055, 0.0000000673, 329, 1.44, 0.61
7, 0.0000384812, 0.0000000597, 33, 0.70, 1.70, 0.0000384812, 0.0000000597, 12, 0.0000197125, 0.0000000098, 53, 1.00, 0.51
8, 0.0010848595, 0.0000012319, 89, 1.90, 2.90, 0.0011774075, 0.0000044059, 15, 0.0001987197, 0.0000001187, 603, 1.09, 0.18
9, 0.0000210786, 0.0000002961, 11, 0.15, 0.19, 0.0000210786, 0.0000002961, 1, 0.0000210786, 0.0000002961, 1, 1.00, 1.00
10, 0.0009196115, 0.0000007314, 93, 2.01, 3.02, 0.0014828189, 0.0000022379, 15, 0.0001858873, 0.0000011922, 580, 1.61, 0.20
11, 0.0005516343, 0.0000007723, 96, 2.02, 3.02, 0.0006175925, 0.0000006372, 2, 0.0001656186, 0.0000002253, 262, 1.12, 0.30
12, 0.0000119813, 0.0000000897, 11, 0.13, 0.21, 0.0000119813, 0.0000000897, 2, 0.0000119813, 0.0000000897, 2, 1.00, 1.00
13, 0.0003823970, 0.0000016426, 94, 2.10, 3.10, 0.0009274295, 0.0000037648, 20, 0.0002394841, 0.0000023256, 648, 2.43, 0.63
14, 0.0000132502, 0.0000011142, 11, 0.13, 0.21, 0.0000251425, 0.0000079415, 2, 0.0000251425, 0.0000079415, 2, 1.90, 1.90
15, 0.0011184000, 0.0000037763, 73, 3.19, 4.19, 0.0011686776, 0.0000023395, 8, 0.0002392702, 0.0000006084, 972, 1.04, 0.21
16, 0.0000124536, 0.0000000106, 11, 0.14, 0.22, 0.0000124536, 0.0000000106, 2, 0.0000124536, 0.0000000106, 2, 1.00, 1.00
17, 0.0006511372, 0.0000003257, 100, 1.72, 2.72, 0.0008800398, 0.0000015670, 20, 0.0001575256, 0.0000035874, 258, 1.35, 0.24
18, 0.0000101869, 0.0000000450, 11, 0.13, 0.17, 0.0000101869, 0.0000000450, 1, 0.0000101869, 0.0000000450, 1, 1.00, 1.00
19, 0.0013090193, 0.0000019195, 95, 2.22, 3.22, 0.0023618010, 0.0000052376, 21, 0.0002381473, 0.0000000959, 1257, 1.80, 0.18
20, 0.0000173737, 0.0000002238, 11, 0.13, 0.29, 0.0000224101, 0.0000004326, 4, 0.0000224101, 0.0000004326, 4, 1.29, 1.29
21, 0.0015009083, 0.0000067342, 99, 2.15, 3.16, 0.0022104377, 0.0000018276, 8, 0.0002464274, 0.0000000617, 833, 1.47, 0.16
22, 0.0000108614, 0.0000000228, 11, 0.13, 0.25, 0.0000108614, 0.0000000228, 3, 0.0000108614, 0.0000000228, 3, 1.00, 1.00
23, 0.0002054802, 0.0000008892, 99, 2.01, 3.01, 0.0010320891, 0.0000022045, 23, 0.0001556673, 0.0000003523, 258, 5.02, 0.76
24, 0.0022458266, 0.0000084443, 48, 1.23, 2.23, 0.0022458266, 0.0000084443, 7, 0.0002823158, 0.0000000527, 578, 1.00, 0.13
25, 0.0000107521, 0.0000000140, 11, 0.13, 0.25, 0.0000107521, 0.0000000140, 3, 0.0000107521, 0.0000000140, 3, 1.00, 1.00
26, 0.0012875268, 0.0000020083, 100, 2.86, 3.86, 0.0022614969, 0.0000032492, 9, 0.0002836619, 0.0000000676, 833, 1.76, 0.22
27, 0.0000095581, 0.0000000125, 23, 0.25, 0.29, 0.0000095581, 0.0000000125, 1, 0.0000095581, 0.0000000125, 1, 1.00, 1.00
28, 0.0000011367, 0.0000001973, 11, 0.13, 0.17, 0.0000935230, 0.0000015168, 1, 0.0000935230, 0.0000015168, 1, 82.28, 82.28
29, 0.0000200513, 0.0000000281, 46, 0.58, 1.58, 0.0000200513, 0.0000000281, 21, 0.0000183550, 0.0000000192, 26, 1.00, 0.92
30, 0.0000235452, 0.0000006137, 35, 0.44, 1.44, 0.0000263723, 0.0000000211, 12, 0.0000230032, 0.0000000839, 62, 1.12, 0.98
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000744958, 0.0000003830, 92, 1.33, 3.33, 0.0000752396, 0.0000000399, 16, 0.0000617108, 0.0000000988, 113, 1.01, 0.83
1, 0.0000183987, 0.0000001595, 11, 0.14, 0.22, 0.0000395881, 0.0000010528, 2, 0.0000395881, 0.0000010528, 2, 2.15, 2.15
2, 0.0000496288, 0.0000010047, 100, 1.38, 3.38, 0.0000708047, 0.0000000179, 39, 0.0000603450, 0.0000000336, 72, 1.43, 1.22
3, 0.0000154066, 0.0000000078, 11, 0.15, 0.23, 0.0000154066, 0.0000000078, 2, 0.0000154066, 0.0000000078, 2, 1.00, 1.00
4, 0.0000683204, 0.0000000138, 50, 0.56, 2.57, 0.0000683204, 0.0000000138, 3, 0.0000443058, 0.0000000627, 121, 1.00, 0.65
5, 0.0000156485, 0.0000006615, 11, 0.13, 0.18, 0.0000315783, 0.0000004124, 1, 0.0000315783, 0.0000004124, 1, 2.02, 2.02
6, 0.0007342883, 0.0000003751, 92, 2.20, 4.20, 0.0009592278, 0.0000015080, 2, 0.0004075055, 0.0000000673, 329, 1.31, 0.55
7, 0.0000210535, 0.0000010336, 16, 0.38, 2.38, 0.0000339044, 0.0000150376, 50, 0.0000197125, 0.0000000098, 53, 1.61, 0.94
8, 0.0011043742, 0.0000007622, 87, 2.03, 4.04, 0.0011774075, 0.0000044059, 15, 0.0001987197, 0.0000001187, 603, 1.07, 0.18
9, 0.0000210786, 0.0000002961, 11, 0.14, 0.18, 0.0000210786, 0.0000002961, 1, 0.0000210786, 0.0000002961, 1, 1.00, 1.00
10, 0.0014149437, 0.0000028952, 94, 2.05, 4.06, 0.0014462151, 0.0000030853, 42, 0.0001858873, 0.0000011922, 580, 1.02, 0.13
11, 0.0002800727, 0.0000099100, 100, 1.88, 3.88, 0.0004172477, 0.0000005439, 48, 0.0001656186, 0.0000002253, 262, 1.49, 0.59
12, 0.0000119813, 0.0000000897, 11, 0.13, 0.21, 0.0000119813, 0.0000000897, 2, 0.0000119813, 0.0000000897, 2, 1.00, 1.00
13, 0.0005911600, 0.0000077752, 75, 1.87, 3.88, 0.0008057831, 0.0000011590, 27, 0.0002394841, 0.0000023256, 648, 1.36, 0.41
14, 0.0000140318, 0.0000009498, 11, 0.13, 0.21, 0.0000251425, 0.0000079415, 2, 0.0000251425, 0.0000079415, 2, 1.79, 1.79
15, 0.0004928258, 0.0000034749, 95, 1.71, 3.72, 0.0009605138, 0.0000014190, 30, 0.0002392702, 0.0000006084, 972, 1.95, 0.49
16, 0.0000124536, 0.0000000106, 11, 0.14, 0.22, 0.0000124536, 0.0000000106, 2, 0.0000124536, 0.0000000106, 2, 1.00, 1.00
17, 0.0006517322, 0.0000008105, 100, 1.73, 3.73, 0.0008800398, 0.0000015670, 20, 0.0001575256, 0.0000035874, 258, 1.35, 0.24
18, 0.0000101869, 0.0000000450, 11, 0.13, 0.17, 0.0000101869, 0.0000000450, 1, 0.0000101869, 0.0000000450, 1, 1.00, 1.00
19, 0.0018806968, 0.0000020493, 89, 2.09, 4.09, 0.0021919780, 0.0000014678, 31, 0.0002381473, 0.0000000959, 1257, 1.17, 0.13
20, 0.0000171920, 0.0000002486, 11, 0.14, 0.30, 0.0000224101, 0.0000004326, 4, 0.0000224101, 0.0000004326, 4, 1.30, 1.30
21, 0.0014360962, 0.0000040033, 27, 1.83, 3.83, 0.0018632435, 0.0000004757, 30, 0.0002464274, 0.0000000617, 833, 1.30, 0.17
22, 0.0000108614, 0.0000000228, 11, 0.14, 0.26, 0.0000108614, 0.0000000228, 3, 0.0000108614, 0.0000000228, 3, 1.00, 1.00
23, 0.0007422682, 0.0000014574, 100, 1.95, 3.96, 0.0008156819, 0.0000392605, 48, 0.0001556673, 0.0000003523, 258, 1.10, 0.21
24, 0.0022458266, 0.0000084443, 48, 1.26, 3.27, 0.0022458266, 0.0000084443, 7, 0.0002823158, 0.0000000527, 578, 1.00, 0.13
25, 0.0000107521, 0.0000000140, 11, 0.13, 0.25, 0.0000107521, 0.0000000140, 3, 0.0000107521, 0.0000000140, 3, 1.00, 1.00
26, 0.0013060645, 0.0000042696, 99, 2.52, 4.52, 0.0022614969, 0.0000032492, 9, 0.0002836619, 0.0000000676, 833, 1.73, 0.22
27, 0.0000095581, 0.0000000125, 23, 0.25, 0.29, 0.0000095581, 0.0000000125, 1, 0.0000095581, 0.0000000125, 1, 1.00, 1.00
28, 0.0000011350, 0.0000001753, 11, 0.12, 0.16, 0.0000935230, 0.0000015168, 1, 0.0000935230, 0.0000015168, 1, 82.40, 82.40
29, 0.0000183550, 0.0000000192, 48, 0.59, 1.63, 0.0000183550, 0.0000000192, 26, 0.0000183550, 0.0000000192, 26, 1.00, 1.00
30, 0.0000247770, 0.0000004329, 35, 0.50, 2.51, 0.0000263723, 0.0000000211, 12, 0.0000230032, 0.0000000839, 62, 1.06, 0.93
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000627136, 0.0000000421, 17, 0.52, 4.53, 0.0000627136, 0.0000000421, 70, 0.0000617108, 0.0000000988, 113, 1.00, 0.98
1, 0.0000176983, 0.0000001513, 11, 0.14, 0.22, 0.0000395881, 0.0000010528, 2, 0.0000395881, 0.0000010528, 2, 2.24, 2.24
2, 0.0000552988, 0.0000003898, 100, 1.19, 4.08, 0.0000603450, 0.0000000336, 72, 0.0000603450, 0.0000000336, 72, 1.09, 1.09
3, 0.0000154066, 0.0000000078, 11, 0.15, 0.23, 0.0000154066, 0.0000000078, 2, 0.0000154066, 0.0000000078, 2, 1.00, 1.00
4, 0.0000669097, 0.0000000889, 50, 0.56, 4.57, 0.0000669097, 0.0000000889, 65, 0.0000443058, 0.0000000627, 121, 1.00, 0.66
5, 0.0000153702, 0.0000013693, 11, 0.13, 0.18, 0.0000315783, 0.0000004124, 1, 0.0000315783, 0.0000004124, 1, 2.05, 2.05
6, 0.0005825817, 0.0000006613, 36, 1.99, 6.00, 0.0008757082, 0.0000005430, 68, 0.0004075055, 0.0000000673, 329, 1.50, 0.70
7, 0.0000196502, 0.0000010740, 16, 0.39, 2.51, 0.0000197125, 0.0000000098, 53, 0.0000197125, 0.0000000098, 53, 1.00, 1.00
8, 0.0003418547, 0.0000009485, 94, 1.75, 5.76, 0.0005961152, 0.0000008245, 79, 0.0001987197, 0.0000001187, 603, 1.74, 0.58
9, 0.0000210786, 0.0000002961, 11, 0.15, 0.19, 0.0000210786, 0.0000002961, 1, 0.0000210786, 0.0000002961, 1, 1.00, 1.00
10, 0.0008079817, 0.0000068299, 79, 2.13, 6.14, 0.0009858636, 0.0000072994, 65, 0.0001858873, 0.0000011922, 580, 1.22, 0.23
11, 0.0002661807, 0.0000007910, 98, 1.91, 5.93, 0.0002778842, 0.0000001758, 94, 0.0001656186, 0.0000002253, 262, 1.04, 0.62
12, 0.0000119813, 0.0000000897, 11, 0.13, 0.21, 0.0000119813, 0.0000000897, 2, 0.0000119813, 0.0000000897, 2, 1.00, 1.00
13, 0.0003840555, 0.0000006260, 47, 0.92, 4.94, 0.0003840555, 0.0000006260, 92, 0.0002394841, 0.0000023256, 648, 1.00, 0.62
14, 0.0000137652, 0.0000008832, 11, 0.13, 0.21, 0.0000251425, 0.0000079415, 2, 0.0000251425, 0.0000079415, 2, 1.83, 1.83
15, 0.0004932542, 0.0000007469, 88, 2.09, 6.10, 0.0008512424, 0.0000002314, 87, 0.0002392702, 0.0000006084, 972, 1.73, 0.49
16, 0.0000124536, 0.0000000106, 11, 0.14, 0.22, 0.0000124536, 0.0000000106, 2, 0.0000124536, 0.0000000106, 2, 1.00, 1.00
17, 0.0006263455, 0.0000005920, 99, 1.65, 5.66, 0.0006592578, 0.0000010033, 97, 0.0001575256, 0.0000035874, 258, 1.05, 0.25
18, 0.0000101869, 0.0000000450, 11, 0.13, 0.17, 0.0000101869, 0.0000000450, 1, 0.0000101869, 0.0000000450, 1, 1.00, 1.00
19, 0.0003189278, 0.0000005921, 91, 2.67, 6.68, 0.0005702950, 0.0000023033, 69, 0.0002381473, 0.0000000959, 1257, 1.79, 0.75
20, 0.0000174585, 0.0000003018, 11, 0.14, 0.30, 0.0000224101, 0.0000004326, 4, 0.0000224101, 0.0000004326, 4, 1.28, 1.28
21, 0.0006793191, 0.0000008794, 11, 0.77, 4.79, 0.0006793191, 0.0000008794, 72, 0.0002464274, 0.0000000617, 833, 1.00, 0.36
22, 0.0000108614, 0.0000000228, 11, 0.13, 0.25, 0.0000108614, 0.0000000228, 3, 0.0000108614, 0.0000000228, 3, 1.00, 1.00
23, 0.0003536748, 0.0000011441, 94, 1.80, 5.81, 0.0005963015, 0.0000010442, 62, 0.0001556673, 0.0000003523, 258, 1.69, 0.44
24, 0.0008501019, 0.0000005001, 50, 1.28, 5.29, 0.0008501019, 0.0000005001, 100, 0.0002823158, 0.0000000527, 578, 1.00, 0.33
25, 0.0000107521, 0.0000000140, 11, 0.13, 0.25, 0.0000107521, 0.0000000140, 3, 0.0000107521, 0.0000000140, 3, 1.00, 1.00
26, 0.0012858395, 0.0000067144, 98, 2.46, 6.47, 0.0017212040, 0.0000000613, 83, 0.0002836619, 0.0000000676, 833, 1.34, 0.22
27, 0.0000095581, 0.0000000125, 23, 0.24, 0.28, 0.0000095581, 0.0000000125, 1, 0.0000095581, 0.0000000125, 1, 1.00, 1.00
28, 0.0000011250, 0.0000002125, 11, 0.12, 0.16, 0.0000935230, 0.0000015168, 1, 0.0000935230, 0.0000015168, 1, 83.13, 83.13
29, 0.0000183550, 0.0000000192, 48, 0.59, 1.63, 0.0000183550, 0.0000000192, 26, 0.0000183550, 0.0000000192, 26, 1.00, 1.00
30, 0.0000225185, 0.0000006203, 55, 0.65, 3.14, 0.0000230032, 0.0000000839, 62, 0.0000230032, 0.0000000839, 62, 1.02, 1.02
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000617108, 0.0000000988, 50, 0.55, 5.08, 0.0000617108, 0.0000000988, 113, 0.0000617108, 0.0000000988, 113, 1.00, 1.00
1, 0.0000173853, 0.0000003849, 11, 0.14, 0.22, 0.0000395881, 0.0000010528, 2, 0.0000395881, 0.0000010528, 2, 2.28, 2.28
2, 0.0000583855, 0.0000001064, 100, 1.17, 4.06, 0.0000603450, 0.0000000336, 72, 0.0000603450, 0.0000000336, 72, 1.03, 1.03
3, 0.0000154066, 0.0000000078, 11, 0.15, 0.23, 0.0000154066, 0.0000000078, 2, 0.0000154066, 0.0000000078, 2, 1.00, 1.00
4, 0.0000430055, 0.0000009470, 98, 1.28, 6.14, 0.0000443058, 0.0000000627, 121, 0.0000443058, 0.0000000627, 121, 1.03, 1.03
5, 0.0000154302, 0.0000006507, 11, 0.14, 0.18, 0.0000315783, 0.0000004124, 1, 0.0000315783, 0.0000004124, 1, 2.05, 2.05
6, 0.0004027937, 0.0000021396, 48, 1.38, 9.40, 0.0005108876, 0.0000063241, 198, 0.0004075055, 0.0000000673, 329, 1.27, 1.01
7, 0.0000197125, 0.0000000098, 16, 0.38, 2.50, 0.0000197125, 0.0000000098, 53, 0.0000197125, 0.0000000098, 53, 1.00, 1.00
8, 0.0003722133, 0.0000026577, 95, 2.04, 10.07, 0.0004213303, 0.0000005040, 143, 0.0001987197, 0.0000001187, 603, 1.13, 0.53
9, 0.0000210786, 0.0000002961, 11, 0.14, 0.19, 0.0000210786, 0.0000002961, 1, 0.0000210786, 0.0000002961, 1, 1.00, 1.00
10, 0.0002512790, 0.0000006585, 94, 1.68, 9.71, 0.0002843359, 0.0000000726, 198, 0.0001858873, 0.0000011922, 580, 1.13, 0.74
11, 0.0001763567, 0.0000004485, 99, 1.70, 9.73, 0.0001905376, 0.0000000372, 188, 0.0001656186, 0.0000002253, 262, 1.08, 0.94
12, 0.0000119813, 0.0000000897, 11, 0.13, 0.21, 0.0000119813, 0.0000000897, 2, 0.0000119813, 0.0000000897, 2, 1.00, 1.00
13, 0.0002582290, 0.0000006470, 92, 1.96, 9.99, 0.0002974366, 0.0000027254, 200, 0.0002394841, 0.0000023256, 648, 1.15, 0.93
14, 0.0000135483, 0.0000010583, 11, 0.14, 0.22, 0.0000251425, 0.0000079415, 2, 0.0000251425, 0.0000079415, 2, 1.86, 1.86
15, 0.0005037695, 0.0000018072, 94, 1.64, 9.66, 0.0006472559, 0.0000013855, 177, 0.0002392702, 0.0000006084, 972, 1.28, 0.47
16, 0.0000124536, 0.0000000106, 11, 0.21, 0.29, 0.0000124536, 0.0000000106, 2, 0.0000124536, 0.0000000106, 2, 1.00, 1.00
17, 0.0001932967, 0.0000002458, 94, 2.09, 10.12, 0.0002116482, 0.0000003331, 198, 0.0001575256, 0.0000035874, 258, 1.09, 0.81
18, 0.0000101869, 0.0000000450, 11, 0.13, 0.17, 0.0000101869, 0.0000000450, 1, 0.0000101869, 0.0000000450, 1, 1.00, 1.00
19, 0.0002926010, 0.0000151755, 87, 2.59, 10.61, 0.0003167523, 0.0000000877, 198, 0.0002381473, 0.0000000959, 1257, 1.08, 0.81
20, 0.0000174002, 0.0000003016, 11, 0.13, 0.30, 0.0000224101, 0.0000004326, 4, 0.0000224101, 0.0000004326, 4, 1.29, 1.29
21, 0.0006680574, 0.0000004481, 15, 0.76, 8.79, 0.0006680574, 0.0000004481, 141, 0.0002464274, 0.0000000617, 833, 1.00, 0.37
22, 0.0000108614, 0.0000000228, 11, 0.13, 0.25, 0.0000108614, 0.0000000228, 3, 0.0000108614, 0.0000000228, 3, 1.00, 1.00
23, 0.0001552947, 0.0000003972, 97, 2.11, 10.13, 0.0001731572, 0.0000001374, 193, 0.0001556673, 0.0000003523, 258, 1.12, 1.00
24, 0.0005624767, 0.0000089687, 99, 2.42, 10.44, 0.0006030159, 0.0000006013, 165, 0.0002823158, 0.0000000527, 578, 1.07, 0.50
25, 0.0000107521, 0.0000000140, 11, 0.13, 0.25, 0.0000107521, 0.0000000140, 3, 0.0000107521, 0.0000000140, 3, 1.00, 1.00
26, 0.0006359922, 0.0000049603, 96, 2.89, 10.92, 0.0008318036, 0.0000014770, 174, 0.0002836619, 0.0000000676, 833, 1.31, 0.45
27, 0.0000095581, 0.0000000125, 23, 0.25, 0.29, 0.0000095581, 0.0000000125, 1, 0.0000095581, 0.0000000125, 1, 1.00, 1.00
28, 0.0000011233, 0.0000001715, 11, 0.13, 0.17, 0.0000935230, 0.0000015168, 1, 0.0000935230, 0.0000015168, 1, 83.25, 83.25
29, 0.0000183550, 0.0000000192, 48, 0.59, 1.63, 0.0000183550, 0.0000000192, 26, 0.0000183550, 0.0000000192, 26, 1.00, 1.00
30, 0.0000230032, 0.0000000839, 50, 0.61, 3.10, 0.0000230032, 0.0000000839, 62, 0.0000230032, 0.0000000839, 62, 1.00, 1.00
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000617108, 0.0000000988, 50, 0.56, 5.09, 0.0000617108, 0.0000000988, 113, 0.0000617108, 0.0000000988, 113, 1.00, 1.00
1, 0.0000183285, 0.0000004052, 11, 0.14, 0.22, 0.0000395881, 0.0000010528, 2, 0.0000395881, 0.0000010528, 2, 2.16, 2.16
2, 0.0000549955, 0.0000004144, 100, 1.17, 4.06, 0.0000603450, 0.0000000336, 72, 0.0000603450, 0.0000000336, 72, 1.10, 1.10
3, 0.0000154066, 0.0000000078, 11, 0.15, 0.23, 0.0000154066, 0.0000000078, 2, 0.0000154066, 0.0000000078, 2, 1.00, 1.00
4, 0.0000443058, 0.0000000627, 50, 0.64, 5.50, 0.0000443058, 0.0000000627, 121, 0.0000443058, 0.0000000627, 121, 1.00, 1.00
5, 0.0000159500, 0.0000001564, 11, 0.14, 0.18, 0.0000315783, 0.0000004124, 1, 0.0000315783, 0.0000004124, 1, 1.98, 1.98
6, 0.0002856742, 0.0000009040, 93, 2.56, 14.60, 0.0004095072, 0.0000003387, 253, 0.0004075055, 0.0000000673, 329, 1.43, 1.43
7, 0.0000197125, 0.0000000098, 16, 0.38, 2.51, 0.0000197125, 0.0000000098, 53, 0.0000197125, 0.0000000098, 53, 1.00, 1.00
8, 0.0002698658, 0.0000001868, 100, 2.13, 14.17, 0.0002966890, 0.0000004469, 258, 0.0001987197, 0.0000001187, 603, 1.10, 0.74
9, 0.0000210786, 0.0000002961, 11, 0.14, 0.18, 0.0000210786, 0.0000002961, 1, 0.0000210786, 0.0000002961, 1, 1.00, 1.00
10, 0.0001858233, 0.0000025099, 96, 2.40, 14.43, 0.0002098512, 0.0000004648, 293, 0.0001858873, 0.0000011922, 580, 1.13, 1.00
11, 0.0001656186, 0.0000002253, 50, 0.81, 11.32, 0.0001656186, 0.0000002253, 262, 0.0001656186, 0.0000002253, 262, 1.00, 1.00
12, 0.0000119813, 0.0000000897, 11, 0.13, 0.21, 0.0000119813, 0.0000000897, 2, 0.0000119813, 0.0000000897, 2, 1.00, 1.00
13, 0.0002538924, 0.0000009041, 45, 0.78, 12.82, 0.0002538924, 0.0000009041, 288, 0.0002394841, 0.0000023256, 648, 1.00, 0.94
14, 0.0000144852, 0.0000003450, 11, 0.14, 0.22, 0.0000251425, 0.0000079415, 2, 0.0000251425, 0.0000079415, 2, 1.74, 1.74
15, 0.0003706848, 0.0000013177, 94, 1.64, 13.67, 0.0003914336, 0.0000002287, 260, 0.0002392702, 0.0000006084, 972, 1.06, 0.65
16, 0.0000124536, 0.0000000106, 11, 0.17, 0.25, 0.0000124536, 0.0000000106, 2, 0.0000124536, 0.0000000106, 2, 1.00, 1.00
17, 0.0001492782, 0.0000004519, 94, 1.74, 12.09, 0.0001575256, 0.0000035874, 258, 0.0001575256, 0.0000035874, 258, 1.06, 1.06
18, 0.0000101869, 0.0000000450, 11, 0.14, 0.18, 0.0000101869, 0.0000000450, 1, 0.0000101869, 0.0000000450, 1, 1.00, 1.00
19, 0.0002767258, 0.0000046981, 84, 2.13, 14.17, 0.0003066411, 0.0000001189, 273, 0.0002381473, 0.0000000959, 1257, 1.11, 0.86
20, 0.0000173733, 0.0000002197, 11, 0.14, 0.30, 0.0000224101, 0.0000004326, 4, 0.0000224101, 0.0000004326, 4, 1.29, 1.29
21, 0.0003946118, 0.0000006600, 92, 2.16, 14.20, 0.0004155677, 0.0000006900, 296, 0.0002464274, 0.0000000617, 833, 1.05, 0.62
22, 0.0000108614, 0.0000000228, 11, 0.13, 0.25, 0.0000108614, 0.0000000228, 3, 0.0000108614, 0.0000000228, 3, 1.00, 1.00
23, 0.0001546180, 0.0000003512, 96, 2.12, 12.47, 0.0001556673, 0.0000003523, 258, 0.0001556673, 0.0000003523, 258, 1.01, 1.01
24, 0.0003431613, 0.0000003986, 97, 2.74, 14.78, 0.0003561789, 0.0000052335, 275, 0.0002823158, 0.0000000527, 578, 1.04, 0.82
25, 0.0000107521, 0.0000000140, 11, 0.19, 0.31, 0.0000107521, 0.0000000140, 3, 0.0000107521, 0.0000000140, 3, 1.00, 1.00
26, 0.0003400180, 0.0000011405, 95, 2.67, 14.71, 0.0005427136, 0.0000003377, 296, 0.0002836619, 0.0000000676, 833, 1.60, 0.83
27, 0.0000095581, 0.0000000125, 23, 0.30, 0.34, 0.0000095581, 0.0000000125, 1, 0.0000095581, 0.0000000125, 1, 1.00, 1.00
28, 0.0000011133, 0.0000001864, 11, 0.12, 0.16, 0.0000935230, 0.0000015168, 1, 0.0000935230, 0.0000015168, 1, 84.00, 84.00
29, 0.0000183550, 0.0000000192, 48, 0.57, 1.62, 0.0000183550, 0.0000000192, 26, 0.0000183550, 0.0000000192, 26, 1.00, 1.00
30, 0.0000229703, 0.0000004763, 55, 0.60, 3.09, 0.0000230032, 0.0000000839, 62, 0.0000230032, 0.0000000839, 62, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000617108, 0.0000000988, 50, 0.56, 5.10, 0.0000617108, 0.0000000988, 113, 0.0000617108, 0.0000000988, 113, 1.00, 1.00
1, 0.0000189117, 0.0000004584, 11, 0.14, 0.22, 0.0000395881, 0.0000010528, 2, 0.0000395881, 0.0000010528, 2, 2.09, 2.09
2, 0.0000581472, 0.0000003878, 100, 1.19, 4.08, 0.0000603450, 0.0000000336, 72, 0.0000603450, 0.0000000336, 72, 1.04, 1.04
3, 0.0000154066, 0.0000000078, 11, 0.15, 0.23, 0.0000154066, 0.0000000078, 2, 0.0000154066, 0.0000000078, 2, 1.00, 1.00
4, 0.0000443058, 0.0000000627, 50, 0.65, 5.51, 0.0000443058, 0.0000000627, 121, 0.0000443058, 0.0000000627, 121, 1.00, 1.00
5, 0.0000156218, 0.0000003144, 11, 0.13, 0.17, 0.0000315783, 0.0000004124, 1, 0.0000315783, 0.0000004124, 1, 2.02, 2.02
6, 0.0003241030, 0.0000002233, 93, 2.40, 15.60, 0.0004075055, 0.0000000673, 329, 0.0004075055, 0.0000000673, 329, 1.26, 1.26
7, 0.0000197125, 0.0000000098, 16, 0.38, 2.51, 0.0000197125, 0.0000000098, 53, 0.0000197125, 0.0000000098, 53, 1.00, 1.00
8, 0.0001845735, 0.0000002325, 90, 1.88, 26.08, 0.0001987197, 0.0000001187, 603, 0.0001987197, 0.0000001187, 603, 1.08, 1.08
9, 0.0000210786, 0.0000002961, 11, 0.14, 0.18, 0.0000210786, 0.0000002961, 1, 0.0000210786, 0.0000002961, 1, 1.00, 1.00
10, 0.0001741648, 0.0000003387, 88, 2.57, 25.85, 0.0001858873, 0.0000011922, 580, 0.0001858873, 0.0000011922, 580, 1.07, 1.07
11, 0.0001607098, 0.0000003782, 99, 1.76, 12.27, 0.0001656186, 0.0000002253, 262, 0.0001656186, 0.0000002253, 262, 1.03, 1.03
12, 0.0000119813, 0.0000000897, 11, 0.13, 0.21, 0.0000119813, 0.0000000897, 2, 0.0000119813, 0.0000000897, 2, 1.00, 1.00
13, 0.0002394841, 0.0000023256, 48, 0.87, 26.87, 0.0002394841, 0.0000023256, 648, 0.0002394841, 0.0000023256, 648, 1.00, 1.00
14, 0.0000134202, 0.0000007604, 11, 0.13, 0.21, 0.0000251425, 0.0000079415, 2, 0.0000251425, 0.0000079415, 2, 1.87, 1.87
