BENCH: vgg13
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000146950, 0.0000005659, 11, 0.14, 0.27, 0.0000193991, 0.0000070516, 2, 0.0000193991, 0.0000070516, 2, 1.32, 1.32
1, 0.0002312538, 0.0000002941, 97, 2.91, 9.48, 0.0002392858, 0.0000004854, 97, 0.0002356290, 0.0000000988, 116, 1.03, 1.02
2, 0.0000808110, 0.0000002403, 11, 0.31, 0.38, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.00, 1.00
3, 0.0040702710, 0.0001307341, 96, 8.04, 14.60, 0.0071890397, 0.0000030086, 73, 0.0021889765, 0.0000004588, 627, 1.77, 0.54
4, 0.0000230503, 0.0000005524, 11, 0.25, 1.23, 0.0000233686, 0.0000007027, 15, 0.0000233686, 0.0000007027, 15, 1.01, 1.01
5, 0.0022035187, 0.0000076665, 93, 7.55, 14.12, 0.0022530173, 0.0000053250, 77, 0.0012002561, 0.0000305646, 430, 1.02, 0.54
6, 0.0039397236, 0.0000003601, 47, 4.30, 10.86, 0.0039397236, 0.0000003601, 67, 0.0024055888, 0.0000064309, 535, 1.00, 0.61
7, 0.0000173380, 0.0000000086, 16, 0.41, 1.66, 0.0000173380, 0.0000000086, 19, 0.0000173380, 0.0000000086, 19, 1.00, 1.00
8, 0.0000156806, 0.0000000184, 11, 0.16, 0.29, 0.0000156806, 0.0000000184, 2, 0.0000156806, 0.0000000184, 2, 1.00, 1.00
9, 0.0076769120, 0.0000008432, 22, 2.24, 8.81, 0.0076769120, 0.0000008432, 98, 0.0022209238, 0.0000005593, 607, 1.00, 0.29
10, 0.0000278886, 0.0000000393, 11, 0.17, 0.30, 0.0000278886, 0.0000000393, 2, 0.0000278886, 0.0000000393, 2, 1.00, 1.00
11, 0.0149744000, 0.0000065305, 100, 6.58, 13.14, 0.0152332377, 0.0000009881, 71, 0.0047034540, 0.0000118682, 1940, 1.02, 0.31
12, 0.0000154238, 0.0000000973, 11, 0.16, 0.49, 0.0000154238, 0.0000000973, 5, 0.0000154238, 0.0000000973, 5, 1.00, 1.00
13, 0.0000127973, 0.0000000360, 11, 0.14, 0.27, 0.0000127973, 0.0000000360, 2, 0.0000127973, 0.0000000360, 2, 1.00, 1.00
14, 0.0041890878, 0.0000019721, 95, 4.51, 11.07, 0.0045761553, 0.0000019679, 82, 0.0012251137, 0.0000026595, 323, 1.09, 0.29
15, 0.0000204315, 0.0000005525, 11, 0.15, 0.28, 0.0000204315, 0.0000005525, 2, 0.0000204315, 0.0000005525, 2, 1.00, 1.00
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.21, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0169277195, 0.0000017523, 92, 6.08, 12.65, 0.0226211959, 0.0000026269, 47, 0.0045615606, 0.0000100411, 1793, 1.34, 0.27
18, 0.0000120143, 0.0000000658, 16, 0.19, 0.46, 0.0000120143, 0.0000000658, 4, 0.0000120143, 0.0000000658, 4, 1.00, 1.00
19, 0.0000129733, 0.0000001246, 11, 0.14, 0.33, 0.0000129733, 0.0000001246, 3, 0.0000129733, 0.0000001246, 3, 1.00, 1.00
20, 0.0052415142, 0.0000139244, 100, 5.19, 11.76, 0.0066569946, 0.0000014668, 98, 0.0010385225, 0.0000006471, 646, 1.27, 0.20
21, 0.0000103086, 0.0000000403, 15, 0.30, 2.99, 0.0000103086, 0.0000000403, 41, 0.0000103086, 0.0000000403, 41, 1.00, 1.00
22, 0.0000089485, 0.0000001672, 11, 0.17, 2.20, 0.0000092202, 0.0000000578, 31, 0.0000092202, 0.0000000578, 31, 1.03, 1.03
23, 0.0000236153, 0.0000006736, 11, 0.14, 0.20, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.19, 1.19
24, 0.0010445987, 0.0000016243, 50, 15.21, 21.77, 0.0010445987, 0.0000016243, 71, 0.0008647152, 0.0000018583, 197, 1.00, 0.83
25, 0.0002182756, 0.0000000104, 50, 3.09, 7.03, 0.0002182756, 0.0000000104, 60, 0.0002182756, 0.0000000104, 60, 1.00, 1.00
26, 0.0001028113, 0.0000010750, 48, 1.36, 1.42, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000226568, 0.0000002781, 55, 0.77, 3.73, 0.0000227033, 0.0000000566, 45, 0.0000227033, 0.0000000566, 45, 1.00, 1.00
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000155185, 0.0000006852, 11, 0.14, 0.27, 0.0000193991, 0.0000070516, 2, 0.0000193991, 0.0000070516, 2, 1.25, 1.25
1, 0.0002309970, 0.0000008728, 94, 2.65, 10.27, 0.0002356290, 0.0000000988, 116, 0.0002356290, 0.0000000988, 116, 1.02, 1.02
2, 0.0000808110, 0.0000002403, 11, 0.31, 0.38, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.00, 1.00
3, 0.0028886635, 0.0000067204, 97, 8.24, 21.37, 0.0041162548, 0.0000018143, 199, 0.0021889765, 0.0000004588, 627, 1.42, 0.76
4, 0.0000233686, 0.0000007027, 11, 0.24, 1.23, 0.0000233686, 0.0000007027, 15, 0.0000233686, 0.0000007027, 15, 1.00, 1.00
5, 0.0016877127, 0.0000032692, 93, 5.72, 18.85, 0.0018253809, 0.0000050532, 178, 0.0012002561, 0.0000305646, 430, 1.08, 0.71
6, 0.0027311030, 0.0000065124, 20, 5.19, 18.33, 0.0027311030, 0.0000065124, 147, 0.0024055888, 0.0000064309, 535, 1.00, 0.88
7, 0.0000173380, 0.0000000086, 16, 0.41, 1.66, 0.0000173380, 0.0000000086, 19, 0.0000173380, 0.0000000086, 19, 1.00, 1.00
8, 0.0000156806, 0.0000000184, 11, 0.17, 0.30, 0.0000156806, 0.0000000184, 2, 0.0000156806, 0.0000000184, 2, 1.00, 1.00
9, 0.0026946954, 0.0000059641, 23, 1.85, 14.99, 0.0026946954, 0.0000059641, 167, 0.0022209238, 0.0000005593, 607, 1.00, 0.82
10, 0.0000278886, 0.0000000393, 11, 0.17, 0.30, 0.0000278886, 0.0000000393, 2, 0.0000278886, 0.0000000393, 2, 1.00, 1.00
11, 0.0140846369, 0.0000126394, 19, 3.46, 16.60, 0.0140846369, 0.0000126394, 105, 0.0047034540, 0.0000118682, 1940, 1.00, 0.33
12, 0.0000154238, 0.0000000973, 11, 0.18, 0.51, 0.0000154238, 0.0000000973, 5, 0.0000154238, 0.0000000973, 5, 1.00, 1.00
13, 0.0000127973, 0.0000000360, 11, 0.14, 0.27, 0.0000127973, 0.0000000360, 2, 0.0000127973, 0.0000000360, 2, 1.00, 1.00
14, 0.0017472156, 0.0000001013, 48, 4.27, 17.41, 0.0017472156, 0.0000001013, 196, 0.0012251137, 0.0000026595, 323, 1.00, 0.70
15, 0.0000204315, 0.0000005525, 11, 0.15, 0.28, 0.0000204315, 0.0000005525, 2, 0.0000204315, 0.0000005525, 2, 1.00, 1.00
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.22, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0082680560, 0.0000175778, 99, 7.19, 20.33, 0.0126038567, 0.0000113752, 191, 0.0045615606, 0.0000100411, 1793, 1.52, 0.55
18, 0.0000120143, 0.0000000658, 16, 0.20, 0.46, 0.0000120143, 0.0000000658, 4, 0.0000120143, 0.0000000658, 4, 1.00, 1.00
19, 0.0000129733, 0.0000001246, 11, 0.13, 0.33, 0.0000129733, 0.0000001246, 3, 0.0000129733, 0.0000001246, 3, 1.00, 1.00
20, 0.0018445800, 0.0000010095, 48, 1.43, 14.57, 0.0018445800, 0.0000010095, 197, 0.0010385225, 0.0000006471, 646, 1.00, 0.56
21, 0.0000103086, 0.0000000403, 14, 0.30, 2.99, 0.0000103086, 0.0000000403, 41, 0.0000103086, 0.0000000403, 41, 1.00, 1.00
22, 0.0000088302, 0.0000001679, 11, 0.17, 2.20, 0.0000092202, 0.0000000578, 31, 0.0000092202, 0.0000000578, 31, 1.04, 1.04
23, 0.0000250403, 0.0000001698, 11, 0.18, 0.25, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.12, 1.12
24, 0.0008647152, 0.0000018583, 50, 15.37, 28.31, 0.0008647152, 0.0000018583, 197, 0.0008647152, 0.0000018583, 197, 1.00, 1.00
25, 0.0002182756, 0.0000000104, 50, 3.01, 6.96, 0.0002182756, 0.0000000104, 60, 0.0002182756, 0.0000000104, 60, 1.00, 1.00
26, 0.0001028113, 0.0000010750, 48, 1.29, 1.35, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000222837, 0.0000003680, 65, 0.85, 3.81, 0.0000227033, 0.0000000566, 45, 0.0000227033, 0.0000000566, 45, 1.02, 1.02
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000150535, 0.0000006808, 11, 0.14, 0.27, 0.0000193991, 0.0000070516, 2, 0.0000193991, 0.0000070516, 2, 1.29, 1.29
1, 0.0002356290, 0.0000000988, 48, 1.38, 8.99, 0.0002356290, 0.0000000988, 116, 0.0002356290, 0.0000000988, 116, 1.00, 1.00
2, 0.0000808110, 0.0000002403, 11, 0.31, 0.38, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.00, 1.00
3, 0.0024593882, 0.0000068554, 97, 5.13, 24.83, 0.0033767317, 0.0000020199, 267, 0.0021889765, 0.0000004588, 627, 1.37, 0.89
4, 0.0000233686, 0.0000007027, 11, 0.25, 1.23, 0.0000233686, 0.0000007027, 15, 0.0000233686, 0.0000007027, 15, 1.00, 1.00
5, 0.0013068092, 0.0000004741, 97, 4.43, 24.13, 0.0013555472, 0.0000002613, 283, 0.0012002561, 0.0000305646, 430, 1.04, 0.92
6, 0.0024772302, 0.0000016568, 91, 10.87, 30.57, 0.0024902409, 0.0000105379, 270, 0.0024055888, 0.0000064309, 535, 1.01, 0.97
7, 0.0000173380, 0.0000000086, 14, 0.37, 1.61, 0.0000173380, 0.0000000086, 19, 0.0000173380, 0.0000000086, 19, 1.00, 1.00
8, 0.0000155700, 0.0000005719, 11, 0.17, 0.30, 0.0000156806, 0.0000000184, 2, 0.0000156806, 0.0000000184, 2, 1.01, 1.01
9, 0.0026946954, 0.0000059641, 21, 1.63, 21.33, 0.0026946954, 0.0000059641, 167, 0.0022209238, 0.0000005593, 607, 1.00, 0.82
10, 0.0000278886, 0.0000000393, 11, 0.18, 0.31, 0.0000278886, 0.0000000393, 2, 0.0000278886, 0.0000000393, 2, 1.00, 1.00
11, 0.0140846369, 0.0000126394, 14, 2.68, 22.38, 0.0140846369, 0.0000126394, 105, 0.0047034540, 0.0000118682, 1940, 1.00, 0.33
12, 0.0000154238, 0.0000000973, 11, 0.18, 0.51, 0.0000154238, 0.0000000973, 5, 0.0000154238, 0.0000000973, 5, 1.00, 1.00
13, 0.0000127973, 0.0000000360, 11, 0.14, 0.27, 0.0000127973, 0.0000000360, 2, 0.0000127973, 0.0000000360, 2, 1.00, 1.00
14, 0.0012979072, 0.0000011437, 94, 6.81, 26.51, 0.0016671481, 0.0000001730, 275, 0.0012251137, 0.0000026595, 323, 1.28, 0.94
15, 0.0000204315, 0.0000005525, 11, 0.15, 0.28, 0.0000204315, 0.0000005525, 2, 0.0000204315, 0.0000005525, 2, 1.00, 1.00
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.22, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0087191088, 0.0000079629, 87, 7.75, 27.45, 0.0088079686, 0.0000069386, 262, 0.0045615606, 0.0000100411, 1793, 1.01, 0.52
18, 0.0000120143, 0.0000000658, 16, 0.20, 0.46, 0.0000120143, 0.0000000658, 4, 0.0000120143, 0.0000000658, 4, 1.00, 1.00
19, 0.0000129733, 0.0000001246, 11, 0.14, 0.33, 0.0000129733, 0.0000001246, 3, 0.0000129733, 0.0000001246, 3, 1.00, 1.00
20, 0.0015877163, 0.0000045604, 47, 1.76, 21.46, 0.0017751379, 0.0000005120, 269, 0.0010385225, 0.0000006471, 646, 1.12, 0.65
21, 0.0000103086, 0.0000000403, 15, 0.30, 3.00, 0.0000103086, 0.0000000403, 41, 0.0000103086, 0.0000000403, 41, 1.00, 1.00
22, 0.0000089400, 0.0000001531, 11, 0.16, 2.20, 0.0000092202, 0.0000000578, 31, 0.0000092202, 0.0000000578, 31, 1.03, 1.03
23, 0.0000245887, 0.0000012995, 11, 0.14, 0.20, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.14, 1.14
24, 0.0008647152, 0.0000018583, 50, 15.60, 28.53, 0.0008647152, 0.0000018583, 197, 0.0008647152, 0.0000018583, 197, 1.00, 1.00
25, 0.0002182756, 0.0000000104, 50, 3.18, 7.12, 0.0002182756, 0.0000000104, 60, 0.0002182756, 0.0000000104, 60, 1.00, 1.00
26, 0.0001028113, 0.0000010750, 48, 1.26, 1.33, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000227033, 0.0000000566, 47, 0.53, 3.49, 0.0000227033, 0.0000000566, 45, 0.0000227033, 0.0000000566, 45, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000156335, 0.0000003091, 11, 0.14, 0.27, 0.0000193991, 0.0000070516, 2, 0.0000193991, 0.0000070516, 2, 1.24, 1.24
1, 0.0002356290, 0.0000000988, 48, 1.35, 8.96, 0.0002356290, 0.0000000988, 116, 0.0002356290, 0.0000000988, 116, 1.00, 1.00
2, 0.0000808110, 0.0000002403, 11, 0.32, 0.39, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.00, 1.00
3, 0.0020120523, 0.0000093369, 97, 7.37, 48.54, 0.0021889765, 0.0000004588, 627, 0.0021889765, 0.0000004588, 627, 1.09, 1.09
4, 0.0000233686, 0.0000007027, 11, 0.25, 1.23, 0.0000233686, 0.0000007027, 15, 0.0000233686, 0.0000007027, 15, 1.00, 1.00
5, 0.0010414713, 0.0000064157, 94, 7.58, 35.82, 0.0012002561, 0.0000305646, 430, 0.0012002561, 0.0000305646, 430, 1.15, 1.15
6, 0.0023871865, 0.0000038730, 82, 9.15, 44.29, 0.0024055888, 0.0000064309, 535, 0.0024055888, 0.0000064309, 535, 1.01, 1.01
7, 0.0000167502, 0.0000004489, 16, 0.41, 1.66, 0.0000173380, 0.0000000086, 19, 0.0000173380, 0.0000000086, 19, 1.04, 1.04
8, 0.0000156806, 0.0000000184, 11, 0.16, 0.30, 0.0000156806, 0.0000000184, 2, 0.0000156806, 0.0000000184, 2, 1.00, 1.00
9, 0.0022045785, 0.0000017414, 60, 3.79, 43.65, 0.0022209238, 0.0000005593, 607, 0.0022209238, 0.0000005593, 607, 1.01, 1.01
10, 0.0000278886, 0.0000000393, 11, 0.17, 0.31, 0.0000278886, 0.0000000393, 2, 0.0000278886, 0.0000000393, 2, 1.00, 1.00
11, 0.0046579593, 0.0000015663, 82, 5.54, 71.22, 0.0049842267, 0.0000009450, 967, 0.0047034540, 0.0000118682, 1940, 1.07, 1.01
12, 0.0000154238, 0.0000000973, 11, 0.17, 0.49, 0.0000154238, 0.0000000973, 5, 0.0000154238, 0.0000000973, 5, 1.00, 1.00
13, 0.0000127973, 0.0000000360, 11, 0.14, 0.27, 0.0000127973, 0.0000000360, 2, 0.0000127973, 0.0000000360, 2, 1.00, 1.00
14, 0.0012075510, 0.0000028555, 43, 4.16, 25.37, 0.0012251137, 0.0000026595, 323, 0.0012251137, 0.0000026595, 323, 1.01, 1.01
15, 0.0000204315, 0.0000005525, 11, 0.15, 0.28, 0.0000204315, 0.0000005525, 2, 0.0000204315, 0.0000005525, 2, 1.00, 1.00
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.22, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0059615073, 0.0000026175, 43, 2.58, 68.26, 0.0059615073, 0.0000026175, 515, 0.0045615606, 0.0000100411, 1793, 1.00, 0.77
18, 0.0000120143, 0.0000000658, 16, 0.19, 0.46, 0.0000120143, 0.0000000658, 4, 0.0000120143, 0.0000000658, 4, 1.00, 1.00
19, 0.0000129733, 0.0000001246, 11, 0.14, 0.33, 0.0000129733, 0.0000001246, 3, 0.0000129733, 0.0000001246, 3, 1.00, 1.00
20, 0.0010385225, 0.0000006471, 48, 1.98, 44.40, 0.0010385225, 0.0000006471, 646, 0.0010385225, 0.0000006471, 646, 1.00, 1.00
21, 0.0000103086, 0.0000000403, 14, 0.30, 2.99, 0.0000103086, 0.0000000403, 41, 0.0000103086, 0.0000000403, 41, 1.00, 1.00
22, 0.0000088683, 0.0000002065, 11, 0.17, 2.20, 0.0000092202, 0.0000000578, 31, 0.0000092202, 0.0000000578, 31, 1.04, 1.04
23, 0.0000265203, 0.0000005410, 11, 0.14, 0.21, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.06, 1.06
24, 0.0008647152, 0.0000018583, 50, 15.63, 28.57, 0.0008647152, 0.0000018583, 197, 0.0008647152, 0.0000018583, 197, 1.00, 1.00
25, 0.0002182756, 0.0000000104, 50, 3.37, 7.31, 0.0002182756, 0.0000000104, 60, 0.0002182756, 0.0000000104, 60, 1.00, 1.00
26, 0.0001028113, 0.0000010750, 48, 1.36, 1.43, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000223718, 0.0000007186, 55, 0.77, 3.72, 0.0000227033, 0.0000000566, 45, 0.0000227033, 0.0000000566, 45, 1.01, 1.01
BENCH: vgg19
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000158602, 0.0000003220, 11, 0.14, 0.20, 0.0000748087, 0.0000003916, 1, 0.0000351528, 0.0000022125, 2, 4.72, 2.22
1, 0.0009635443, 0.0000021649, 96, 3.10, 3.16, 0.0014423344, 0.0000001954, 1, 0.0003283733, 0.0000002956, 67, 1.50, 0.34
2, 0.0003789968, 0.0000028550, 11, 0.31, 0.38, 0.0004007408, 0.0000001446, 1, 0.0000978325, 0.0000062172, 2, 1.06, 0.26
3, 0.0845640108, 0.0000059209, 59, 5.70, 5.76, 0.1241227791, 0.0018105132, 2, 0.0028547155, 0.0000507580, 770, 1.47, 0.03
4, 0.0000509655, 0.0000004529, 33, 0.85, 0.91, 0.0000616708, 0.0000004559, 1, 0.0000246550, 0.0000000245, 8, 1.21, 0.48
5, 0.0078071277, 0.0000026907, 96, 6.60, 6.66, 0.0141440642, 0.0001617228, 1, 0.0012104431, 0.0000038837, 332, 1.81, 0.16
6, 0.2694970252, 0.0064340518, 54, 11.11, 11.17, 0.4692885018, 0.0028164909, 1, 0.0025180699, 0.0000005709, 513, 1.74, 0.01
7, 0.0002184955, 0.0000007383, 30, 0.62, 0.68, 0.0002404608, 0.0000032929, 1, 0.0000165402, 0.0000000165, 5, 1.10, 0.08
8, 0.0000160702, 0.0000001126, 11, 0.16, 0.23, 0.0000257115, 0.0000071744, 1, 0.0000143596, 0.0000000108, 3, 1.60, 0.89
9, 0.0078742460, 0.0000084591, 99, 7.41, 7.47, 0.0159526451, 0.0001893794, 1, 0.0012430994, 0.0000004854, 389, 2.03, 0.16
10, 0.0000220285, 0.0000003374, 11, 0.17, 0.24, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.1961287772, 0.0000044397, 13, 4.50, 4.56, 0.1961287772, 0.0000044397, 1, 0.0022571680, 0.0000004474, 1858, 1.00, 0.01
12, 0.0000358318, 0.0000013069, 33, 0.65, 0.72, 0.0001017704, 0.0000000429, 1, 0.0000145303, 0.0000000133, 20, 2.84, 0.41
13, 0.0000169268, 0.0000011614, 11, 0.14, 0.20, 0.0000315570, 0.0000005823, 1, 0.0000137973, 0.0000000198, 2, 1.86, 0.82
14, 0.0174364542, 0.0000042407, 91, 13.66, 13.72, 0.2913226302, 0.0052825389, 1, 0.0016034681, 0.0000070496, 336, 16.71, 0.09
15, 0.0000198420, 0.0000000125, 11, 0.15, 0.22, 0.0000198420, 0.0000000125, 1, 0.0000175004, 0.0000000940, 2, 1.00, 0.88
16, 0.0000216584, 0.0000012283, 11, 0.15, 0.21, 0.0000216584, 0.0000012283, 1, 0.0000176046, 0.0000000174, 2, 1.00, 0.81
17, 0.0243950057, 0.0000176252, 99, 7.43, 7.50, 0.0462901508, 0.0021170673, 1, 0.0037528178, 0.0000104600, 1922, 1.90, 0.15
18, 0.0000213518, 0.0000008401, 15, 0.19, 0.25, 0.0000446345, 0.0000001102, 1, 0.0000131836, 0.0000001795, 50, 2.09, 0.62
19, 0.0000136885, 0.0000002620, 11, 0.14, 0.20, 0.0000465852, 0.0000001497, 1, 0.0000108366, 0.0000001573, 3, 3.40, 0.79
20, 0.0447051370, 0.0007255974, 89, 5.79, 5.86, 0.1151620613, 0.0000371343, 1, 0.0010859442, 0.0000002273, 769, 2.58, 0.02
21, 0.0000253052, 0.0000006403, 32, 0.44, 0.50, 0.0000552714, 0.0000003128, 1, 0.0000103778, 0.0000000473, 42, 2.18, 0.41
22, 0.0000088652, 0.0000001700, 15, 0.31, 0.37, 0.0000098760, 0.0000001601, 1, 0.0000089727, 0.0000000334, 21, 1.11, 1.01
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.20, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
24, 0.0679245958, 0.0060767645, 50, 16.95, 17.01, 0.0679245958, 0.0060767645, 1, 0.0009099878, 0.0000218036, 175, 1.00, 0.01
25, 0.0035607962, 0.0000015787, 18, 1.48, 1.54, 0.0035607962, 0.0000015787, 1, 0.0001742876, 0.0000000996, 4, 1.00, 0.05
26, 0.0002375922, 0.0000005548, 64, 2.04, 2.10, 0.0021389485, 0.0000004683, 1, 0.0000686895, 0.0000000168, 10, 9.00, 0.29
27, 0.0007095243, 0.0000004048, 35, 0.46, 0.53, 0.0015368642, 0.0000007677, 1, 0.0000239788, 0.0000000162, 40, 2.17, 0.03
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000156985, 0.0000009836, 11, 0.14, 0.26, 0.0000351528, 0.0000022125, 2, 0.0000351528, 0.0000022125, 2, 2.24, 2.24
1, 0.0005837727, 0.0000013649, 98, 3.05, 3.68, 0.0008189810, 0.0000006053, 7, 0.0003283733, 0.0000002956, 67, 1.40, 0.56
2, 0.0000848373, 0.0000016919, 11, 0.32, 0.44, 0.0000978325, 0.0000062172, 2, 0.0000978325, 0.0000062172, 2, 1.15, 1.15
3, 0.0287716098, 0.0000242350, 92, 9.48, 10.12, 0.0641509308, 0.0000305622, 7, 0.0028547155, 0.0000507580, 770, 2.23, 0.10
4, 0.0000234452, 0.0000009771, 16, 0.39, 0.90, 0.0000246550, 0.0000000245, 8, 0.0000246550, 0.0000000245, 8, 1.05, 1.05
5, 0.0076337753, 0.0000077241, 91, 4.59, 5.23, 0.0125089341, 0.0010314779, 7, 0.0012104431, 0.0000038837, 332, 1.64, 0.16
6, 0.0172919005, 0.0000059764, 57, 4.08, 4.71, 0.0246200845, 0.0084432556, 8, 0.0025180699, 0.0000005709, 513, 1.42, 0.15
7, 0.0000165402, 0.0000000165, 16, 0.46, 0.78, 0.0000165402, 0.0000000165, 5, 0.0000165402, 0.0000000165, 5, 1.00, 1.00
8, 0.0000143596, 0.0000000108, 11, 0.17, 0.36, 0.0000143596, 0.0000000108, 3, 0.0000143596, 0.0000000108, 3, 1.00, 1.00
9, 0.0093075030, 0.0000010743, 91, 3.42, 4.05, 0.0141484695, 0.0000022483, 2, 0.0012430994, 0.0000004854, 389, 1.52, 0.13
10, 0.0000220285, 0.0000003374, 11, 0.18, 0.24, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.0170147555, 0.0000039278, 94, 7.72, 8.36, 0.0351438342, 0.0047371571, 2, 0.0022571680, 0.0000004474, 1858, 2.07, 0.13
12, 0.0000264496, 0.0000000219, 11, 0.16, 0.80, 0.0000264496, 0.0000000219, 9, 0.0000145303, 0.0000000133, 20, 1.00, 0.55
13, 0.0000137973, 0.0000000198, 11, 0.14, 0.26, 0.0000137973, 0.0000000198, 2, 0.0000137973, 0.0000000198, 2, 1.00, 1.00
14, 0.0181399160, 0.0000042308, 96, 4.23, 4.86, 0.0221084655, 0.0000045101, 7, 0.0016034681, 0.0000070496, 336, 1.22, 0.09
15, 0.0000175004, 0.0000000940, 11, 0.15, 0.28, 0.0000175004, 0.0000000940, 2, 0.0000175004, 0.0000000940, 2, 1.00, 1.00
16, 0.0000176046, 0.0000000174, 11, 0.15, 0.28, 0.0000176046, 0.0000000174, 2, 0.0000176046, 0.0000000174, 2, 1.00, 1.00
17, 0.0292920540, 0.0000144198, 100, 13.63, 14.26, 0.0462901508, 0.0021170673, 1, 0.0037528178, 0.0000104600, 1922, 1.58, 0.13
18, 0.0000149483, 0.0000005358, 11, 0.16, 0.79, 0.0000190146, 0.0000058596, 3, 0.0000131836, 0.0000001795, 50, 1.27, 0.88
19, 0.0000108366, 0.0000001573, 11, 0.14, 0.33, 0.0000108366, 0.0000001573, 3, 0.0000108366, 0.0000001573, 3, 1.00, 1.00
20, 0.0067479690, 0.0000079842, 97, 3.83, 4.46, 0.0127109951, 0.0000198968, 6, 0.0010859442, 0.0000002273, 769, 1.88, 0.16
21, 0.0000111658, 0.0000001576, 15, 0.17, 0.80, 0.0000111658, 0.0000001576, 5, 0.0000103778, 0.0000000473, 42, 1.00, 0.93
22, 0.0000088752, 0.0000001983, 15, 0.31, 0.94, 0.0000098760, 0.0000001601, 1, 0.0000089727, 0.0000000334, 21, 1.11, 1.01
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.21, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
24, 0.0011051482, 0.0000008456, 50, 15.50, 16.13, 0.0011051482, 0.0000008456, 6, 0.0009099878, 0.0000218036, 175, 1.00, 0.82
25, 0.0001742876, 0.0000000996, 47, 3.17, 3.43, 0.0001742876, 0.0000000996, 4, 0.0001742876, 0.0000000996, 4, 1.00, 1.00
26, 0.0000686895, 0.0000000168, 48, 1.25, 1.88, 0.0000686895, 0.0000000168, 10, 0.0000686895, 0.0000000168, 10, 1.00, 1.00
