BENCH: densenet169
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
23, 0.0000964810, 0.0000007642, 98, 1.21, 1.27, 0.0000985432, 0.0000001942, 6, 0.0000985432, 0.0000001942, 6, 1.02, 1.02
24, 0.0000892190, 0.0000001046, 50, 0.62, 1.26, 0.0000892190, 0.0000001046, 61, 0.0000892190, 0.0000001046, 61, 1.00, 1.00
25, 0.0000621272, 0.0000004879, 100, 1.18, 1.58, 0.0000760821, 0.0000000669, 38, 0.0000760821, 0.0000000669, 38, 1.22, 1.22
26, 0.0000961810, 0.0000000150, 50, 0.57, 0.97, 0.0000961810, 0.0000000150, 38, 0.0000961810, 0.0000000150, 38, 1.00, 1.00
27, 0.0000827560, 0.0000002459, 99, 1.37, 1.79, 0.0000873150, 0.0000003550, 40, 0.0000873150, 0.0000003550, 40, 1.06, 1.06
28, 0.0000620635, 0.0000000271, 50, 0.63, 1.29, 0.0000620635, 0.0000000271, 63, 0.0000620635, 0.0000000271, 63, 1.00, 1.00
29, 0.0000619207, 0.0000003984, 99, 1.10, 1.64, 0.0000691199, 0.0000001042, 51, 0.0000691199, 0.0000001042, 51, 1.12, 1.12
30, 0.0000431938, 0.0000002203, 94, 1.53, 1.88, 0.0000645248, 0.0000001487, 33, 0.0000645248, 0.0000001487, 33, 1.49, 1.49
31, 0.0000659942, 0.0000007960, 99, 1.11, 1.39, 0.0000665407, 0.0000010412, 27, 0.0000665407, 0.0000010412, 27, 1.01, 1.01
32, 0.0000321838, 0.0000003159, 95, 1.29, 2.34, 0.0000351751, 0.0000001000, 68, 0.0000274138, 0.0000000198, 262, 1.09, 0.85
33, 0.0002964270, 0.0000005565, 100, 1.42, 2.45, 0.0003137251, 0.0000004345, 98, 0.0003137251, 0.0000004345, 98, 1.06, 1.06
34, 0.0002207412, 0.0000007020, 98, 1.44, 1.89, 0.0003137625, 0.0000764658, 42, 0.0003137625, 0.0000764658, 42, 1.42, 1.42
35, 0.0001813488, 0.0000011617, 96, 1.58, 1.69, 0.0002158514, 0.0000001812, 11, 0.0002158514, 0.0000001812, 11, 1.19, 1.19
36, 0.0002545130, 0.0000001420, 100, 1.59, 2.64, 0.0002708021, 0.0000003046, 92, 0.0002627289, 0.0000003226, 116, 1.06, 1.03
37, 0.0002560897, 0.0000020795, 100, 1.36, 2.09, 0.0002955811, 0.0000003621, 69, 0.0002955811, 0.0000003621, 69, 1.15, 1.15
38, 0.0002426792, 0.0000010559, 90, 1.41, 2.47, 0.0003286367, 0.0000004830, 95, 0.0002711151, 0.0000004801, 123, 1.35, 1.12
39, 0.0002820767, 0.0000002876, 99, 1.47, 2.27, 0.0002925075, 0.0000004276, 76, 0.0002925075, 0.0000004276, 76, 1.04, 1.04
40, 0.0002574997, 0.0000007952, 100, 1.50, 2.40, 0.0002778315, 0.0000112849, 85, 0.0002778315, 0.0000112849, 85, 1.08, 1.08
41, 0.0002061693, 0.0000001477, 14, 0.54, 1.59, 0.0002061693, 0.0000001477, 77, 0.0001620116, 0.0000005113, 105, 1.00, 0.79
42, 0.0002194684, 0.0000001661, 19, 0.58, 1.47, 0.0002194684, 0.0000001661, 85, 0.0002194684, 0.0000001661, 85, 1.00, 1.00
43, 0.0001893307, 0.0000003993, 99, 1.48, 2.04, 0.0002260257, 0.0000018238, 53, 0.0002260257, 0.0000018238, 53, 1.19, 1.19
44, 0.0001955925, 0.0000003474, 100, 1.41, 1.76, 0.0002144442, 0.0000003872, 34, 0.0002144442, 0.0000003872, 34, 1.10, 1.10
45, 0.0001253032, 0.0000001678, 100, 1.33, 2.38, 0.0001894735, 0.0000004638, 92, 0.0001654408, 0.0000001206, 110, 1.51, 1.32
46, 0.0001087713, 0.0000005491, 99, 1.35, 1.43, 0.0001179953, 0.0000023846, 7, 0.0001179953, 0.0000023846, 7, 1.08, 1.08
47, 0.0001355767, 0.0000025946, 100, 1.40, 1.77, 0.0002797067, 0.0000000307, 35, 0.0002797067, 0.0000000307, 35, 2.06, 2.06
48, 0.0001070130, 0.0000000838, 99, 1.14, 1.98, 0.0001091096, 0.0000000681, 80, 0.0001091096, 0.0000000681, 80, 1.02, 1.02
49, 0.0001983705, 0.0000014026, 60, 1.28, 1.53, 0.0002741955, 0.0000005799, 24, 0.0002741955, 0.0000005799, 24, 1.38, 1.38
50, 0.0002052707, 0.0000012335, 99, 1.37, 1.80, 0.0002065911, 0.0000002639, 41, 0.0002065911, 0.0000002639, 41, 1.01, 1.01
51, 0.0001785205, 0.0000052383, 98, 1.41, 1.51, 0.0002812965, 0.0000027495, 9, 0.0002812965, 0.0000027495, 9, 1.58, 1.58
52, 0.0001575737, 0.0000009561, 100, 1.33, 1.74, 0.0001596217, 0.0000000753, 39, 0.0001596217, 0.0000000753, 39, 1.01, 1.01
53, 0.0001994427, 0.0000010346, 100, 1.31, 1.95, 0.0002132304, 0.0000011747, 61, 0.0002132304, 0.0000011747, 61, 1.07, 1.07
54, 0.0001754673, 0.0000008521, 99, 1.30, 1.77, 0.0001997338, 0.0000003931, 44, 0.0001997338, 0.0000003931, 44, 1.14, 1.14
55, 0.0001811123, 0.0000012712, 100, 1.42, 2.00, 0.0001900211, 0.0000000202, 55, 0.0001900211, 0.0000000202, 55, 1.05, 1.05
56, 0.0001368518, 0.0000009440, 98, 1.33, 1.73, 0.0001756921, 0.0000000470, 38, 0.0001756921, 0.0000000470, 38, 1.28, 1.28
57, 0.0001772436, 0.0000001391, 44, 0.65, 1.24, 0.0001772436, 0.0000001391, 56, 0.0001772436, 0.0000001391, 56, 1.00, 1.00
58, 0.0001623287, 0.0000007333, 100, 1.38, 1.58, 0.0001671429, 0.0000002144, 19, 0.0001671429, 0.0000002144, 19, 1.03, 1.03
59, 0.0000935547, 0.0000009790, 63, 1.37, 1.78, 0.0001184007, 0.0000004179, 39, 0.0001184007, 0.0000004179, 39, 1.27, 1.27
60, 0.0001466685, 0.0000002711, 99, 1.42, 1.56, 0.0001479324, 0.0000005291, 14, 0.0001479324, 0.0000005291, 14, 1.01, 1.01
61, 0.0001035990, 0.0000000815, 50, 0.58, 1.25, 0.0001035990, 0.0000000815, 63, 0.0001035990, 0.0000000815, 63, 1.00, 1.00
62, 0.0001041047, 0.0000001939, 71, 1.35, 1.48, 0.0001533956, 0.0000002154, 13, 0.0001533956, 0.0000002154, 13, 1.47, 1.47
63, 0.0000556938, 0.0000009320, 62, 1.31, 1.53, 0.0000810979, 0.0000002230, 21, 0.0000810979, 0.0000002230, 21, 1.46, 1.46
64, 0.0001061521, 0.0000001192, 50, 0.61, 1.07, 0.0001061521, 0.0000001192, 44, 0.0001061521, 0.0000001192, 44, 1.00, 1.00
65, 0.0000882210, 0.0000004981, 95, 1.28, 2.33, 0.0001072926, 0.0000001661, 93, 0.0000826129, 0.0000018375, 449, 1.22, 0.94
66, 0.0001855788, 0.0000007429, 95, 1.62, 2.51, 0.0002338082, 0.0000156989, 84, 0.0002338082, 0.0000156989, 84, 1.26, 1.26
67, 0.0004961960, 0.0000003811, 98, 1.44, 2.49, 0.0005004435, 0.0000007159, 75, 0.0004159325, 0.0000004057, 106, 1.01, 0.84
68, 0.0002380247, 0.0000000958, 97, 1.57, 2.62, 0.0002619152, 0.0000003325, 68, 0.0002300332, 0.0000028026, 125, 1.10, 0.97
69, 0.0002684832, 0.0000009502, 87, 1.52, 2.48, 0.0002711131, 0.0000001415, 91, 0.0002711131, 0.0000001415, 91, 1.01, 1.01
70, 0.0003562379, 0.0000043017, 49, 0.76, 1.81, 0.0003562379, 0.0000043017, 67, 0.0002798332, 0.0000031843, 125, 1.00, 0.79
71, 0.0001840505, 0.0000006624, 100, 1.56, 2.61, 0.0003234858, 0.0000008258, 81, 0.0002409023, 0.0000005703, 120, 1.76, 1.31
72, 0.0001624152, 0.0000002646, 100, 1.55, 1.99, 0.0002591731, 0.0000003192, 42, 0.0002591731, 0.0000003192, 42, 1.60, 1.60
73, 0.0002269843, 0.0000003160, 99, 1.23, 2.28, 0.0002340915, 0.0000009143, 68, 0.0001978963, 0.0000013528, 120, 1.03, 0.87
74, 0.0002255228, 0.0000001189, 50, 0.66, 1.71, 0.0002255228, 0.0000001189, 79, 0.0001893563, 0.0000002248, 102, 1.00, 0.84
75, 0.0001989358, 0.0000011974, 94, 1.35, 1.43, 0.0002217268, 0.0000003307, 8, 0.0002217268, 0.0000003307, 8, 1.11, 1.11
76, 0.0000982028, 0.0000003810, 98, 1.45, 2.00, 0.0001862877, 0.0000001341, 52, 0.0001862877, 0.0000001341, 52, 1.90, 1.90
77, 0.0001151998, 0.0000002178, 100, 1.32, 1.84, 0.0001329432, 0.0000000691, 50, 0.0001329432, 0.0000000691, 50, 1.15, 1.15
78, 0.0002632800, 0.0000003937, 78, 1.39, 2.44, 0.0002657997, 0.0000000777, 71, 0.0001848576, 0.0000001987, 456, 1.01, 0.70
79, 0.0006204160, 0.0000010654, 48, 0.84, 1.89, 0.0006204160, 0.0000010654, 80, 0.0005489751, 0.0000001227, 148, 1.00, 0.88
80, 0.0004185917, 0.0000009216, 97, 1.67, 2.72, 0.0005534984, 0.0000003102, 67, 0.0005168511, 0.0000023512, 106, 1.32, 1.23
81, 0.0002470797, 0.0000001613, 92, 1.81, 2.51, 0.0002588977, 0.0000001919, 67, 0.0002588977, 0.0000001919, 67, 1.05, 1.05
82, 0.0002703848, 0.0000013988, 92, 1.70, 2.75, 0.0003019736, 0.0000001150, 88, 0.0002773524, 0.0000006172, 119, 1.12, 1.03
83, 0.0002600047, 0.0000003886, 98, 1.70, 2.32, 0.0002705208, 0.0000010877, 59, 0.0002705208, 0.0000010877, 59, 1.04, 1.04
84, 0.0000151545, 0.0000000126, 11, 0.14, 0.16, 0.0000151545, 0.0000000126, 2, 0.0000151545, 0.0000000126, 2, 1.00, 1.00
85, 0.0000123982, 0.0000000908, 11, 0.14, 0.15, 0.0000123982, 0.0000000908, 1, 0.0000123982, 0.0000000908, 1, 1.00, 1.00
86, 0.0006167825, 0.0000067780, 97, 2.12, 3.17, 0.0007563361, 0.0000056661, 74, 0.0004782083, 0.0000007810, 136, 1.23, 0.78
87, 0.0000268070, 0.0000005185, 11, 0.19, 0.22, 0.0000268070, 0.0000005185, 3, 0.0000268070, 0.0000005185, 3, 1.00, 1.00
88, 0.0000267322, 0.0000004509, 11, 0.15, 0.18, 0.0000325426, 0.0000017548, 2, 0.0000325426, 0.0000017548, 2, 1.22, 1.22
89, 0.0004913593, 0.0000005438, 100, 2.00, 3.05, 0.0005849027, 0.0000001744, 70, 0.0004124479, 0.0000007860, 184, 1.19, 0.84
90, 0.0007170143, 0.0000011737, 12, 0.88, 1.93, 0.0007170143, 0.0000011737, 76, 0.0003252515, 0.0000000453, 215, 1.00, 0.45
91, 0.0008444188, 0.0000010519, 95, 2.16, 3.21, 0.0008462023, 0.0000011604, 66, 0.0007682391, 0.0000015004, 144, 1.00, 0.91
92, 0.0000636425, 0.0000002136, 11, 0.17, 0.18, 0.0001029191, 0.0000421289, 1, 0.0001029191, 0.0000421289, 1, 1.62, 1.62
93, 0.0000125667, 0.0000000063, 16, 0.23, 0.26, 0.0000125667, 0.0000000063, 3, 0.0000125667, 0.0000000063, 3, 1.00, 1.00
94, 0.0003096138, 0.0000007589, 99, 1.75, 2.69, 0.0003941771, 0.0000004642, 90, 0.0003941771, 0.0000004642, 90, 1.27, 1.27
95, 0.0000321672, 0.0000002537, 11, 0.15, 0.16, 0.0000401785, 0.0000002107, 1, 0.0000401785, 0.0000002107, 1, 1.25, 1.25
96, 0.0000105607, 0.0000000444, 32, 0.44, 0.64, 0.0000105607, 0.0000000444, 19, 0.0000105607, 0.0000000444, 19, 1.00, 1.00
97, 0.0007862945, 0.0000007341, 100, 1.91, 2.97, 0.0009527901, 0.0000018270, 77, 0.0009104970, 0.0000000559, 193, 1.21, 1.16
98, 0.0000199620, 0.0000002042, 11, 0.14, 0.15, 0.0000302679, 0.0000000379, 1, 0.0000302679, 0.0000000379, 1, 1.52, 1.52
99, 0.0000100966, 0.0000000334, 30, 0.33, 0.44, 0.0000100966, 0.0000000334, 11, 0.0000100966, 0.0000000334, 11, 1.00, 1.00
100, 0.0000107671, 0.0000000245, 31, 0.32, 0.39, 0.0000107671, 0.0000000245, 7, 0.0000107671, 0.0000000245, 7, 1.00, 1.00
101, 0.0000013700, 0.0000002480, 11, 0.13, 0.14, 0.0000203535, 0.0000000110, 1, 0.0000203535, 0.0000000110, 1, 14.86, 14.86
102, 0.0000403235, 0.0000001312, 50, 0.72, 1.03, 0.0000403235, 0.0000001312, 30, 0.0000403235, 0.0000001312, 30, 1.00, 1.00
103, 0.0000216345, 0.0000000425, 35, 0.36, 0.79, 0.0000216345, 0.0000000425, 41, 0.0000216345, 0.0000000425, 41, 1.00, 1.00
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000939643, 0.0000008103, 100, 1.26, 1.46, 0.0001326978, 0.0000003902, 19, 0.0001326978, 0.0000003902, 19, 1.41, 1.41
1, 0.0000983528, 0.0000002249, 100, 1.28, 1.59, 0.0001579025, 0.0000044886, 30, 0.0001579025, 0.0000044886, 30, 1.61, 1.61
2, 0.0001140348, 0.0000003950, 100, 1.28, 1.78, 0.0001335493, 0.0000000596, 48, 0.0001335493, 0.0000000596, 48, 1.17, 1.17
3, 0.0000965363, 0.0000007592, 100, 1.24, 1.81, 0.0001327208, 0.0000091694, 54, 0.0001327208, 0.0000091694, 54, 1.37, 1.37
4, 0.0000972280, 0.0000003561, 100, 1.30, 1.90, 0.0001291184, 0.0000001600, 57, 0.0001291184, 0.0000001600, 57, 1.33, 1.33
5, 0.0001220448, 0.0000004886, 100, 1.40, 1.59, 0.0001227238, 0.0000003824, 18, 0.0001227238, 0.0000003824, 18, 1.01, 1.01
6, 0.0000916428, 0.0000006515, 98, 1.30, 1.71, 0.0001003625, 0.0000001119, 39, 0.0001003625, 0.0000001119, 39, 1.10, 1.10
7, 0.0000868633, 0.0000001021, 47, 0.68, 1.11, 0.0000868633, 0.0000001021, 41, 0.0000868633, 0.0000001021, 41, 1.00, 1.00
8, 0.0001022125, 0.0000000406, 50, 0.62, 0.77, 0.0001022125, 0.0000000406, 14, 0.0001022125, 0.0000000406, 14, 1.00, 1.00
9, 0.0001029178, 0.0000001797, 100, 1.22, 1.45, 0.0001126988, 0.0000000544, 22, 0.0001126988, 0.0000000544, 22, 1.10, 1.10
10, 0.0000967530, 0.0000002218, 96, 1.42, 2.02, 0.0001060137, 0.0000000277, 57, 0.0001060137, 0.0000000277, 57, 1.10, 1.10
11, 0.0000917544, 0.0000001828, 47, 0.61, 0.88, 0.0000917544, 0.0000001828, 26, 0.0000917544, 0.0000001828, 26, 1.00, 1.00
12, 0.0001120347, 0.0000007011, 99, 1.22, 1.28, 0.0001130028, 0.0000002173, 5, 0.0001130028, 0.0000002173, 5, 1.01, 1.01
13, 0.0001137803, 0.0000000418, 50, 0.61, 1.09, 0.0001137803, 0.0000000418, 46, 0.0001137803, 0.0000000418, 46, 1.00, 1.00
14, 0.0001110791, 0.0000001172, 50, 0.57, 0.69, 0.0001110791, 0.0000001172, 11, 0.0001110791, 0.0000001172, 11, 1.00, 1.00
15, 0.0001069928, 0.0000007158, 100, 1.32, 1.93, 0.0001138745, 0.0000050703, 58, 0.0001138745, 0.0000050703, 58, 1.06, 1.06
16, 0.0001119498, 0.0000004754, 97, 1.26, 1.56, 0.0001120217, 0.0000003640, 29, 0.0001120217, 0.0000003640, 29, 1.00, 1.00
17, 0.0001371265, 0.0000002303, 50, 0.61, 0.66, 0.0001371265, 0.0000002303, 4, 0.0001371265, 0.0000002303, 4, 1.00, 1.00
18, 0.0000960747, 0.0000004823, 97, 1.18, 1.29, 0.0000977161, 0.0000000470, 11, 0.0000977161, 0.0000000470, 11, 1.02, 1.02
19, 0.0000979113, 0.0000005981, 91, 1.41, 1.57, 0.0001116529, 0.0000000283, 15, 0.0001116529, 0.0000000283, 15, 1.14, 1.14
20, 0.0000858812, 0.0000004406, 50, 0.54, 0.66, 0.0000858812, 0.0000004406, 11, 0.0000858812, 0.0000004406, 11, 1.00, 1.00
21, 0.0001000833, 0.0000000523, 50, 0.55, 0.75, 0.0001000833, 0.0000000523, 19, 0.0001000833, 0.0000000523, 19, 1.00, 1.00
22, 0.0000945228, 0.0000015940, 99, 1.19, 1.42, 0.0001023682, 0.0000000996, 22, 0.0001023682, 0.0000000996, 22, 1.08, 1.08
23, 0.0000951947, 0.0000010160, 100, 1.37, 1.43, 0.0000985432, 0.0000001942, 6, 0.0000985432, 0.0000001942, 6, 1.04, 1.04
24, 0.0000892190, 0.0000001046, 50, 0.61, 1.25, 0.0000892190, 0.0000001046, 61, 0.0000892190, 0.0000001046, 61, 1.00, 1.00
25, 0.0000620092, 0.0000002718, 99, 1.07, 1.47, 0.0000760821, 0.0000000669, 38, 0.0000760821, 0.0000000669, 38, 1.23, 1.23
26, 0.0000709277, 0.0000002671, 100, 1.19, 1.59, 0.0000961810, 0.0000000150, 38, 0.0000961810, 0.0000000150, 38, 1.36, 1.36
27, 0.0000873150, 0.0000003550, 50, 0.60, 1.02, 0.0000873150, 0.0000003550, 40, 0.0000873150, 0.0000003550, 40, 1.00, 1.00
28, 0.0000620635, 0.0000000271, 50, 0.55, 1.21, 0.0000620635, 0.0000000271, 63, 0.0000620635, 0.0000000271, 63, 1.00, 1.00
29, 0.0000691199, 0.0000001042, 50, 0.55, 1.08, 0.0000691199, 0.0000001042, 51, 0.0000691199, 0.0000001042, 51, 1.00, 1.00
30, 0.0000599657, 0.0000003499, 93, 1.44, 1.78, 0.0000645248, 0.0000001487, 33, 0.0000645248, 0.0000001487, 33, 1.08, 1.08
31, 0.0000658608, 0.0000002021, 100, 1.30, 1.58, 0.0000665407, 0.0000010412, 27, 0.0000665407, 0.0000010412, 27, 1.01, 1.01
32, 0.0000335455, 0.0000002562, 92, 1.39, 3.49, 0.0000337022, 0.0000000465, 129, 0.0000274138, 0.0000000198, 262, 1.00, 0.82
33, 0.0002964985, 0.0000015102, 100, 1.44, 2.47, 0.0003137251, 0.0000004345, 98, 0.0003137251, 0.0000004345, 98, 1.06, 1.06
34, 0.0002212543, 0.0000006389, 98, 1.45, 1.89, 0.0003137625, 0.0000764658, 42, 0.0003137625, 0.0000764658, 42, 1.42, 1.42
35, 0.0001818855, 0.0000010937, 96, 1.76, 1.87, 0.0002158514, 0.0000001812, 11, 0.0002158514, 0.0000001812, 11, 1.19, 1.19
36, 0.0002627289, 0.0000003226, 48, 0.76, 1.98, 0.0002627289, 0.0000003226, 116, 0.0002627289, 0.0000003226, 116, 1.00, 1.00
37, 0.0002955811, 0.0000003621, 50, 0.68, 1.41, 0.0002955811, 0.0000003621, 69, 0.0002955811, 0.0000003621, 69, 1.00, 1.00
38, 0.0002663315, 0.0000012340, 91, 1.56, 2.86, 0.0002711151, 0.0000004801, 123, 0.0002711151, 0.0000004801, 123, 1.02, 1.02
39, 0.0002148342, 0.0000004514, 98, 1.58, 2.37, 0.0002925075, 0.0000004276, 76, 0.0002925075, 0.0000004276, 76, 1.36, 1.36
40, 0.0002566898, 0.0000005509, 100, 1.36, 2.25, 0.0002778315, 0.0000112849, 85, 0.0002778315, 0.0000112849, 85, 1.08, 1.08
41, 0.0001564470, 0.0000013198, 99, 1.44, 2.54, 0.0001620116, 0.0000005113, 105, 0.0001620116, 0.0000005113, 105, 1.04, 1.04
42, 0.0002194684, 0.0000001661, 18, 0.61, 1.50, 0.0002194684, 0.0000001661, 85, 0.0002194684, 0.0000001661, 85, 1.00, 1.00
43, 0.0001902588, 0.0000004346, 97, 1.61, 2.16, 0.0002260257, 0.0000018238, 53, 0.0002260257, 0.0000018238, 53, 1.19, 1.19
44, 0.0001493218, 0.0000014303, 98, 1.55, 1.90, 0.0002144442, 0.0000003872, 34, 0.0002144442, 0.0000003872, 34, 1.44, 1.44
45, 0.0001647587, 0.0000002674, 99, 1.30, 2.46, 0.0001654408, 0.0000001206, 110, 0.0001654408, 0.0000001206, 110, 1.00, 1.00
46, 0.0001086978, 0.0000013997, 98, 1.36, 1.43, 0.0001179953, 0.0000023846, 7, 0.0001179953, 0.0000023846, 7, 1.09, 1.09
47, 0.0001238548, 0.0000003914, 100, 1.38, 1.75, 0.0002797067, 0.0000000307, 35, 0.0002797067, 0.0000000307, 35, 2.26, 2.26
48, 0.0001063745, 0.0000002671, 100, 1.25, 2.09, 0.0001091096, 0.0000000681, 80, 0.0001091096, 0.0000000681, 80, 1.03, 1.03
49, 0.0002741955, 0.0000005799, 14, 0.53, 0.78, 0.0002741955, 0.0000005799, 24, 0.0002741955, 0.0000005799, 24, 1.00, 1.00
50, 0.0002065911, 0.0000002639, 50, 0.63, 1.06, 0.0002065911, 0.0000002639, 41, 0.0002065911, 0.0000002639, 41, 1.00, 1.00
51, 0.0001276267, 0.0000050859, 99, 1.35, 1.44, 0.0002812965, 0.0000027495, 9, 0.0002812965, 0.0000027495, 9, 2.20, 2.20
52, 0.0001560982, 0.0000016362, 100, 1.36, 1.77, 0.0001596217, 0.0000000753, 39, 0.0001596217, 0.0000000753, 39, 1.02, 1.02
53, 0.0001999820, 0.0000013131, 100, 1.31, 1.95, 0.0002132304, 0.0000011747, 61, 0.0002132304, 0.0000011747, 61, 1.07, 1.07
54, 0.0001785787, 0.0000003319, 99, 1.29, 1.76, 0.0001997338, 0.0000003931, 44, 0.0001997338, 0.0000003931, 44, 1.12, 1.12
55, 0.0001652303, 0.0000007557, 100, 1.37, 1.94, 0.0001900211, 0.0000000202, 55, 0.0001900211, 0.0000000202, 55, 1.15, 1.15
56, 0.0001756921, 0.0000000470, 50, 0.60, 1.00, 0.0001756921, 0.0000000470, 38, 0.0001756921, 0.0000000470, 38, 1.00, 1.00
57, 0.0001601655, 0.0000004490, 91, 1.32, 1.91, 0.0001772436, 0.0000001391, 56, 0.0001772436, 0.0000001391, 56, 1.11, 1.11
58, 0.0001641553, 0.0000005624, 99, 1.26, 1.45, 0.0001671429, 0.0000002144, 19, 0.0001671429, 0.0000002144, 19, 1.02, 1.02
59, 0.0000777143, 0.0000030007, 66, 1.28, 1.69, 0.0001184007, 0.0000004179, 39, 0.0001184007, 0.0000004179, 39, 1.52, 1.52
60, 0.0001473318, 0.0000001021, 99, 1.36, 1.51, 0.0001479324, 0.0000005291, 14, 0.0001479324, 0.0000005291, 14, 1.00, 1.00
61, 0.0001035990, 0.0000000815, 50, 1.38, 2.04, 0.0001035990, 0.0000000815, 63, 0.0001035990, 0.0000000815, 63, 1.00, 1.00
62, 0.0000995180, 0.0000017396, 70, 1.38, 1.52, 0.0001533956, 0.0000002154, 13, 0.0001533956, 0.0000002154, 13, 1.54, 1.54
63, 0.0000615373, 0.0000006919, 65, 1.45, 1.67, 0.0000810979, 0.0000002230, 21, 0.0000810979, 0.0000002230, 21, 1.32, 1.32
64, 0.0001061521, 0.0000001192, 50, 0.55, 1.01, 0.0001061521, 0.0000001192, 44, 0.0001061521, 0.0000001192, 44, 1.00, 1.00
65, 0.0000948943, 0.0000004130, 91, 1.35, 3.45, 0.0000950437, 0.0000001622, 141, 0.0000826129, 0.0000018375, 449, 1.00, 0.87
66, 0.0001897138, 0.0000012008, 95, 1.56, 2.45, 0.0002338082, 0.0000156989, 84, 0.0002338082, 0.0000156989, 84, 1.23, 1.23
67, 0.0002986232, 0.0000001781, 98, 1.73, 2.84, 0.0004159325, 0.0000004057, 106, 0.0004159325, 0.0000004057, 106, 1.39, 1.39
68, 0.0002093108, 0.0000013120, 96, 1.76, 3.07, 0.0002300332, 0.0000028026, 125, 0.0002300332, 0.0000028026, 125, 1.10, 1.10
69, 0.0002689883, 0.0000007043, 87, 1.58, 2.54, 0.0002711131, 0.0000001415, 91, 0.0002711131, 0.0000001415, 91, 1.01, 1.01
70, 0.0002737267, 0.0000006184, 97, 1.42, 2.73, 0.0002798332, 0.0000031843, 125, 0.0002798332, 0.0000031843, 125, 1.02, 1.02
71, 0.0002386395, 0.0000017703, 96, 1.41, 2.67, 0.0002409023, 0.0000005703, 120, 0.0002409023, 0.0000005703, 120, 1.01, 1.01
72, 0.0001849140, 0.0000015037, 99, 1.52, 1.97, 0.0002591731, 0.0000003192, 42, 0.0002591731, 0.0000003192, 42, 1.40, 1.40
73, 0.0001813807, 0.0000010727, 100, 1.64, 2.91, 0.0001978963, 0.0000013528, 120, 0.0001978963, 0.0000013528, 120, 1.09, 1.09
74, 0.0001893563, 0.0000002248, 43, 0.63, 1.71, 0.0001893563, 0.0000002248, 102, 0.0001893563, 0.0000002248, 102, 1.00, 1.00
75, 0.0001983875, 0.0000010460, 96, 1.55, 1.63, 0.0002217268, 0.0000003307, 8, 0.0002217268, 0.0000003307, 8, 1.12, 1.12
76, 0.0000986495, 0.0000007766, 98, 1.44, 1.99, 0.0001862877, 0.0000001341, 52, 0.0001862877, 0.0000001341, 52, 1.89, 1.89
77, 0.0001149878, 0.0000002361, 100, 1.34, 1.86, 0.0001329432, 0.0000000691, 50, 0.0001329432, 0.0000000691, 50, 1.16, 1.16
78, 0.0001504068, 0.0000003678, 98, 1.49, 3.59, 0.0002058416, 0.0000003239, 131, 0.0001848576, 0.0000001987, 456, 1.37, 1.23
79, 0.0005099695, 0.0000004917, 91, 1.77, 3.33, 0.0005489751, 0.0000001227, 148, 0.0005489751, 0.0000001227, 148, 1.08, 1.08
80, 0.0003816380, 0.0000003511, 96, 2.07, 3.19, 0.0005168511, 0.0000023512, 106, 0.0005168511, 0.0000023512, 106, 1.35, 1.35
81, 0.0002516860, 0.0000006224, 99, 1.73, 2.44, 0.0002588977, 0.0000001919, 67, 0.0002588977, 0.0000001919, 67, 1.03, 1.03
82, 0.0001933655, 0.0000022016, 97, 1.82, 3.07, 0.0002773524, 0.0000006172, 119, 0.0002773524, 0.0000006172, 119, 1.43, 1.43
83, 0.0002705208, 0.0000010877, 50, 0.78, 1.40, 0.0002705208, 0.0000010877, 59, 0.0002705208, 0.0000010877, 59, 1.00, 1.00
84, 0.0000151545, 0.0000000126, 11, 0.14, 0.16, 0.0000151545, 0.0000000126, 2, 0.0000151545, 0.0000000126, 2, 1.00, 1.00
85, 0.0000123982, 0.0000000908, 11, 0.13, 0.15, 0.0000123982, 0.0000000908, 1, 0.0000123982, 0.0000000908, 1, 1.00, 1.00
86, 0.0004372383, 0.0000006981, 92, 1.87, 3.30, 0.0004782083, 0.0000007810, 136, 0.0004782083, 0.0000007810, 136, 1.09, 1.09
87, 0.0000268070, 0.0000005185, 11, 0.19, 0.22, 0.0000268070, 0.0000005185, 3, 0.0000268070, 0.0000005185, 3, 1.00, 1.00
88, 0.0000274072, 0.0000002739, 11, 0.15, 0.17, 0.0000325426, 0.0000017548, 2, 0.0000325426, 0.0000017548, 2, 1.19, 1.19
89, 0.0003558708, 0.0000009862, 99, 1.81, 3.75, 0.0004124479, 0.0000007860, 184, 0.0004124479, 0.0000007860, 184, 1.16, 1.16
90, 0.0003250790, 0.0000004001, 91, 2.00, 4.10, 0.0003849044, 0.0000006098, 140, 0.0003252515, 0.0000000453, 215, 1.18, 1.00
91, 0.0007682391, 0.0000015004, 20, 1.01, 2.52, 0.0007682391, 0.0000015004, 144, 0.0007682391, 0.0000015004, 144, 1.00, 1.00
