BENCH: densenet161
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
74, 0.0005697032, 0.0000004244, 93, 1.91, 2.03, 0.0007009655, 0.0000010166, 8, 0.0006216690, 0.0000013313, 825, 1.23, 1.09
75, 0.0017966640, 0.0000023625, 98, 2.72, 2.84, 0.0040887317, 0.0000015880, 1, 0.0011065396, 0.0000017989, 104, 2.28, 0.62
76, 0.0023453113, 0.0000053969, 98, 2.98, 3.10, 0.0026946447, 0.0000072445, 4, 0.0009705348, 0.0000019577, 94, 1.15, 0.41
77, 0.0007995510, 0.0000000838, 99, 2.07, 2.19, 0.0021152225, 0.0000059908, 2, 0.0005959605, 0.0000002653, 162, 2.65, 0.75
78, 0.0013158453, 0.0000038317, 100, 2.09, 2.21, 0.0017198601, 0.0000277939, 9, 0.0006811960, 0.0000084792, 110, 1.31, 0.52
79, 0.0010942722, 0.0000057378, 100, 2.13, 2.25, 0.0017351689, 0.0000034979, 6, 0.0007861639, 0.0000062008, 87, 1.59, 0.72
80, 0.0005788998, 0.0000055486, 98, 1.83, 1.95, 0.0011387912, 0.0000215278, 2, 0.0005395668, 0.0000007196, 11, 1.97, 0.93
81, 0.0026641725, 0.0000091345, 97, 2.57, 2.69, 0.0027034375, 0.0000024737, 4, 0.0005937439, 0.0000019471, 539, 1.01, 0.22
82, 0.0000144917, 0.0000000349, 11, 0.14, 0.16, 0.0000144917, 0.0000000349, 2, 0.0000144917, 0.0000000349, 2, 1.00, 1.00
83, 0.0021544732, 0.0000045367, 95, 2.39, 2.50, 0.0033625272, 0.0000002868, 7, 0.0009079299, 0.0000007123, 133, 1.56, 0.42
84, 0.0000573057, 0.0000006335, 23, 0.39, 0.51, 0.0000712925, 0.0000206272, 7, 0.0000390264, 0.0000000432, 32, 1.24, 0.68
85, 0.0022954818, 0.0000009733, 99, 2.98, 3.10, 0.0023604391, 0.0000065059, 1, 0.0014018936, 0.0000021525, 149, 1.03, 0.61
86, 0.0001009965, 0.0000006698, 11, 0.17, 0.18, 0.0002096830, 0.0000016827, 1, 0.0002096830, 0.0000016827, 1, 2.08, 2.08
87, 0.0000177135, 0.0000009842, 15, 0.23, 0.35, 0.0000182843, 0.0000000286, 10, 0.0000155837, 0.0000000112, 19, 1.03, 0.88
88, 0.0018128088, 0.0000045340, 99, 2.57, 2.69, 0.0062054799, 0.0000276357, 1, 0.0009923612, 0.0000012468, 169, 3.42, 0.55
89, 0.0000474190, 0.0000003012, 11, 0.15, 0.17, 0.0001166262, 0.0000024506, 1, 0.0001166262, 0.0000024506, 1, 2.46, 2.46
90, 0.0000140306, 0.0000000228, 30, 0.44, 0.55, 0.0000140306, 0.0000000228, 5, 0.0000124762, 0.0000000120, 50, 1.00, 0.89
91, 0.0046534609, 0.0000037901, 50, 1.56, 1.68, 0.0046534609, 0.0000037901, 2, 0.0019063462, 0.0000003093, 174, 1.00, 0.41
92, 0.0000356922, 0.0000002500, 11, 0.15, 0.16, 0.0000902380, 0.0000000208, 1, 0.0000902380, 0.0000000208, 1, 2.53, 2.53
93, 0.0000113462, 0.0000000365, 29, 0.34, 0.45, 0.0000113462, 0.0000000365, 8, 0.0000110213, 0.0000000143, 21, 1.00, 0.97
94, 0.0000131167, 0.0000019366, 33, 0.33, 0.45, 0.0000131167, 0.0000019366, 5, 0.0000114185, 0.0000000301, 56, 1.00, 0.87
95, 0.0000015267, 0.0000002278, 11, 0.12, 0.14, 0.0000517039, 0.0000001267, 1, 0.0000517039, 0.0000001267, 1, 33.87, 33.87
96, 0.0000964387, 0.0000342753, 49, 0.84, 0.96, 0.0000964387, 0.0000342753, 10, 0.0000441394, 0.0000000595, 60, 1.00, 0.46
97, 0.0000219203, 0.0000003604, 55, 0.70, 0.80, 0.0000235131, 0.0000000616, 8, 0.0000235131, 0.0000000616, 8, 1.07, 1.07
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0001105848, 0.0000009782, 100, 1.41, 1.70, 0.0003203528, 0.0000145129, 25, 0.0002658189, 0.0000009188, 26, 2.90, 2.40
1, 0.0002098930, 0.0000012668, 95, 1.40, 1.69, 0.0002106522, 0.0000000385, 16, 0.0001701885, 0.0000007689, 43, 1.00, 0.81
2, 0.0002302882, 0.0000009404, 98, 1.61, 1.91, 0.0002927463, 0.0000008478, 5, 0.0002032932, 0.0000003392, 56, 1.27, 0.88
3, 0.0003467500, 0.0000007205, 94, 1.42, 1.72, 0.0003945068, 0.0000000476, 19, 0.0003111478, 0.0000079500, 49, 1.14, 0.90
4, 0.0002944692, 0.0000003536, 100, 1.44, 1.74, 0.0002966437, 0.0000000962, 19, 0.0001939309, 0.0000002639, 60, 1.01, 0.66
5, 0.0003018563, 0.0000005102, 16, 0.54, 0.84, 0.0003018563, 0.0000005102, 17, 0.0002556783, 0.0000007127, 36, 1.00, 0.85
6, 0.0002411818, 0.0000006411, 100, 1.35, 1.64, 0.0002430593, 0.0000001359, 1, 0.0001718673, 0.0000000696, 33, 1.01, 0.71
7, 0.0002104613, 0.0000002027, 100, 1.40, 1.69, 0.0002964186, 0.0000005155, 6, 0.0002478253, 0.0000010178, 60, 1.41, 1.18
8, 0.0001888495, 0.0000086368, 95, 1.68, 1.97, 0.0002589896, 0.0000003799, 21, 0.0001944383, 0.0000002440, 35, 1.37, 1.03
9, 0.0001825725, 0.0000004467, 100, 1.47, 1.76, 0.0001924475, 0.0000000827, 3, 0.0001064496, 0.0000001218, 31, 1.05, 0.58
10, 0.0001344620, 0.0000006185, 100, 1.35, 1.64, 0.0002992177, 0.0000003014, 24, 0.0002322056, 0.0000004967, 53, 2.23, 1.73
11, 0.0000765412, 0.0000008385, 99, 1.39, 1.68, 0.0002074288, 0.0000009072, 25, 0.0001678021, 0.0000002769, 35, 2.71, 2.19
12, 0.0001395403, 0.0000013403, 99, 1.48, 1.75, 0.0001496315, 0.0000002941, 23, 0.0001496315, 0.0000002941, 23, 1.07, 1.07
13, 0.0001628690, 0.0000002309, 99, 1.30, 1.50, 0.0001633828, 0.0000018889, 17, 0.0001633828, 0.0000018889, 17, 1.00, 1.00
14, 0.0001543072, 0.0000003330, 100, 1.26, 1.56, 0.0002869986, 0.0000140012, 5, 0.0001974399, 0.0000003163, 47, 1.86, 1.28
15, 0.0001605705, 0.0000012674, 99, 1.39, 1.69, 0.0001646135, 0.0000003714, 13, 0.0001447752, 0.0000000378, 59, 1.03, 0.90
16, 0.0001436537, 0.0000007376, 64, 1.39, 1.46, 0.0001721019, 0.0000003847, 6, 0.0001721019, 0.0000003847, 6, 1.20, 1.20
17, 0.0001877527, 0.0000007738, 99, 1.24, 1.53, 0.0001902110, 0.0000001578, 11, 0.0001625610, 0.0000003090, 62, 1.01, 0.87
18, 0.0001298952, 0.0000002875, 95, 1.57, 1.81, 0.0001318437, 0.0000005203, 20, 0.0001318437, 0.0000005203, 20, 1.02, 1.02
19, 0.0001237267, 0.0000004755, 99, 1.14, 1.44, 0.0002101184, 0.0000002843, 17, 0.0001727110, 0.0000002599, 63, 1.70, 1.40
20, 0.0001285450, 0.0000004537, 94, 1.54, 1.83, 0.0001570975, 0.0000001845, 5, 0.0001404531, 0.0000000719, 56, 1.22, 1.09
21, 0.0001321703, 0.0000006906, 100, 1.49, 1.79, 0.0001565335, 0.0000050698, 24, 0.0001352059, 0.0000001717, 54, 1.18, 1.02
22, 0.0002094063, 0.0000008170, 100, 1.30, 1.60, 0.0002110140, 0.0000000417, 8, 0.0001238792, 0.0000002409, 33, 1.01, 0.59
23, 0.0001579670, 0.0000002362, 50, 0.59, 0.89, 0.0001579670, 0.0000002362, 25, 0.0001226854, 0.0000412530, 35, 1.00, 0.78
24, 0.0001239133, 0.0000005188, 93, 1.58, 1.88, 0.0001489533, 0.0000001152, 11, 0.0000704339, 0.0000001066, 153, 1.20, 0.57
25, 0.0007215985, 0.0000003246, 100, 1.70, 1.99, 0.0013086075, 0.0000014055, 17, 0.0004863315, 0.0000004753, 83, 1.81, 0.67
26, 0.0007099620, 0.0000008707, 98, 1.94, 2.23, 0.0008900685, 0.0000012058, 9, 0.0004729119, 0.0000008202, 91, 1.25, 0.67
27, 0.0004513748, 0.0000007807, 99, 1.74, 2.03, 0.0011075026, 0.0000015350, 2, 0.0005055777, 0.0000012233, 79, 2.45, 1.12
28, 0.0006629312, 0.0000004030, 94, 2.10, 2.40, 0.0012090782, 0.0000006705, 8, 0.0005299140, 0.0000003224, 108, 1.82, 0.80
29, 0.0003452100, 0.0000006535, 91, 2.08, 2.37, 0.0005982431, 0.0000013239, 6, 0.0003681739, 0.0000046537, 81, 1.73, 1.07
30, 0.0005803215, 0.0000007177, 100, 1.51, 1.81, 0.0006446414, 0.0000013219, 3, 0.0003561195, 0.0000000970, 44, 1.11, 0.61
31, 0.0004046357, 0.0000067286, 100, 1.71, 2.00, 0.0013885565, 0.0000023262, 9, 0.0003417723, 0.0000001027, 98, 3.43, 0.84
32, 0.0006553625, 0.0000009869, 98, 1.94, 2.23, 0.0009097508, 0.0000012970, 12, 0.0004906541, 0.0000002850, 96, 1.39, 0.75
33, 0.0004780650, 0.0000001350, 100, 1.80, 2.09, 0.0005725120, 0.0001294380, 20, 0.0003666901, 0.0000037573, 37, 1.20, 0.77
34, 0.0004279043, 0.0000005601, 100, 1.73, 2.02, 0.0008875073, 0.0000006060, 9, 0.0002880735, 0.0000002509, 124, 2.07, 0.67
35, 0.0004767103, 0.0000004678, 98, 1.69, 1.98, 0.0010165075, 0.0000008677, 8, 0.0004249606, 0.0000000527, 105, 2.13, 0.89
36, 0.0006015973, 0.0000005502, 94, 2.10, 2.39, 0.0007516125, 0.0000002816, 19, 0.0003703069, 0.0000093115, 73, 1.25, 0.62
37, 0.0005062158, 0.0000004258, 100, 1.72, 1.90, 0.0005067106, 0.0000000701, 15, 0.0005067106, 0.0000000701, 15, 1.00, 1.00
38, 0.0003351395, 0.0000004280, 96, 1.67, 1.96, 0.0005610926, 0.0000003724, 24, 0.0004862359, 0.0000004956, 45, 1.67, 1.45
39, 0.0005658747, 0.0000008063, 99, 1.66, 1.95, 0.0007696991, 0.0000011941, 25, 0.0003240059, 0.0000026586, 116, 1.36, 0.57
40, 0.0004795953, 0.0000008165, 97, 1.62, 1.67, 0.0004916872, 0.0000131502, 4, 0.0004916872, 0.0000131502, 4, 1.03, 1.03
41, 0.0005579557, 0.0000066339, 24, 0.66, 0.95, 0.0005579557, 0.0000066339, 10, 0.0005053593, 0.0000012615, 46, 1.00, 0.91
42, 0.0003221515, 0.0000003950, 100, 1.61, 1.86, 0.0004307498, 0.0000003742, 21, 0.0004307498, 0.0000003742, 21, 1.34, 1.34
43, 0.0003965810, 0.0000003893, 97, 1.49, 1.57, 0.0004035113, 0.0000018043, 7, 0.0004035113, 0.0000018043, 7, 1.02, 1.02
44, 0.0004480033, 0.0000022103, 100, 1.53, 1.82, 0.0008423812, 0.0000020876, 23, 0.0002199090, 0.0000001189, 113, 1.88, 0.49
45, 0.0004373555, 0.0000000376, 24, 0.73, 1.03, 0.0004373555, 0.0000000376, 15, 0.0004258675, 0.0000006901, 34, 1.00, 0.97
46, 0.0002598637, 0.0000032970, 100, 1.59, 1.88, 0.0004894311, 0.0000011759, 24, 0.0003956585, 0.0000064208, 54, 1.88, 1.52
47, 0.0004617652, 0.0000001813, 97, 1.63, 1.93, 0.0006708066, 0.0000012959, 14, 0.0004736140, 0.0000002618, 33, 1.45, 1.03
48, 0.0004354648, 0.0000008960, 99, 1.31, 1.61, 0.0005989533, 0.0000005055, 18, 0.0004631690, 0.0000003813, 62, 1.38, 1.06
49, 0.0003622270, 0.0000028239, 93, 1.89, 2.18, 0.0004881706, 0.0000006137, 16, 0.0003694174, 0.0000012607, 53, 1.35, 1.02
50, 0.0001746375, 0.0000009186, 99, 1.59, 1.88, 0.0004076997, 0.0000006597, 15, 0.0003101232, 0.0000003403, 57, 2.33, 1.78
51, 0.0003687300, 0.0000006187, 97, 1.58, 1.84, 0.0004634271, 0.0001195046, 22, 0.0004634271, 0.0001195046, 22, 1.26, 1.26
52, 0.0004116640, 0.0000006408, 87, 1.72, 2.01, 0.0005901484, 0.0000010192, 17, 0.0002548859, 0.0000000801, 37, 1.43, 0.62
53, 0.0003319465, 0.0000003031, 96, 1.55, 1.72, 0.0003487060, 0.0000027677, 15, 0.0003487060, 0.0000027677, 15, 1.05, 1.05
54, 0.0002277897, 0.0000040691, 60, 1.26, 1.56, 0.0003278051, 0.0000001679, 4, 0.0002461807, 0.0000006846, 47, 1.44, 1.08
55, 0.0002037342, 0.0000010696, 93, 1.51, 1.80, 0.0002889107, 0.0000005068, 14, 0.0002230478, 0.0000006901, 34, 1.42, 1.09
56, 0.0002887557, 0.0000008674, 99, 1.69, 1.99, 0.0005544314, 0.0000009627, 17, 0.0002072464, 0.0000005231, 31, 1.92, 0.72
57, 0.0002891490, 0.0000006007, 100, 1.29, 1.58, 0.0003257705, 0.0000031217, 13, 0.0001512890, 0.0000002805, 36, 1.13, 0.52
58, 0.0002154776, 0.0000012831, 20, 0.58, 0.88, 0.0002154776, 0.0000012831, 25, 0.0002154776, 0.0000012831, 25, 1.00, 1.00
59, 0.0001633307, 0.0000006760, 97, 1.53, 1.83, 0.0002636666, 0.0000934886, 2, 0.0002357038, 0.0000658859, 52, 1.61, 1.44
60, 0.0001449437, 0.0000004799, 99, 1.38, 1.67, 0.0001481369, 0.0000014836, 24, 0.0001121098, 0.0000005642, 36, 1.02, 0.77
61, 0.0001888945, 0.0000006361, 99, 1.60, 1.89, 0.0004287187, 0.0000015070, 17, 0.0001474657, 0.0000001826, 445, 2.27, 0.78
62, 0.0010516733, 0.0000004455, 97, 1.77, 2.07, 0.0014537722, 0.0000023946, 16, 0.0004472460, 0.0000000526, 67, 1.38, 0.43
63, 0.0010673522, 0.0000041326, 99, 2.15, 2.45, 0.0012079116, 0.0000028342, 9, 0.0004977535, 0.0000004545, 79, 1.13, 0.47
64, 0.0004941205, 0.0000054572, 93, 1.89, 2.19, 0.0012532966, 0.0000007339, 23, 0.0005723301, 0.0000003183, 68, 2.54, 1.16
65, 0.0003775438, 0.0000007536, 100, 1.89, 2.19, 0.0008446677, 0.0000003115, 9, 0.0003614562, 0.0000003484, 94, 2.24, 0.96
66, 0.0006916133, 0.0000006460, 100, 1.75, 2.04, 0.0009827636, 0.0000174198, 22, 0.0006376395, 0.0000011011, 71, 1.42, 0.92
67, 0.0007723945, 0.0000003269, 100, 1.65, 1.94, 0.0008911148, 0.0000015277, 18, 0.0005169820, 0.0000007468, 26, 1.15, 0.67
68, 0.0003385868, 0.0000000696, 42, 0.87, 1.03, 0.0003385868, 0.0000000696, 14, 0.0003385868, 0.0000000696, 14, 1.00, 1.00
69, 0.0003004825, 0.0000001959, 64, 1.70, 1.77, 0.0003931402, 0.0001158168, 6, 0.0003931402, 0.0001158168, 6, 1.31, 1.31
70, 0.0005650830, 0.0000006687, 100, 1.61, 1.90, 0.0006046649, 0.0000007085, 7, 0.0002757303, 0.0000003757, 64, 1.07, 0.49
71, 0.0003862455, 0.0000004075, 99, 1.57, 1.87, 0.0005729509, 0.0000009111, 24, 0.0004984776, 0.0000002068, 56, 1.48, 1.29
72, 0.0002687988, 0.0000004316, 100, 1.52, 1.60, 0.0004102437, 0.0000021305, 7, 0.0004102437, 0.0000021305, 7, 1.53, 1.53
73, 0.0003243730, 0.0000004232, 99, 1.49, 1.69, 0.0003422800, 0.0000032156, 17, 0.0003422800, 0.0000032156, 17, 1.06, 1.06
74, 0.0006133005, 0.0000064169, 95, 2.01, 2.30, 0.0007009655, 0.0000010166, 8, 0.0006216690, 0.0000013313, 825, 1.14, 1.01
75, 0.0015383332, 0.0000007761, 100, 2.28, 2.58, 0.0022506309, 0.0000088637, 22, 0.0011065396, 0.0000017989, 104, 1.46, 0.72
76, 0.0019874047, 0.0000093831, 96, 2.85, 3.15, 0.0022492043, 0.0000015834, 17, 0.0009705348, 0.0000019577, 94, 1.13, 0.49
77, 0.0016522633, 0.0000047976, 92, 2.48, 2.77, 0.0016582933, 0.0000047320, 15, 0.0005959605, 0.0000002653, 162, 1.00, 0.36
78, 0.0011429227, 0.0000199563, 99, 2.04, 2.33, 0.0014322844, 0.0000033220, 18, 0.0006811960, 0.0000084792, 110, 1.25, 0.60
79, 0.0010714317, 0.0000002654, 99, 1.98, 2.27, 0.0014129758, 0.0000036640, 25, 0.0007861639, 0.0000062008, 87, 1.32, 0.73
80, 0.0005260440, 0.0000194484, 99, 1.63, 1.76, 0.0005395668, 0.0000007196, 11, 0.0005395668, 0.0000007196, 11, 1.03, 1.03
81, 0.0027034375, 0.0000024737, 50, 1.38, 1.68, 0.0027034375, 0.0000024737, 4, 0.0005937439, 0.0000019471, 539, 1.00, 0.22
82, 0.0000144917, 0.0000000349, 11, 0.14, 0.16, 0.0000144917, 0.0000000349, 2, 0.0000144917, 0.0000000349, 2, 1.00, 1.00
83, 0.0009777173, 0.0000050218, 86, 2.58, 2.87, 0.0012747596, 0.0000013236, 21, 0.0009079299, 0.0000007123, 133, 1.30, 0.93
84, 0.0000574792, 0.0000008021, 24, 0.48, 0.78, 0.0000712925, 0.0000206272, 7, 0.0000390264, 0.0000000432, 32, 1.24, 0.68
85, 0.0022174662, 0.0000031883, 100, 3.71, 4.00, 0.0023604391, 0.0000065059, 1, 0.0014018936, 0.0000021525, 149, 1.06, 0.63
86, 0.0001022448, 0.0000007862, 11, 0.17, 0.18, 0.0002096830, 0.0000016827, 1, 0.0002096830, 0.0000016827, 1, 2.05, 2.05
87, 0.0000155837, 0.0000000112, 32, 0.45, 0.68, 0.0000155837, 0.0000000112, 19, 0.0000155837, 0.0000000112, 19, 1.00, 1.00
88, 0.0021820522, 0.0000033471, 97, 2.38, 2.68, 0.0027104104, 0.0000072677, 15, 0.0009923612, 0.0000012468, 169, 1.24, 0.45
89, 0.0000470955, 0.0000001945, 11, 0.16, 0.17, 0.0001166262, 0.0000024506, 1, 0.0001166262, 0.0000024506, 1, 2.48, 2.48
90, 0.0000140306, 0.0000000228, 30, 0.37, 0.67, 0.0000140306, 0.0000000228, 5, 0.0000124762, 0.0000000120, 50, 1.00, 0.89
91, 0.0024182942, 0.0000031240, 99, 3.35, 3.64, 0.0046534609, 0.0000037901, 2, 0.0019063462, 0.0000003093, 174, 1.92, 0.79
92, 0.0000355422, 0.0000002826, 11, 0.15, 0.16, 0.0000902380, 0.0000000208, 1, 0.0000902380, 0.0000000208, 1, 2.54, 2.54
93, 0.0000110213, 0.0000000143, 26, 0.48, 0.72, 0.0000110213, 0.0000000143, 21, 0.0000110213, 0.0000000143, 21, 1.00, 1.00
94, 0.0000115724, 0.0000000435, 33, 0.33, 0.63, 0.0000115724, 0.0000000435, 13, 0.0000114185, 0.0000000301, 56, 1.00, 0.99
95, 0.0000015267, 0.0000001828, 11, 0.13, 0.14, 0.0000517039, 0.0000001267, 1, 0.0000517039, 0.0000001267, 1, 33.87, 33.87
96, 0.0000811606, 0.0000002191, 49, 0.84, 1.13, 0.0000811606, 0.0000002191, 14, 0.0000441394, 0.0000000595, 60, 1.00, 0.54
97, 0.0000232305, 0.0000003792, 55, 0.71, 0.80, 0.0000235131, 0.0000000616, 8, 0.0000235131, 0.0000000616, 8, 1.01, 1.01
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0002590135, 0.0000070195, 93, 1.55, 1.86, 0.0002658189, 0.0000009188, 26, 0.0002658189, 0.0000009188, 26, 1.03, 1.03
1, 0.0000955048, 0.0000007029, 87, 1.61, 2.11, 0.0001701885, 0.0000007689, 43, 0.0001701885, 0.0000007689, 43, 1.78, 1.78
2, 0.0002600303, 0.0000008085, 94, 1.57, 2.16, 0.0002608871, 0.0000001752, 44, 0.0002032932, 0.0000003392, 56, 1.00, 0.78
3, 0.0002930992, 0.0000004933, 95, 1.66, 2.23, 0.0003111478, 0.0000079500, 49, 0.0003111478, 0.0000079500, 49, 1.06, 1.06
4, 0.0002398817, 0.0000031779, 100, 1.45, 2.04, 0.0002966437, 0.0000000962, 19, 0.0001939309, 0.0000002639, 60, 1.24, 0.81
5, 0.0002024013, 0.0000001945, 92, 1.57, 1.99, 0.0002556783, 0.0000007127, 36, 0.0002556783, 0.0000007127, 36, 1.26, 1.26
6, 0.0001616142, 0.0000006722, 98, 1.36, 1.75, 0.0001718673, 0.0000000696, 33, 0.0001718673, 0.0000000696, 33, 1.06, 1.06
7, 0.0002342385, 0.0000014015, 100, 1.40, 1.99, 0.0002964186, 0.0000005155, 6, 0.0002478253, 0.0000010178, 60, 1.27, 1.06
8, 0.0001032198, 0.0000004762, 93, 1.49, 1.91, 0.0001944383, 0.0000002440, 35, 0.0001944383, 0.0000002440, 35, 1.88, 1.88
9, 0.0001064496, 0.0000001218, 15, 0.58, 0.95, 0.0001064496, 0.0000001218, 31, 0.0001064496, 0.0000001218, 31, 1.00, 1.00
10, 0.0001655392, 0.0000004513, 100, 1.36, 1.94, 0.0002992177, 0.0000003014, 24, 0.0002322056, 0.0000004967, 53, 1.81, 1.40
11, 0.0001196598, 0.0000018331, 100, 1.27, 1.68, 0.0001678021, 0.0000002769, 35, 0.0001678021, 0.0000002769, 35, 1.40, 1.40
12, 0.0001413420, 0.0000014571, 100, 1.39, 1.66, 0.0001496315, 0.0000002941, 23, 0.0001496315, 0.0000002941, 23, 1.06, 1.06
13, 0.0001551203, 0.0000006338, 99, 1.24, 1.44, 0.0001633828, 0.0000018889, 17, 0.0001633828, 0.0000018889, 17, 1.05, 1.05
14, 0.0001565157, 0.0000004656, 99, 1.21, 1.76, 0.0001974399, 0.0000003163, 47, 0.0001974399, 0.0000003163, 47, 1.26, 1.26
15, 0.0001642323, 0.0000005480, 98, 1.28, 1.87, 0.0001646135, 0.0000003714, 13, 0.0001447752, 0.0000000378, 59, 1.00, 0.88
16, 0.0001442787, 0.0000003789, 64, 1.27, 1.34, 0.0001721019, 0.0000003847, 6, 0.0001721019, 0.0000003847, 6, 1.19, 1.19
17, 0.0001884395, 0.0000002819, 99, 1.32, 1.91, 0.0001902110, 0.0000001578, 11, 0.0001625610, 0.0000003090, 62, 1.01, 0.86
18, 0.0001304232, 0.0000009174, 95, 1.49, 1.72, 0.0001318437, 0.0000005203, 20, 0.0001318437, 0.0000005203, 20, 1.01, 1.01
19, 0.0001238602, 0.0000006699, 100, 1.30, 1.89, 0.0002101184, 0.0000002843, 17, 0.0001727110, 0.0000002599, 63, 1.70, 1.39
20, 0.0001265852, 0.0000003655, 93, 1.51, 2.10, 0.0001570975, 0.0000001845, 5, 0.0001404531, 0.0000000719, 56, 1.24, 1.11
21, 0.0001049282, 0.0000004043, 100, 1.26, 1.85, 0.0001443321, 0.0000002275, 31, 0.0001352059, 0.0000001717, 54, 1.38, 1.29
22, 0.0001103417, 0.0000002555, 97, 1.38, 1.76, 0.0001238792, 0.0000002409, 33, 0.0001238792, 0.0000002409, 33, 1.12, 1.12
23, 0.0000935598, 0.0000005999, 99, 1.18, 1.59, 0.0001226854, 0.0000412530, 35, 0.0001226854, 0.0000412530, 35, 1.31, 1.31
24, 0.0000955648, 0.0000005071, 92, 1.34, 1.93, 0.0001489533, 0.0000001152, 11, 0.0000704339, 0.0000001066, 153, 1.56, 0.74
25, 0.0006159772, 0.0000005115, 99, 2.52, 3.10, 0.0010100512, 0.0000013074, 46, 0.0004863315, 0.0000004753, 83, 1.64, 0.79
26, 0.0007111152, 0.0000008351, 94, 1.93, 2.52, 0.0008900685, 0.0000012058, 9, 0.0004729119, 0.0000008202, 91, 1.25, 0.67
27, 0.0008527245, 0.0000008262, 23, 0.86, 1.44, 0.0008527245, 0.0000008262, 48, 0.0005055777, 0.0000012233, 79, 1.00, 0.59
28, 0.0007533823, 0.0000005452, 100, 1.54, 2.12, 0.0009178971, 0.0000023631, 48, 0.0005299140, 0.0000003224, 108, 1.22, 0.70
29, 0.0003294513, 0.0000005001, 100, 1.78, 2.37, 0.0005855083, 0.0000069846, 27, 0.0003681739, 0.0000046537, 81, 1.78, 1.12
30, 0.0003163528, 0.0000015988, 99, 1.60, 2.12, 0.0003561195, 0.0000000970, 44, 0.0003561195, 0.0000000970, 44, 1.13, 1.13
31, 0.0003597702, 0.0000218958, 100, 1.62, 2.21, 0.0013416217, 0.0000009391, 44, 0.0003417723, 0.0000001027, 98, 3.73, 0.95
32, 0.0007436338, 0.0000058840, 91, 1.67, 2.25, 0.0008584224, 0.0000004610, 28, 0.0004906541, 0.0000002850, 96, 1.15, 0.66
33, 0.0003536583, 0.0000009553, 91, 2.03, 2.47, 0.0003666901, 0.0000037573, 37, 0.0003666901, 0.0000037573, 37, 1.04, 1.04
34, 0.0006274640, 0.0000005521, 100, 1.67, 2.26, 0.0006913531, 0.0000021674, 29, 0.0002880735, 0.0000002509, 124, 1.10, 0.46
35, 0.0005570643, 0.0000015620, 95, 1.72, 2.30, 0.0008065577, 0.0000009614, 32, 0.0004249606, 0.0000000527, 105, 1.45, 0.76
36, 0.0006990267, 0.0000005044, 96, 2.05, 2.64, 0.0007516125, 0.0000002816, 19, 0.0003703069, 0.0000093115, 73, 1.08, 0.53
37, 0.0005063388, 0.0000005328, 99, 1.55, 1.72, 0.0005067106, 0.0000000701, 15, 0.0005067106, 0.0000000701, 15, 1.00, 1.00
38, 0.0004862359, 0.0000004956, 13, 0.57, 1.10, 0.0004862359, 0.0000004956, 45, 0.0004862359, 0.0000004956, 45, 1.00, 1.00
39, 0.0005346810, 0.0000006659, 100, 1.86, 2.45, 0.0007544512, 0.0000022629, 44, 0.0003240059, 0.0000026586, 116, 1.41, 0.61
40, 0.0004778500, 0.0000008604, 97, 1.51, 1.56, 0.0004916872, 0.0000131502, 4, 0.0004916872, 0.0000131502, 4, 1.03, 1.03
41, 0.0003781718, 0.0000008102, 98, 1.64, 2.18, 0.0005053593, 0.0000012615, 46, 0.0005053593, 0.0000012615, 46, 1.34, 1.34
42, 0.0003095127, 0.0000005229, 97, 1.49, 1.73, 0.0004307498, 0.0000003742, 21, 0.0004307498, 0.0000003742, 21, 1.39, 1.39
43, 0.0003960805, 0.0000006493, 98, 1.75, 1.83, 0.0004035113, 0.0000018043, 7, 0.0004035113, 0.0000018043, 7, 1.02, 1.02
44, 0.0003590935, 0.0000031944, 100, 1.35, 1.94, 0.0007432395, 0.0001767202, 38, 0.0002199090, 0.0000001189, 113, 2.07, 0.61
45, 0.0004219710, 0.0000007629, 100, 1.45, 1.85, 0.0004258675, 0.0000006901, 34, 0.0004258675, 0.0000006901, 34, 1.01, 1.01
46, 0.0003685837, 0.0000002068, 98, 1.45, 2.04, 0.0004019072, 0.0000012599, 38, 0.0003956585, 0.0000064208, 54, 1.09, 1.07
47, 0.0004723500, 0.0000006559, 89, 1.54, 1.92, 0.0004736140, 0.0000002618, 33, 0.0004736140, 0.0000002618, 33, 1.00, 1.00
48, 0.0004498328, 0.0000003890, 99, 1.32, 1.91, 0.0005989533, 0.0000005055, 18, 0.0004631690, 0.0000003813, 62, 1.33, 1.03
49, 0.0003462300, 0.0000005345, 88, 1.60, 2.19, 0.0004056050, 0.0000001870, 27, 0.0003694174, 0.0000012607, 53, 1.17, 1.07
