Sun Dec 17 00:54:49 EST 2023
workergpu064
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
1, 0.00001801, 37.26, 974.53, 25, 0.00001808, 937.28, 128, 0.00001808, 937.28, 128, 1.00, 1.00, 0.96, 0.96
2, 0.00001252, 19.52, 488.16, 13, 0.00001252, 468.64, 64, 0.00001252, 468.64, 64, 1.00, 1.00, 0.96, 0.96
3, 0.00003438, 56.34, 2253.09, 33, 0.00003498, 2196.75, 300, 0.00003143, 5155.03, 704, 1.02, 0.91, 0.97, 2.29
4, 0.00001300, 29.79, 967.06, 15, 0.00001300, 937.28, 128, 0.00001300, 937.28, 128, 1.00, 1.00, 0.97, 0.97
5, 0.00004387, 29.93, 1435.85, 15, 0.00004387, 1405.92, 192, 0.00004387, 1405.92, 192, 1.00, 1.00, 0.98, 0.98
6, 0.00001370, 20.72, 958.00, 11, 0.00001370, 937.28, 128, 0.00001370, 937.28, 128, 1.00, 1.00, 0.98, 0.98
7, 0.00000570, 18.66, 487.29, 12, 0.00000570, 468.64, 64, 0.00000570, 468.64, 64, 1.00, 1.00, 0.96, 0.96
8, 0.00001578, 23.79, 961.07, 15, 0.00001578, 937.28, 128, 0.00001578, 937.28, 128, 1.00, 1.00, 0.98, 0.98
9, 0.00002181, 23.78, 961.05, 11, 0.00002181, 937.28, 128, 0.00002181, 937.28, 128, 1.00, 1.00, 0.98, 0.98
10, 0.00002580, 25.26, 962.54, 15, 0.00002580, 937.28, 128, 0.00002580, 937.28, 128, 1.00, 1.00, 0.97, 0.97
11, 0.00001418, 29.76, 498.40, 25, 0.00001434, 468.64, 64, 0.00001434, 468.64, 64, 1.01, 1.01, 0.94, 0.94
12, 0.00000945, 27.57, 964.85, 15, 0.00000945, 937.28, 128, 0.00000945, 937.28, 128, 1.00, 1.00, 0.97, 0.97
13, 0.00001499, 24.40, 493.04, 14, 0.00001853, 468.64, 64, 0.00001853, 468.64, 64, 1.24, 1.24, 0.95, 0.95
14, 0.00001570, 16.77, 954.05, 13, 0.00001570, 937.28, 128, 0.00001570, 937.28, 128, 1.00, 1.00, 0.98, 0.98
15, 0.00001515, 22.76, 960.03, 12, 0.00001515, 937.28, 128, 0.00001515, 937.28, 128, 1.00, 1.00, 0.98, 0.98
16, 0.00003612, 19.36, 956.64, 11, 0.00003612, 937.28, 128, 0.00003612, 937.28, 128, 1.00, 1.00, 0.98, 0.98
17, 0.00001364, 26.36, 495.00, 16, 0.00001364, 468.64, 64, 0.00001364, 468.64, 64, 1.00, 1.00, 0.95, 0.95
18, 0.00000548, 19.74, 488.38, 13, 0.00000548, 468.64, 64, 0.00000548, 468.64, 64, 1.00, 1.00, 0.96, 0.96
19, 0.00001082, 46.06, 514.69, 41, 0.00001157, 468.64, 64, 0.00001157, 468.64, 64, 1.07, 1.07, 0.91, 0.91
20, 0.00001657, 24.21, 492.85, 14, 0.00001657, 468.64, 64, 0.00001657, 468.64, 64, 1.00, 1.00, 0.95, 0.95
21, 0.00001236, 59.26, 527.90, 56, 0.00001642, 468.64, 64, 0.00001642, 468.64, 64, 1.33, 1.33, 0.89, 0.89
