Mon Dec 18 14:45:28 EST 2023
workergpu032
Greetings from !
Top 1
Top 10
Top 25
Top 50
Top 100
Top 200
Top 300
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
78, 0.00002350, 27.41, 506.65, 11, 0.00002350, 479.24, 64, 0.00002350, 479.24, 64, 1.00, 1.00, 0.95, 0.95
79, 0.00001725, 30.67, 989.15, 11, 0.00001725, 958.48, 128, 0.00001725, 958.48, 128, 1.00, 1.00, 0.97, 0.97
80, 0.00001908, 21.51, 979.99, 11, 0.00001908, 958.48, 128, 0.00001908, 958.48, 128, 1.00, 1.00, 0.98, 0.98
81, 0.00003280, 24.23, 503.47, 11, 0.00003280, 479.24, 64, 0.00003280, 479.24, 64, 1.00, 1.00, 0.95, 0.95
82, 0.00001700, 22.70, 501.94, 13, 0.00001700, 479.24, 64, 0.00001700, 479.24, 64, 1.00, 1.00, 0.95, 0.95
83, 0.00001432, 37.95, 517.19, 31, 0.00001953, 479.24, 64, 0.00001953, 479.24, 64, 1.36, 1.36, 0.93, 0.93
84, 0.00001708, 30.83, 510.07, 22, 0.00001806, 479.24, 64, 0.00001806, 479.24, 64, 1.06, 1.06, 0.94, 0.94
85, 0.00001417, 23.11, 981.59, 11, 0.00001417, 958.48, 128, 0.00001417, 958.48, 128, 1.00, 1.00, 0.98, 0.98
86, 0.00002421, 23.47, 502.71, 11, 0.00002421, 479.24, 64, 0.00002421, 479.24, 64, 1.00, 1.00, 0.95, 0.95
87, 0.00000508, 7.47, 456.76, 2, 0.00000508, 449.29, 60, 0.00000508, 449.29, 60, 1.00, 1.00, 0.98, 0.98
88, 0.00002811, 20.69, 499.93, 15, 0.00002811, 479.24, 64, 0.00002811, 479.24, 64, 1.00, 1.00, 0.96, 0.96
89, 0.00001347, 27.71, 506.95, 15, 0.00001347, 479.24, 64, 0.00001347, 479.24, 64, 1.00, 1.00, 0.95, 0.95
90, 0.00002512, 45.46, 524.70, 36, 0.00002635, 479.24, 64, 0.00002635, 479.24, 64, 1.05, 1.05, 0.91, 0.91
91, 0.00001346, 23.84, 503.08, 15, 0.00001346, 479.24, 64, 0.00001346, 479.24, 64, 1.00, 1.00, 0.95, 0.95
92, 0.00002358, 32.15, 990.63, 15, 0.00002358, 958.48, 128, 0.00002358, 958.48, 128, 1.00, 1.00, 0.97, 0.97
93, 0.00002132, 41.80, 521.03, 23, 0.00002280, 479.24, 64, 0.00002280, 479.24, 64, 1.07, 1.07, 0.92, 0.92
94, 0.00001843, 27.58, 986.05, 15, 0.00001843, 958.48, 128, 0.00001843, 958.48, 128, 1.00, 1.00, 0.97, 0.97
95, 0.00001945, 23.72, 982.20, 15, 0.00001945, 958.48, 128, 0.00001945, 958.48, 128, 1.00, 1.00, 0.98, 0.98
96, 0.00001910, 33.13, 512.37, 21, 0.00002143, 479.24, 64, 0.00002143, 479.24, 64, 1.12, 1.12, 0.94, 0.94
Mon Dec 18 18:37:09 EST 2023

Completed

