Sun Dec 17 05:49:08 EST 2023
workergpu041
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
0, 0.00001521, 26.94, 494.32, 11, 0.00001521, 467.39, 64, 0.00001521, 467.39, 64, 1.00, 1.00, 0.95, 0.95
1, 0.00004137, 23.87, 958.65, 11, 0.00004137, 934.77, 128, 0.00004137, 934.77, 128, 1.00, 1.00, 0.98, 0.98
2, 0.00000909, 36.76, 504.15, 29, 0.00000915, 467.39, 64, 0.00000915, 467.39, 64, 1.01, 1.01, 0.93, 0.93
3, 0.00001427, 56.42, 991.20, 30, 0.00001452, 934.77, 128, 0.00001452, 934.77, 128, 1.02, 1.02, 0.94, 0.94
4, 0.00001181, 9.01, 1878.56, 4, 0.00008164, 1869.54, 256, 0.00008164, 1869.54, 256, 6.91, 6.91, 1.00, 1.00
5, 0.00003068, 31.71, 966.48, 20, 0.00002967, 934.77, 128, 0.00002967, 934.77, 128, 0.97, 0.97, 0.97, 0.97
6, 0.00000559, 20.13, 487.51, 12, 0.00000559, 467.39, 64, 0.00000559, 467.39, 64, 1.00, 1.00, 0.96, 0.96
7, 0.00003116, 8.52, 1878.07, 2, 0.00002547, 1869.54, 256, 0.00002547, 1869.54, 256, 0.82, 0.82, 1.00, 1.00
8, 0.00002408, 21.80, 956.57, 12, 0.00002408, 934.77, 128, 0.00002408, 934.77, 128, 1.00, 1.00, 0.98, 0.98
9, 0.00002116, 23.65, 958.42, 11, 0.00002116, 934.77, 128, 0.00002116, 934.77, 128, 1.00, 1.00, 0.98, 0.98
10, 0.00001613, 26.88, 1429.03, 17, 0.00001613, 1402.16, 192, 0.00001613, 1402.16, 192, 1.00, 1.00, 0.98, 0.98
11, 0.00006179, 7.36, 2344.29, 3, 0.00005324, 2336.93, 320, 0.00005324, 2336.93, 320, 0.86, 0.86, 1.00, 1.00
12, 0.00005764, 14.75, 1416.91, 6, 0.00005496, 1402.16, 192, 0.00005496, 1402.16, 192, 0.95, 0.95, 0.99, 0.99
13, 0.00002639, 18.64, 7321.54, 14, 0.00002639, 7302.91, 1000, 0.00002601, 11217.27, 1536, 1.00, 0.99, 1.00, 1.53
14, 0.00010368, 23.18, 2360.11, 11, 0.00010368, 2336.93, 320, 0.00010368, 2336.93, 320, 1.00, 1.00, 0.99, 0.99
15, 0.00002344, 26.13, 960.90, 11, 0.00002344, 934.77, 128, 0.00002344, 934.77, 128, 1.00, 1.00, 0.97, 0.97
