Sun Dec 17 01:14:50 EST 2023
workergpu050
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
6, 0.00001159, 19.30, 2141.01, 11, 0.00001159, 2121.71, 300, 0.00001159, 2263.16, 320, 1.00, 1.00, 0.99, 1.06
7, 0.00000499, 43.85, 949.12, 27, 0.00000499, 905.26, 128, 0.00000499, 905.26, 128, 1.00, 1.00, 0.95, 0.95
8, 0.00000562, 32.76, 1390.66, 20, 0.00000539, 1357.90, 192, 0.00000539, 1357.90, 192, 0.96, 0.96, 0.98, 0.98
9, 0.00000671, 13.10, 2134.81, 9, 0.00000542, 2121.71, 300, 0.00000542, 2263.16, 320, 0.81, 0.81, 0.99, 1.06
10, 0.00000632, 35.32, 2157.03, 19, 0.00000632, 2121.71, 300, 0.00000613, 3621.05, 512, 1.00, 0.97, 0.98, 1.68
11, 0.00000553, 22.03, 2143.74, 11, 0.00000553, 2121.71, 300, 0.00000548, 2263.16, 320, 1.00, 0.99, 0.99, 1.06
12, 0.00001278, 16.93, 2138.64, 12, 0.00001278, 2121.71, 300, 0.00001278, 2715.79, 384, 1.00, 1.00, 0.99, 1.27
13, 0.00001705, 21.92, 2143.63, 11, 0.00001705, 2121.71, 300, 0.00001702, 3168.42, 448, 1.00, 1.00, 0.99, 1.48
14, 0.00000352, 18.32, 923.58, 11, 0.00000352, 905.26, 128, 0.00000352, 905.26, 128, 1.00, 1.00, 0.98, 0.98
15, 0.00000535, 20.81, 1378.71, 13, 0.00000535, 1357.90, 192, 0.00000535, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
16, 0.00000628, 27.87, 1385.76, 17, 0.00000628, 1357.90, 192, 0.00000628, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
17, 0.00000363, 26.87, 1384.77, 19, 0.00000368, 1357.90, 192, 0.00000368, 1357.90, 192, 1.01, 1.01, 0.98, 0.98
18, 0.00000634, 35.55, 1393.44, 16, 0.00000634, 1357.90, 192, 0.00000634, 1357.90, 192, 1.00, 1.00, 0.97, 0.97
19, 0.00000489, 19.82, 925.09, 11, 0.00000489, 905.26, 128, 0.00000489, 905.26, 128, 1.00, 1.00, 0.98, 0.98
20, 0.00000481, 20.79, 926.05, 14, 0.00000481, 905.26, 128, 0.00000481, 905.26, 128, 1.00, 1.00, 0.98, 0.98
21, 0.00000475, 19.92, 1377.81, 11, 0.00000475, 1357.90, 192, 0.00000475, 1357.90, 192, 1.00, 1.00, 0.99, 0.99
22, 0.00001276, 23.71, 2145.42, 11, 0.00001276, 2121.71, 300, 0.00001275, 4978.95, 704, 1.00, 1.00, 0.99, 2.32
23, 0.00000960, 26.25, 2147.96, 11, 0.00000960, 2121.71, 300, 0.00000960, 2263.16, 320, 1.00, 1.00, 0.99, 1.05
24, 0.00000678, 19.46, 2141.17, 12, 0.00000678, 2121.71, 300, 0.00000676, 4073.69, 576, 1.00, 1.00, 0.99, 1.90
25, 0.00000616, 20.43, 1378.32, 11, 0.00000616, 1357.90, 192, 0.00000616, 1357.90, 192, 1.00, 1.00, 0.99, 0.99
26, 0.00000371, 10.56, 915.83, 5, 0.00000371, 905.26, 128, 0.00000371, 905.26, 128, 1.00, 1.00, 0.99, 0.99
27, 0.00000581, 23.30, 1381.19, 11, 0.00000581, 1357.90, 192, 0.00000581, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
28, 0.00000374, 16.04, 1826.57, 9, 0.00000374, 1810.53, 256, 0.00000374, 1810.53, 256, 1.00, 1.00, 0.99, 0.99
29, 0.00000507, 24.36, 2146.07, 16, 0.00000507, 2121.71, 300, 0.00000450, 3621.05, 512, 1.00, 0.89, 0.99, 1.69
30, 0.00000578, 26.07, 1383.96, 15, 0.00000578, 1357.90, 192, 0.00000578, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
31, 0.00000727, 18.04, 1828.56, 14, 0.00000727, 1810.53, 256, 0.00000727, 1810.53, 256, 1.00, 1.00, 0.99, 0.99
32, 0.00000916, 23.53, 2145.25, 11, 0.00000916, 2121.71, 300, 0.00000912, 4978.95, 704, 1.00, 1.00, 0.99, 2.32
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00000743, 30.88, 1388.78, 13, 0.00000743, 1357.90, 192, 0.00000743, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
1, 0.00000535, 35.29, 1393.19, 19, 0.00000535, 1357.90, 192, 0.00000535, 1357.90, 192, 1.00, 1.00, 0.97, 0.97
2, 0.00000330, 33.70, 2749.49, 18, 0.00000330, 2715.79, 384, 0.00000330, 2715.79, 384, 1.00, 1.00, 0.99, 0.99
3, 0.00001056, 24.40, 4098.08, 13, 0.00001056, 4073.69, 576, 0.00001056, 4073.69, 576, 1.00, 1.00, 0.99, 0.99
4, 0.00000433, 17.71, 2733.50, 11, 0.00000433, 2715.79, 384, 0.00000433, 2715.79, 384, 1.00, 1.00, 0.99, 0.99
