Mon Dec 18 14:48:00 EST 2023
workergpu061
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
107, 0.00001655, 79.00, 565.35, 69, 0.00002070, 486.35, 64, 0.00002070, 486.35, 64, 1.25, 1.25, 0.86, 0.86
108, 0.00003765, 22.77, 509.12, 11, 0.00003765, 486.35, 64, 0.00003765, 486.35, 64, 1.00, 1.00, 0.96, 0.96
109, 0.00002435, 27.73, 787.66, 26, 0.00002457, 759.93, 100, 0.00002457, 972.71, 128, 1.01, 1.01, 0.96, 1.23
110, 0.00001924, 31.20, 517.56, 13, 0.00001924, 486.35, 64, 0.00001924, 486.35, 64, 1.00, 1.00, 0.94, 0.94
111, 0.00001817, 31.12, 517.48, 21, 0.00002155, 486.35, 64, 0.00002155, 486.35, 64, 1.19, 1.19, 0.94, 0.94
112, 0.00002980, 28.04, 787.96, 15, 0.00002980, 759.93, 100, 0.00002980, 972.71, 128, 1.00, 1.00, 0.96, 1.23
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00004349, 33.34, 519.69, 21, 0.00004426, 486.35, 64, 0.00004426, 486.35, 64, 1.02, 1.02, 0.94, 0.94
1, 0.00003928, 20.31, 993.01, 11, 0.00003928, 972.71, 128, 0.00003928, 972.71, 128, 1.00, 1.00, 0.98, 0.98
2, 0.00002372, 23.15, 509.50, 11, 0.00002372, 486.35, 64, 0.00002372, 486.35, 64, 1.00, 1.00, 0.95, 0.95
3, 0.00002105, 106.29, 592.64, 67, 0.00002432, 486.35, 64, 0.00002432, 486.35, 64, 1.16, 1.16, 0.82, 0.82
4, 0.00003058, 34.10, 520.46, 30, 0.00003137, 486.35, 64, 0.00003137, 486.35, 64, 1.03, 1.03, 0.93, 0.93
5, 0.00003154, 29.50, 1549.36, 15, 0.00003154, 1519.85, 200, 0.00003154, 2431.76, 320, 1.00, 1.00, 0.98, 1.57
6, 0.00003089, 101.67, 588.02, 69, 0.00004895, 486.35, 64, 0.00004895, 486.35, 64, 1.58, 1.58, 0.83, 0.83
7, 0.00007928, 39.79, 1012.49, 27, 0.00008026, 972.71, 128, 0.00008026, 972.71, 128, 1.01, 1.01, 0.96, 0.96
8, 0.00001758, 38.43, 524.78, 30, 0.00001784, 486.35, 64, 0.00001784, 486.35, 64, 1.02, 1.02, 0.93, 0.93
9, 0.00000618, 34.05, 520.41, 24, 0.00000654, 486.35, 64, 0.00000654, 486.35, 64, 1.06, 1.06, 0.93, 0.93
10, 0.00004708, 25.20, 511.55, 15, 0.00004708, 486.35, 64, 0.00004708, 486.35, 64, 1.00, 1.00, 0.95, 0.95
11, 0.00003194, 21.21, 507.56, 11, 0.00003194, 486.35, 64, 0.00003194, 486.35, 64, 1.00, 1.00, 0.96, 0.96
12, 0.00002390, 29.50, 515.85, 15, 0.00002390, 486.35, 64, 0.00002390, 486.35, 64, 1.00, 1.00, 0.94, 0.94
13, 0.00002903, 37.23, 523.59, 21, 0.00003314, 486.35, 64, 0.00003314, 486.35, 64, 1.14, 1.14, 0.93, 0.93
14, 0.00003104, 31.21, 517.56, 25, 0.00003244, 486.35, 64, 0.00003244, 486.35, 64, 1.05, 1.05, 0.94, 0.94
15, 0.00001226, 25.18, 511.53, 15, 0.00001226, 486.35, 64, 0.00001226, 486.35, 64, 1.00, 1.00, 0.95, 0.95
