Thu Dec 14 21:45:02 EST 2023
fj015
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
13, 0.00037695, 93.65, 4301.37, 18, 0.00039691, 4207.72, 768, 0.00039691, 4207.72, 768, 1.05, 1.05, 0.98, 0.98
14, 0.00033057, 158.07, 5636.87, 21, 0.00033153, 5478.81, 1000, 0.00032705, 8064.80, 1472, 1.00, 0.99, 0.97, 1.43
15, 0.00024754, 198.06, 5107.07, 22, 0.00026725, 4909.01, 896, 0.00026725, 4909.01, 896, 1.08, 1.08, 0.96, 0.96
16, 0.00002858, 2.91, 353.55, 2, 0.00002858, 350.64, 64, 0.00002858, 350.64, 64, 1.00, 1.00, 0.99, 0.99
17, 0.00050460, 110.24, 3967.32, 20, 0.00055968, 3857.08, 704, 0.00055968, 3857.08, 704, 1.11, 1.11, 0.97, 0.97
18, 0.00035802, 194.61, 5103.62, 28, 0.00037023, 4909.01, 896, 0.00037023, 4909.01, 896, 1.03, 1.03, 0.96, 0.96
Fri Dec 15 08:11:26 EST 2023

Completed

