Thu Jan  4 20:31:36 EST 2024
fj148
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
99, 0.00002904, 2.76, 240.53, 2, 0.00002904, 237.76, 64, 0.00002904, 237.76, 64, 1.00, 1.00, 0.99, 0.99
100, 0.00027564, 202.59, 440.35, 34, 0.00045826, 237.76, 64, 0.00045826, 237.76, 64, 1.66, 1.66, 0.54, 0.54
101, 0.00027572, 21.35, 496.87, 11, 0.00027572, 475.52, 128, 0.00027572, 475.52, 128, 1.00, 1.00, 0.96, 0.96
102, 0.00010743, 66.98, 304.75, 21, 0.00012380, 237.76, 64, 0.00012380, 237.76, 64, 1.15, 1.15, 0.78, 0.78
103, 0.00043507, 105.46, 343.22, 21, 0.00043736, 237.76, 64, 0.00043736, 237.76, 64, 1.01, 1.01, 0.69, 0.69
104, 0.00029104, 103.28, 341.05, 21, 0.00032633, 237.76, 64, 0.00032633, 237.76, 64, 1.12, 1.12, 0.70, 0.70
105, 0.00032986, 64.90, 302.67, 21, 0.00053930, 237.76, 64, 0.00053930, 237.76, 64, 1.63, 1.63, 0.79, 0.79
106, 0.00010688, 12.20, 249.96, 9, 0.00010688, 237.76, 64, 0.00010688, 237.76, 64, 1.00, 1.00, 0.95, 0.95
107, 0.00010390, 42.62, 280.38, 11, 0.00010390, 237.76, 64, 0.00010390, 237.76, 64, 1.00, 1.00, 0.85, 0.85
108, 0.00028926, 87.30, 325.06, 21, 0.00029029, 237.76, 64, 0.00029029, 237.76, 64, 1.00, 1.00, 0.73, 0.73
109, 0.00012525, 23.72, 261.48, 11, 0.00018114, 237.76, 64, 0.00018114, 237.76, 64, 1.45, 1.45, 0.91, 0.91
110, 0.00015021, 25.38, 263.14, 11, 0.00015021, 237.76, 64, 0.00015021, 237.76, 64, 1.00, 1.00, 0.90, 0.90
111, 0.00020059, 23.70, 499.22, 11, 0.00020059, 475.52, 128, 0.00020059, 475.52, 128, 1.00, 1.00, 0.95, 0.95
112, 0.00025114, 16.04, 491.57, 11, 0.00028235, 475.52, 128, 0.00028235, 475.52, 128, 1.12, 1.12, 0.97, 0.97
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00033903, 19.61, 257.37, 11, 0.00033903, 237.76, 64, 0.00033903, 237.76, 64, 1.00, 1.00, 0.92, 0.92
1, 0.00013680, 22.77, 260.54, 11, 0.00013680, 237.76, 64, 0.00013680, 237.76, 64, 1.00, 1.00, 0.91, 0.91
2, 0.00003362, 15.13, 728.41, 8, 0.00003362, 713.29, 192, 0.00003362, 713.29, 192, 1.00, 1.00, 0.98, 0.98
3, 0.00030593, 124.26, 362.03, 22, 0.00041340, 237.76, 64, 0.00041340, 237.76, 64, 1.35, 1.35, 0.66, 0.66
4, 0.00037506, 42.07, 517.59, 11, 0.00037506, 475.52, 128, 0.00037506, 475.52, 128, 1.00, 1.00, 0.92, 0.92
5, 0.00009632, 71.00, 308.76, 36, 0.00011863, 237.76, 64, 0.00011863, 237.76, 64, 1.23, 1.23, 0.77, 0.77
6, 0.00031565, 41.57, 517.10, 9, 0.00031565, 475.52, 128, 0.00031565, 475.52, 128, 1.00, 1.00, 0.92, 0.92
7, 0.00015923, 19.01, 256.78, 11, 0.00016346, 237.76, 64, 0.00016346, 237.76, 64, 1.03, 1.03, 0.93, 0.93
8, 0.00013438, 32.21, 269.97, 21, 0.00023012, 237.76, 64, 0.00023012, 237.76, 64, 1.71, 1.71, 0.88, 0.88
9, 0.00002140, 2.76, 240.52, 2, 0.00002140, 237.76, 64, 0.00002140, 237.76, 64, 1.00, 1.00, 0.99, 0.99
10, 0.00019846, 20.96, 496.49, 9, 0.00019846, 475.52, 128, 0.00019846, 475.52, 128, 1.00, 1.00, 0.96, 0.96
11, 0.00026043, 13.37, 488.89, 9, 0.00026043, 475.52, 128, 0.00026043, 475.52, 128, 1.00, 1.00, 0.97, 0.97
12, 0.00038966, 78.82, 554.34, 31, 0.00057320, 475.52, 128, 0.00057320, 475.52, 128, 1.47, 1.47, 0.86, 0.86
13, 0.00015891, 56.96, 294.72, 21, 0.00019287, 237.76, 64, 0.00019287, 237.76, 64, 1.21, 1.21, 0.81, 0.81
14, 0.00005604, 26.29, 1690.63, 11, 0.00005604, 1664.34, 448, 0.00005604, 1664.34, 448, 1.00, 1.00, 0.98, 0.98
15, 0.00015953, 145.49, 383.25, 31, 0.00019752, 237.76, 64, 0.00019752, 237.76, 64, 1.24, 1.24, 0.62, 0.62
16, 0.00017966, 120.35, 358.11, 31, 0.00039164, 237.76, 64, 0.00039164, 237.76, 64, 2.18, 2.18, 0.66, 0.66
17, 0.00037225, 93.43, 568.96, 35, 0.00045179, 475.52, 128, 0.00045179, 475.52, 128, 1.21, 1.21, 0.84, 0.84
18, 0.00004880, 24.26, 262.02, 13, 0.00004880, 237.76, 64, 0.00004880, 237.76, 64, 1.00, 1.00, 0.91, 0.91
19, 0.00039180, 103.16, 1767.50, 22, 0.00039668, 1664.34, 448, 0.00039668, 1664.34, 448, 1.01, 1.01, 0.94, 0.94
20, 0.00014873, 16.48, 254.24, 10, 0.00014873, 237.76, 64, 0.00014873, 237.76, 64, 1.00, 1.00, 0.94, 0.94
