BENCH: vgg11
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
3, 0.00000352, 0.00000000, 10.52, 382.56, 11, 0.00000352, 0.00000000, 372.04, 60, 0.00000352, 0.00000000, 372.04, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
4, 0.00013313, 0.00000021, 26.04, 4391.31, 13, 0.00013313, 0.00000021, 4365.27, 704, 0.00013313, 0.00000021, 4365.27, 704, 1.00, 1.00, 0.99, 0.99, 1.00000000
5, 0.00008800, 0.00000012, 13.19, 2791.08, 14, 0.00008800, 0.00000012, 2777.90, 448, 0.00008800, 0.00000012, 2777.90, 448, 1.00, 1.00, 1.00, 1.00, 1.00000000
6, 0.00000302, 0.00000000, 10.57, 407.41, 11, 0.00000302, 0.00000000, 396.84, 64, 0.00000302, 0.00000000, 396.84, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
7, 0.00003130, 0.00000009, 21.92, 1212.45, 15, 0.00003130, 0.00000009, 1190.53, 192, 0.00003130, 0.00000009, 1190.53, 192, 1.00, 1.00, 0.98, 0.98, 1.00000000
8, 0.00048606, 0.00000048, 34.59, 6235.26, 23, 0.00048741, 0.00000121, 6200.66, 1000, 0.00048741, 0.00000121, 15476.86, 2496, 1.00, 1.00, 0.99, 2.48, 0.21607993
9, 0.00001119, 0.00000000, 10.98, 383.02, 11, 0.00001119, 0.00000000, 372.04, 60, 0.00001119, 0.00000000, 372.04, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
10, 0.00023554, 0.00000023, 23.50, 6224.17, 11, 0.00023554, 0.00000023, 6200.66, 1000, 0.00023554, 0.00000023, 7540.01, 1216, 1.00, 1.00, 1.00, 1.21, 1.00000000
11, 0.00000217, 0.00000001, 9.41, 381.45, 11, 0.00000217, 0.00000001, 372.04, 60, 0.00000217, 0.00000001, 372.04, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
12, 0.00000415, 0.00000000, 10.24, 407.08, 12, 0.00000415, 0.00000000, 396.84, 64, 0.00000415, 0.00000000, 396.84, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
13, 0.00013043, 0.00000049, 14.87, 6215.54, 14, 0.00013043, 0.00000049, 6200.66, 1000, 0.00013043, 0.00000049, 8333.69, 1344, 1.00, 1.00, 1.00, 1.34, 1.00000000
14, 0.00013855, 0.00000043, 22.20, 4387.47, 13, 0.00013855, 0.00000043, 4365.27, 704, 0.00013855, 0.00000043, 4365.27, 704, 1.00, 1.00, 0.99, 0.99, 1.00000000
15, 0.00000258, 0.00000000, 6.31, 378.35, 2, 0.00000258, 0.00000000, 372.04, 60, 0.00000258, 0.00000000, 372.04, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
16, 0.00002107, 0.00000001, 11.37, 383.41, 11, 0.00002107, 0.00000001, 372.04, 60, 0.00002107, 0.00000001, 372.04, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
