BENCH: resnet101
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
16, 0.00001483, 0.00000003, 9.71, 695.20, 12, 0.00001483, 0.00000003, 685.49, 100, 0.00001483, 0.00000003, 877.43, 128, 1.00, 1.00, 0.99, 1.26, 1.00000000
17, 0.00001639, 0.00000003, 17.38, 702.87, 17, 0.00001639, 0.00000003, 685.49, 100, 0.00001569, 0.00000002, 1316.15, 192, 1.00, 0.96, 0.98, 1.87, 0.00001208
18, 0.00006464, 0.00000008, 24.26, 709.75, 15, 0.00006464, 0.00000008, 685.49, 100, 0.00005673, 0.00000010, 2632.30, 384, 1.00, 0.88, 0.97, 3.71, 0.00000011
19, 0.00006924, 0.00000005, 23.73, 709.22, 11, 0.00006924, 0.00000005, 685.49, 100, 0.00004115, 0.00000004, 17987.37, 2624, 1.00, 0.59, 0.97, 25.36, 0.00000000
20, 0.00003572, 0.00000009, 16.27, 701.76, 11, 0.00003572, 0.00000009, 685.49, 100, 0.00003121, 0.00000007, 877.43, 128, 1.00, 0.87, 0.98, 1.25, 0.00000054
21, 0.00002042, 0.00000003, 9.19, 694.68, 11, 0.00002042, 0.00000003, 685.49, 100, 0.00001914, 0.00000005, 1316.15, 192, 1.00, 0.94, 0.99, 1.89, 0.00000613
22, 0.00003187, 0.00000004, 8.32, 693.81, 11, 0.00003187, 0.00000004, 685.49, 100, 0.00002758, 0.00000000, 12284.06, 1792, 1.00, 0.87, 0.99, 17.71, 0.00000001
23, 0.00001962, 0.00000002, 13.78, 699.27, 15, 0.00001962, 0.00000002, 685.49, 100, 0.00001598, 0.00000003, 7458.18, 1088, 1.00, 0.81, 0.98, 10.67, 0.00000002
24, 0.00000366, 0.00000000, 10.90, 422.20, 11, 0.00000366, 0.00000000, 411.30, 60, 0.00000366, 0.00000000, 411.30, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00002617, 0.00000002, 17.66, 703.15, 15, 0.00002617, 0.00000002, 685.49, 100, 0.00002426, 0.00000007, 2193.58, 320, 1.00, 0.93, 0.97, 3.12, 0.00000408
26, 0.00005126, 0.00000010, 19.92, 705.41, 9, 0.00005126, 0.00000010, 685.49, 100, 0.00004871, 0.00000007, 1316.15, 192, 1.00, 0.95, 0.97, 1.87, 0.00000833
27, 0.00003966, 0.00000007, 12.35, 697.84, 15, 0.00003966, 0.00000007, 685.49, 100, 0.00003674, 0.00000007, 877.43, 128, 1.00, 0.93, 0.98, 1.26, 0.00000190
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), std Ansor-200, tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k, p-value
0, 0.00001965, 0.00000001, 14.36, 453.08, 11, 0.00001965, 0.00000001, 438.72, 64, 0.00001965, 0.00000001, 438.72, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
1, 0.00004116, 0.00000012, 16.18, 893.62, 13, 0.00004116, 0.00000012, 877.43, 128, 0.00004116, 0.00000012, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
2, 0.00000590, 0.00000000, 12.86, 451.58, 15, 0.00000590, 0.00000000, 438.72, 64, 0.00000590, 0.00000000, 438.72, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
3, 0.00002822, 0.00000000, 14.46, 891.89, 11, 0.00002822, 0.00000000, 877.43, 128, 0.00002822, 0.00000000, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000413, 0.00000000, 10.99, 449.71, 13, 0.00000413, 0.00000000, 438.72, 64, 0.00000413, 0.00000000, 438.72, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
5, 0.00002603, 0.00000005, 12.69, 890.12, 14, 0.00002603, 0.00000005, 877.43, 128, 0.00002603, 0.00000005, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
6, 0.00006913, 0.00000020, 22.26, 1393.25, 15, 0.00006913, 0.00000020, 1370.99, 200, 0.00006913, 0.00000020, 1754.87, 256, 1.00, 1.00, 0.98, 1.26, 1.00000000
7, 0.00002221, 0.00000007, 10.52, 1381.51, 11, 0.00002221, 0.00000007, 1370.99, 200, 0.00002155, 0.00000004, 1754.87, 256, 1.00, 0.97, 0.99, 1.27, 0.00037166
8, 0.00002277, 0.00000005, 11.34, 888.77, 14, 0.00002277, 0.00000005, 877.43, 128, 0.00002277, 0.00000005, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
9, 0.00010422, 0.00000016, 30.54, 1401.53, 23, 0.00010659, 0.00000005, 1370.99, 200, 0.00008823, 0.00000017, 2632.30, 384, 1.02, 0.85, 0.98, 1.88, 0.00000007
10, 0.00001371, 0.00000001, 18.50, 1334.65, 11, 0.00001371, 0.00000001, 1316.15, 192, 0.00001371, 0.00000001, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00003534, 0.00000004, 15.81, 1386.79, 13, 0.00003534, 0.00000004, 1370.99, 200, 0.00003531, 0.00000010, 1754.87, 256, 1.00, 1.00, 0.99, 1.27, 0.71434768
12, 0.00002703, 0.00000005, 63.07, 940.50, 11, 0.00002703, 0.00000005, 877.43, 128, 0.00002703, 0.00000005, 877.43, 128, 1.00, 1.00, 0.93, 0.93, 1.00000000
13, 0.00003638, 0.00000004, 20.63, 1336.78, 11, 0.00003638, 0.00000004, 1316.15, 192, 0.00003638, 0.00000004, 1316.15, 192, 1.00, 1.00, 0.98, 0.98, 1.00000000
14, 0.00003341, 0.00000008, 16.68, 1387.66, 15, 0.00003341, 0.00000008, 1370.99, 200, 0.00003208, 0.00000005, 2632.30, 384, 1.00, 0.96, 0.99, 1.90, 0.00002999
15, 0.00000305, 0.00000000, 11.18, 449.89, 11, 0.00000305, 0.00000000, 438.72, 64, 0.00000305, 0.00000000, 438.72, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
16, 0.00001483, 0.00000003, 9.69, 887.12, 12, 0.00001483, 0.00000003, 877.43, 128, 0.00001483, 0.00000003, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00001569, 0.00000002, 17.74, 1333.89, 17, 0.00001569, 0.00000002, 1316.15, 192, 0.00001569, 0.00000002, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
18, 0.00005747, 0.00000007, 24.58, 1395.57, 15, 0.00005747, 0.00000007, 1370.99, 200, 0.00005673, 0.00000010, 2632.30, 384, 1.00, 0.99, 0.98, 1.89, 0.00110354
19, 0.00004207, 0.00000000, 35.83, 1406.82, 11, 0.00004207, 0.00000000, 1370.99, 200, 0.00004115, 0.00000004, 17987.37, 2624, 1.00, 0.98, 0.97, 12.79, 0.00000586
20, 0.00003121, 0.00000007, 18.69, 896.12, 13, 0.00003121, 0.00000007, 877.43, 128, 0.00003121, 0.00000007, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
21, 0.00001914, 0.00000005, 14.47, 1330.62, 11, 0.00001914, 0.00000005, 1316.15, 192, 0.00001914, 0.00000005, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00002887, 0.00000001, 12.68, 1383.66, 15, 0.00002887, 0.00000001, 1370.99, 200, 0.00002758, 0.00000000, 12284.06, 1792, 1.00, 0.96, 0.99, 8.88, 0.00000001
23, 0.00001790, 0.00000003, 18.58, 1389.57, 15, 0.00001790, 0.00000003, 1370.99, 200, 0.00001598, 0.00000003, 7458.18, 1088, 1.00, 0.89, 0.99, 5.37, 0.00000038
24, 0.00000366, 0.00000000, 10.92, 422.21, 11, 0.00000366, 0.00000000, 411.30, 60, 0.00000366, 0.00000000, 411.30, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00002437, 0.00000005, 15.06, 1386.05, 16, 0.00002437, 0.00000005, 1370.99, 200, 0.00002426, 0.00000007, 2193.58, 320, 1.00, 1.00, 0.99, 1.58, 0.15705090
26, 0.00004871, 0.00000007, 19.10, 1335.25, 9, 0.00004871, 0.00000007, 1316.15, 192, 0.00004871, 0.00000007, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
27, 0.00003674, 0.00000007, 20.06, 897.49, 15, 0.00003674, 0.00000007, 877.43, 128, 0.00003674, 0.00000007, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), std Ansor-300, tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k, p-value
0, 0.00001965, 0.00000001, 14.34, 453.05, 11, 0.00001965, 0.00000001, 438.72, 64, 0.00001965, 0.00000001, 438.72, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
1, 0.00004116, 0.00000012, 16.17, 893.60, 13, 0.00004116, 0.00000012, 877.43, 128, 0.00004116, 0.00000012, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
2, 0.00000590, 0.00000000, 12.84, 451.56, 15, 0.00000590, 0.00000000, 438.72, 64, 0.00000590, 0.00000000, 438.72, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
3, 0.00002822, 0.00000000, 14.38, 891.81, 11, 0.00002822, 0.00000000, 877.43, 128, 0.00002822, 0.00000000, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000413, 0.00000000, 10.99, 449.70, 13, 0.00000413, 0.00000000, 438.72, 64, 0.00000413, 0.00000000, 438.72, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
5, 0.00002603, 0.00000005, 12.69, 890.12, 14, 0.00002603, 0.00000005, 877.43, 128, 0.00002603, 0.00000005, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
6, 0.00006913, 0.00000020, 22.24, 1777.11, 15, 0.00006913, 0.00000020, 1754.87, 256, 0.00006913, 0.00000020, 1754.87, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
7, 0.00002155, 0.00000004, 13.51, 1768.38, 14, 0.00002155, 0.00000004, 1754.87, 256, 0.00002155, 0.00000004, 1754.87, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00002277, 0.00000005, 11.35, 888.78, 14, 0.00002277, 0.00000005, 877.43, 128, 0.00002277, 0.00000005, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
9, 0.00009401, 0.00000015, 26.73, 2083.21, 14, 0.00009401, 0.00000015, 2056.48, 300, 0.00008823, 0.00000017, 2632.30, 384, 1.00, 0.94, 0.99, 1.26, 0.00000342
10, 0.00001371, 0.00000001, 18.26, 1334.41, 11, 0.00001371, 0.00000001, 1316.15, 192, 0.00001371, 0.00000001, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00003531, 0.00000010, 13.62, 1768.49, 11, 0.00003531, 0.00000010, 1754.87, 256, 0.00003531, 0.00000010, 1754.87, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
12, 0.00002703, 0.00000005, 63.08, 940.51, 11, 0.00002703, 0.00000005, 877.43, 128, 0.00002703, 0.00000005, 877.43, 128, 1.00, 1.00, 0.93, 0.93, 1.00000000
13, 0.00003638, 0.00000004, 20.64, 1336.78, 11, 0.00003638, 0.00000004, 1316.15, 192, 0.00003638, 0.00000004, 1316.15, 192, 1.00, 1.00, 0.98, 0.98, 1.00000000
14, 0.00003291, 0.00000007, 14.57, 2071.06, 15, 0.00003291, 0.00000007, 2056.48, 300, 0.00003208, 0.00000005, 2632.30, 384, 1.00, 0.97, 0.99, 1.27, 0.00015276
15, 0.00000305, 0.00000000, 11.17, 449.88, 11, 0.00000305, 0.00000000, 438.72, 64, 0.00000305, 0.00000000, 438.72, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
16, 0.00001483, 0.00000003, 9.71, 887.14, 12, 0.00001483, 0.00000003, 877.43, 128, 0.00001483, 0.00000003, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00001569, 0.00000002, 17.82, 1333.97, 17, 0.00001569, 0.00000002, 1316.15, 192, 0.00001569, 0.00000002, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
18, 0.00005697, 0.00000009, 33.10, 2089.58, 15, 0.00005697, 0.00000009, 2056.48, 300, 0.00005673, 0.00000010, 2632.30, 384, 1.00, 1.00, 0.98, 1.26, 0.07291443
19, 0.00004115, 0.00000004, 34.79, 2091.27, 11, 0.00004115, 0.00000004, 2056.48, 300, 0.00004115, 0.00000004, 17987.37, 2624, 1.00, 1.00, 0.98, 8.60, 1.00000000
20, 0.00003121, 0.00000007, 18.71, 896.14, 13, 0.00003121, 0.00000007, 877.43, 128, 0.00003121, 0.00000007, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
21, 0.00001914, 0.00000005, 14.40, 1330.55, 11, 0.00001914, 0.00000005, 1316.15, 192, 0.00001914, 0.00000005, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00002869, 0.00000003, 12.70, 2069.18, 15, 0.00002869, 0.00000003, 2056.48, 300, 0.00002758, 0.00000000, 12284.06, 1792, 1.00, 0.96, 0.99, 5.94, 0.00000056
23, 0.00001764, 0.00000003, 16.18, 2072.66, 15, 0.00001764, 0.00000003, 2056.48, 300, 0.00001598, 0.00000003, 7458.18, 1088, 1.00, 0.91, 0.99, 3.60, 0.00000083
24, 0.00000366, 0.00000000, 10.94, 422.24, 11, 0.00000366, 0.00000000, 411.30, 60, 0.00000366, 0.00000000, 411.30, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00002426, 0.00000007, 14.95, 2071.44, 16, 0.00002426, 0.00000007, 2056.48, 300, 0.00002426, 0.00000007, 2193.58, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
26, 0.00004871, 0.00000007, 19.15, 1335.30, 9, 0.00004871, 0.00000007, 1316.15, 192, 0.00004871, 0.00000007, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
27, 0.00003674, 0.00000007, 20.07, 897.50, 15, 0.00003674, 0.00000007, 877.43, 128, 0.00003674, 0.00000007, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), std Ansor-1000, tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k, p-value
0, 0.00001965, 0.00000001, 14.38, 453.09, 11, 0.00001965, 0.00000001, 438.72, 64, 0.00001965, 0.00000001, 438.72, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
1, 0.00004116, 0.00000012, 16.12, 893.55, 13, 0.00004116, 0.00000012, 877.43, 128, 0.00004116, 0.00000012, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
2, 0.00000590, 0.00000000, 12.85, 451.57, 15, 0.00000590, 0.00000000, 438.72, 64, 0.00000590, 0.00000000, 438.72, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
3, 0.00002822, 0.00000000, 14.36, 891.79, 11, 0.00002822, 0.00000000, 877.43, 128, 0.00002822, 0.00000000, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000413, 0.00000000, 11.02, 449.74, 13, 0.00000413, 0.00000000, 438.72, 64, 0.00000413, 0.00000000, 438.72, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
5, 0.00002603, 0.00000005, 12.68, 890.11, 14, 0.00002603, 0.00000005, 877.43, 128, 0.00002603, 0.00000005, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
6, 0.00006913, 0.00000020, 22.25, 1777.11, 15, 0.00006913, 0.00000020, 1754.87, 256, 0.00006913, 0.00000020, 1754.87, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
7, 0.00002155, 0.00000004, 13.52, 1768.39, 14, 0.00002155, 0.00000004, 1754.87, 256, 0.00002155, 0.00000004, 1754.87, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00002277, 0.00000005, 11.41, 888.84, 14, 0.00002277, 0.00000005, 877.43, 128, 0.00002277, 0.00000005, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
9, 0.00008823, 0.00000017, 23.28, 2655.58, 13, 0.00008823, 0.00000017, 2632.30, 384, 0.00008823, 0.00000017, 2632.30, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
10, 0.00001371, 0.00000001, 18.22, 1334.36, 11, 0.00001371, 0.00000001, 1316.15, 192, 0.00001371, 0.00000001, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00003531, 0.00000010, 13.65, 1768.51, 11, 0.00003531, 0.00000010, 1754.87, 256, 0.00003531, 0.00000010, 1754.87, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
12, 0.00002703, 0.00000005, 62.76, 940.19, 11, 0.00002703, 0.00000005, 877.43, 128, 0.00002703, 0.00000005, 877.43, 128, 1.00, 1.00, 0.93, 0.93, 1.00000000
13, 0.00003638, 0.00000004, 20.69, 1336.84, 11, 0.00003638, 0.00000004, 1316.15, 192, 0.00003638, 0.00000004, 1316.15, 192, 1.00, 1.00, 0.98, 0.98, 1.00000000
14, 0.00003208, 0.00000005, 14.46, 2646.76, 15, 0.00003208, 0.00000005, 2632.30, 384, 0.00003208, 0.00000005, 2632.30, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
15, 0.00000305, 0.00000000, 11.21, 449.92, 11, 0.00000305, 0.00000000, 438.72, 64, 0.00000305, 0.00000000, 438.72, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
16, 0.00001483, 0.00000003, 9.65, 887.08, 12, 0.00001483, 0.00000003, 877.43, 128, 0.00001483, 0.00000003, 877.43, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00001569, 0.00000002, 17.73, 1333.87, 17, 0.00001569, 0.00000002, 1316.15, 192, 0.00001569, 0.00000002, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
18, 0.00005673, 0.00000010, 23.51, 2655.81, 15, 0.00005673, 0.00000010, 2632.30, 384, 0.00005673, 0.00000010, 2632.30, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
19, 0.00004115, 0.00000004, 34.74, 6889.68, 11, 0.00004115, 0.00000004, 6854.94, 1000, 0.00004115, 0.00000004, 17987.37, 2624, 1.00, 1.00, 0.99, 2.61, 1.00000000
20, 0.00003121, 0.00000007, 18.67, 896.11, 13, 0.00003121, 0.00000007, 877.43, 128, 0.00003121, 0.00000007, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
21, 0.00001914, 0.00000005, 14.42, 1330.57, 11, 0.00001914, 0.00000005, 1316.15, 192, 0.00001914, 0.00000005, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00002758, 0.00000000, 13.20, 6868.14, 15, 0.00002758, 0.00000000, 6854.94, 1000, 0.00002758, 0.00000000, 12284.06, 1792, 1.00, 1.00, 1.00, 1.79, 1.00000000
23, 0.00001598, 0.00000003, 12.18, 6867.12, 14, 0.00001598, 0.00000003, 6854.94, 1000, 0.00001598, 0.00000003, 7458.18, 1088, 1.00, 1.00, 1.00, 1.09, 1.00000000
24, 0.00000366, 0.00000000, 10.92, 422.21, 11, 0.00000366, 0.00000000, 411.30, 60, 0.00000366, 0.00000000, 411.30, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00002426, 0.00000007, 15.01, 2208.59, 16, 0.00002426, 0.00000007, 2193.58, 320, 0.00002426, 0.00000007, 2193.58, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
26, 0.00004871, 0.00000007, 19.10, 1335.25, 9, 0.00004871, 0.00000007, 1316.15, 192, 0.00004871, 0.00000007, 1316.15, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
27, 0.00003674, 0.00000007, 20.13, 897.56, 15, 0.00003674, 0.00000007, 877.43, 128, 0.00003674, 0.00000007, 877.43, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
