BENCH: resnet34
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
10, 0.00005602, 0.00000001, 28.82, 2275.06, 11, 0.00005602, 0.00000001, 2246.24, 300, 0.00005155, 0.00000006, 6229.56, 832, 1.00, 0.92, 0.99, 2.74, 0.00000005
11, 0.00002145, 0.00000003, 16.57, 1454.16, 11, 0.00002145, 0.00000003, 1437.59, 192, 0.00002145, 0.00000003, 1437.59, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
12, 0.00000882, 0.00000000, 20.76, 979.15, 17, 0.00000882, 0.00000000, 958.39, 128, 0.00000882, 0.00000000, 958.39, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
13, 0.00002716, 0.00000004, 27.14, 2273.37, 13, 0.00002716, 0.00000004, 2246.24, 300, 0.00002670, 0.00000005, 4791.97, 640, 1.00, 0.98, 0.99, 2.11, 0.00041255
14, 0.00000661, 0.00000000, 21.18, 979.58, 15, 0.00000661, 0.00000000, 958.39, 128, 0.00000661, 0.00000000, 958.39, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
15, 0.00003294, 0.00000007, 18.37, 2264.61, 11, 0.00003294, 0.00000007, 2246.24, 300, 0.00003294, 0.00000007, 2395.98, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
16, 0.00004102, 0.00000006, 16.30, 2262.54, 11, 0.00004102, 0.00000006, 2246.24, 300, 0.00003489, 0.00000008, 11979.92, 1600, 1.00, 0.85, 0.99, 5.29, 0.00000011
17, 0.00000366, 0.00000000, 10.93, 460.18, 11, 0.00000366, 0.00000000, 449.25, 60, 0.00000366, 0.00000000, 449.25, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00002098, 0.00000001, 23.35, 1460.94, 15, 0.00002098, 0.00000001, 1437.59, 192, 0.00002098, 0.00000001, 1437.59, 192, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), std Ansor-1000, tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k, p-value
0, 0.00000608, 0.00000000, 21.64, 500.83, 16, 0.00000608, 0.00000000, 479.20, 64, 0.00000608, 0.00000000, 479.20, 64, 1.00, 1.00, 0.96, 0.96, 1.00000000
1, 0.00004418, 0.00000002, 24.38, 7511.83, 11, 0.00004418, 0.00000002, 7487.45, 1000, 0.00004418, 0.00000002, 12459.12, 1664, 1.00, 1.00, 1.00, 1.66, 1.00000000
2, 0.00002414, 0.00000004, 21.29, 4334.06, 11, 0.00002414, 0.00000004, 4312.77, 576, 0.00002414, 0.00000004, 4312.77, 576, 1.00, 1.00, 1.00, 1.00, 1.00000000
3, 0.00000824, 0.00000000, 11.10, 969.49, 11, 0.00000824, 0.00000000, 958.39, 128, 0.00000824, 0.00000000, 958.39, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
4, 0.00000416, 0.00000001, 10.79, 489.98, 12, 0.00000416, 0.00000001, 479.20, 64, 0.00000416, 0.00000001, 479.20, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
5, 0.00002363, 0.00000003, 17.92, 4330.70, 11, 0.00002363, 0.00000003, 4312.77, 576, 0.00002363, 0.00000003, 4312.77, 576, 1.00, 1.00, 1.00, 1.00, 1.00000000
6, 0.00005204, 0.00000005, 24.73, 7512.18, 11, 0.00005204, 0.00000005, 7487.45, 1000, 0.00005204, 0.00000005, 8625.54, 1152, 1.00, 1.00, 1.00, 1.15, 1.00000000
7, 0.00002884, 0.00000004, 18.41, 1935.20, 13, 0.00002884, 0.00000004, 1916.79, 256, 0.00002884, 0.00000004, 1916.79, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00004275, 0.00000005, 27.76, 7515.21, 11, 0.00004275, 0.00000005, 7487.45, 1000, 0.00002798, 0.00000008, 10542.33, 1408, 1.00, 0.65, 1.00, 1.40, 0.00000000
9, 0.00000305, 0.00000000, 13.63, 492.82, 14, 0.00000305, 0.00000000, 479.20, 64, 0.00000305, 0.00000000, 479.20, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
10, 0.00005155, 0.00000006, 26.69, 6256.25, 11, 0.00005155, 0.00000006, 6229.56, 832, 0.00005155, 0.00000006, 6229.56, 832, 1.00, 1.00, 1.00, 1.00, 1.00000000
11, 0.00002145, 0.00000003, 16.59, 1454.18, 11, 0.00002145, 0.00000003, 1437.59, 192, 0.00002145, 0.00000003, 1437.59, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
12, 0.00000882, 0.00000000, 20.72, 979.11, 17, 0.00000882, 0.00000000, 958.39, 128, 0.00000882, 0.00000000, 958.39, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
13, 0.00002670, 0.00000005, 20.40, 4812.37, 13, 0.00002670, 0.00000005, 4791.97, 640, 0.00002670, 0.00000005, 4791.97, 640, 1.00, 1.00, 1.00, 1.00, 1.00000000
14, 0.00000661, 0.00000000, 21.15, 979.55, 15, 0.00000661, 0.00000000, 958.39, 128, 0.00000661, 0.00000000, 958.39, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
15, 0.00003294, 0.00000007, 18.40, 2414.39, 11, 0.00003294, 0.00000007, 2395.98, 320, 0.00003294, 0.00000007, 2395.98, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
16, 0.00003652, 0.00000018, 17.05, 7504.50, 11, 0.00003652, 0.00000018, 7487.45, 1000, 0.00003489, 0.00000008, 11979.92, 1600, 1.00, 0.96, 1.00, 1.60, 0.00027994
17, 0.00000366, 0.00000000, 10.89, 460.14, 11, 0.00000366, 0.00000000, 449.25, 60, 0.00000366, 0.00000000, 449.25, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00002098, 0.00000001, 23.40, 1460.99, 15, 0.00002098, 0.00000001, 1437.59, 192, 0.00002098, 0.00000001, 1437.59, 192, 1.00, 1.00, 0.98, 0.98, 1.00000000
