BENCH: mobilenet_v2
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
0, 0.00000743, 0.00000003, 11.13, 18.18, 11, 0.00000743, 0.00000003, 7.05,  1, 0.00000724, 0.00000000, 1806.06, 256, 1.00, 0.97, 0.39, 99.34, 0.00055630
1, 0.00000865, 0.00000016, 31.52, 38.57, 40, 0.00000913, 0.00000001, 7.05,  1, 0.00000415, 0.00000000, 903.03, 128, 1.06, 0.48, 0.18, 23.41, 0.00000246
2, 0.00001001, 0.00000016, 53.87, 60.93, 21, 0.00002029, 0.00000002, 7.05,  1, 0.00000236, 0.00000000, 2257.57, 320, 2.03, 0.24, 0.12, 37.05, 0.00000029
3, 0.00001383, 0.00000005, 13.91, 20.96, 11, 0.00001383, 0.00000005, 7.05,  1, 0.00001023, 0.00000000, 4966.65, 704, 1.00, 0.74, 0.34, 236.96, 0.00000006
4, 0.00004093, 0.00000000, 25.29, 32.35, 16, 0.00004093, 0.00000000, 7.05,  1, 0.00000356, 0.00000000, 2257.57, 320, 1.00, 0.09, 0.22, 69.79, 0.00000000
5, 0.00000614, 0.00000001, 24.49, 31.54, 15, 0.00000897, 0.00000000, 7.05,  1, 0.00000256, 0.00000000, 2257.57, 320, 1.46, 0.42, 0.22, 71.57, 0.00000000
6, 0.00004780, 0.00000000, 13.46, 20.52, 15, 0.00004780, 0.00000000, 7.05,  1, 0.00000958, 0.00000000, 2257.57, 320, 1.00, 0.20, 0.34, 110.03, 0.00000000
7, 0.00001445, 0.00000016, 20.25, 27.31, 31, 0.00001525, 0.00000002, 7.05,  1, 0.00000427, 0.00000000, 903.03, 128, 1.06, 0.30, 0.26, 33.07, 0.00000009
8, 0.00000993, 0.00000000, 16.09, 23.14, 11, 0.00000993, 0.00000000, 7.05,  1, 0.00000538, 0.00000000, 2709.08, 384, 1.00, 0.54, 0.30, 117.06, 0.00000000
9, 0.00000419, 0.00000002, 10.10, 17.16, 12, 0.00000419, 0.00000002, 7.05,  1, 0.00000411, 0.00000000, 903.03, 128, 1.00, 0.98, 0.41, 52.64, 0.00601872
10, 0.00001462, 0.00000000, 13.53, 20.58, 15, 0.00001462, 0.00000000, 7.05,  1, 0.00000647, 0.00000001, 4515.14, 640, 1.00, 0.44, 0.34, 219.38, 0.00000000
11, 0.00000644, 0.00000000, 15.37, 22.43, 12, 0.00000644, 0.00000000, 7.05,  1, 0.00000499, 0.00000000, 2257.57, 320, 1.00, 0.77, 0.31, 100.65, 0.00000000
12, 0.00017054, 0.00000038, 12.94, 19.99, 13, 0.00017054, 0.00000038, 7.05,  1, 0.00001115, 0.00000000, 2709.08, 384, 1.00, 0.07, 0.35, 135.52, 0.00000000
13, 0.00000451, 0.00000000, 14.96, 22.01, 11, 0.00000451, 0.00000000, 7.05,  1, 0.00000295, 0.00000000, 903.03, 128, 1.00, 0.65, 0.32, 41.02, 0.00000000
14, 0.00002230, 0.00000000, 13.94, 20.99, 16, 0.00002230, 0.00000000, 7.05,  1, 0.00001884, 0.00000003, 4063.63, 576, 1.00, 0.84, 0.34, 193.58, 0.00000001
15, 0.00001112, 0.00000000, 16.64, 23.70, 13, 0.00001112, 0.00000000, 7.05,  1, 0.00000499, 0.00000000, 1354.54, 192, 1.00, 0.45, 0.30, 57.16, 0.00000000
16, 0.00001015, 0.00000001, 12.55, 19.60, 14, 0.00001015, 0.00000001, 7.05,  1, 0.00000305, 0.00000000, 903.03, 128, 1.00, 0.30, 0.36, 46.06, 0.00000000
17, 0.00000867, 0.00000000, 10.63, 17.69, 11, 0.00000867, 0.00000000, 7.05,  1, 0.00000396, 0.00000000, 903.03, 128, 1.00, 0.46, 0.40, 51.05, 0.00000000
18, 0.00003037, 0.00000056, 73.58, 80.63, 38, 0.00003546, 0.00000006, 7.05,  1, 0.00000525, 0.00000000, 1354.54, 192, 1.17, 0.17, 0.09, 16.80, 0.00000036
19, 0.00000829, 0.00000017, 15.52, 22.57, 18, 0.00001478, 0.00000004, 7.05,  1, 0.00000323, 0.00000000, 1354.54, 192, 1.78, 0.39, 0.31, 60.01, 0.00000212
20, 0.00000690, 0.00000002, 17.83, 24.89, 11, 0.00000690, 0.00000002, 7.05,  1, 0.00000380, 0.00000000, 903.03, 128, 1.00, 0.55, 0.28, 36.28, 0.00000001
21, 0.00001984, 0.00000005, 18.81, 25.87, 16, 0.00001984, 0.00000005, 7.05,  1, 0.00000647, 0.00000001, 1806.06, 256, 1.00, 0.33, 0.27, 69.82, 0.00000000
22, 0.00025464, 0.00000005, 10.69, 17.75, 11, 0.00025464, 0.00000005, 7.05,  1, 0.00001039, 0.00000000, 4515.14, 640, 1.00, 0.04, 0.40, 254.39, 0.00000000
23, 0.00001621, 0.00000001, 13.95, 21.00, 15, 0.00001621, 0.00000001, 7.05,  1, 0.00000725, 0.00000001, 1806.06, 256, 1.00, 0.45, 0.34, 85.99, 0.00000000
24, 0.00002693, 0.00000003, 31.17, 38.23, 11, 0.00002693, 0.00000003, 7.05,  1, 0.00000688, 0.00000000, 1806.06, 256, 1.00, 0.26, 0.18, 47.24, 0.00000000
25, 0.00001591, 0.00000000, 15.42, 22.48, 15, 0.00001591, 0.00000000, 7.05,  1, 0.00000592, 0.00000000, 4063.63, 576, 1.00, 0.37, 0.31, 180.80, 0.00000000
26, 0.00000504, 0.00000000, 12.78, 19.83, 11, 0.00000504, 0.00000000, 7.05,  1, 0.00000281, 0.00000000, 903.03, 128, 1.00, 0.56, 0.36, 45.53, 0.00000000
27, 0.00001079, 0.00000000, 22.31, 29.36, 15, 0.00001079, 0.00000000, 7.05,  1, 0.00000506, 0.00000000, 1354.54, 192, 1.00, 0.47, 0.24, 46.13, 0.00000000
28, 0.00001343, 0.00000000, 32.38, 39.44, 11, 0.00001343, 0.00000000, 7.05,  1, 0.00000371, 0.00000000, 1806.06, 256, 1.00, 0.28, 0.18, 45.79, 0.00000000
29, 0.00001673, 0.00000028, 38.12, 45.17, 55, 0.00002507, 0.00000007, 7.05,  1, 0.00000368, 0.00000000, 3160.60, 448, 1.50, 0.22, 0.16, 69.97, 0.00000031
30, 0.00001152, 0.00000000, 20.50, 27.56, 13, 0.00001152, 0.00000000, 7.05,  1, 0.00000642, 0.00000000, 1354.54, 192, 1.00, 0.56, 0.26, 49.15, 0.00000000
31, 0.00003249, 0.00000000, 12.33, 19.38, 11, 0.00003249, 0.00000000, 7.05,  1, 0.00000795, 0.00000000, 2257.57, 320, 1.00, 0.24, 0.36, 116.47, 0.00000000
32, 0.00010057, 0.00000072, 27.20, 34.26, 26, 0.00012691, 0.00000001, 7.05,  1, 0.00000565, 0.00000000, 3612.11, 512, 1.26, 0.06, 0.21, 105.44, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), std Ansor-10, tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k, p-value
0, 0.00000743, 0.00000003, 11.12, 81.67, 11, 0.00000743, 0.00000003, 70.55, 10, 0.00000724, 0.00000000, 1806.06, 256, 1.00, 0.97, 0.86, 22.11, 0.00055630
1, 0.00000610, 0.00000000, 11.98, 82.53, 11, 0.00000610, 0.00000000, 70.55, 10, 0.00000415, 0.00000000, 903.03, 128, 1.00, 0.68, 0.85, 10.94, 0.00000000
2, 0.00000435, 0.00000000, 9.36, 79.91, 6, 0.00000435, 0.00000000, 70.55, 10, 0.00000236, 0.00000000, 2257.57, 320, 1.00, 0.54, 0.88, 28.25, 0.00000000
3, 0.00001383, 0.00000005, 13.93, 84.48, 11, 0.00001383, 0.00000005, 70.55, 10, 0.00001023, 0.00000000, 4966.65, 704, 1.00, 0.74, 0.84, 58.79, 0.00000006
4, 0.00000616, 0.00000000, 11.90, 82.45, 14, 0.00000616, 0.00000000, 70.55, 10, 0.00000356, 0.00000000, 2257.57, 320, 1.00, 0.58, 0.86, 27.38, 0.00000000
5, 0.00000361, 0.00000000, 16.14, 86.69, 11, 0.00000361, 0.00000000, 70.55, 10, 0.00000256, 0.00000000, 2257.57, 320, 1.00, 0.71, 0.81, 26.04, 0.00000000
6, 0.00001229, 0.00000048, 16.72, 87.27, 19, 0.00001637, 0.00000000, 70.55, 10, 0.00000958, 0.00000000, 2257.57, 320, 1.33, 0.78, 0.81, 25.87, 0.00135647
7, 0.00000610, 0.00000000, 13.34, 83.89, 12, 0.00000610, 0.00000000, 70.55, 10, 0.00000427, 0.00000000, 903.03, 128, 1.00, 0.70, 0.84, 10.76, 0.00000000
8, 0.00000993, 0.00000000, 16.03, 86.58, 11, 0.00000993, 0.00000000, 70.55, 10, 0.00000538, 0.00000000, 2709.08, 384, 1.00, 0.54, 0.81, 31.29, 0.00000000
9, 0.00000411, 0.00000000, 11.16, 81.71, 13, 0.00000411, 0.00000000, 70.55, 10, 0.00000411, 0.00000000, 903.03, 128, 1.00, 1.00, 0.86, 11.05, 0.32744062
10, 0.00000930, 0.00000000, 14.62, 85.17, 15, 0.00000930, 0.00000000, 70.55, 10, 0.00000647, 0.00000001, 4515.14, 640, 1.00, 0.70, 0.83, 53.02, 0.00000000
11, 0.00000639, 0.00000000, 14.70, 85.25, 16, 0.00000639, 0.00000000, 70.55, 10, 0.00000499, 0.00000000, 2257.57, 320, 1.00, 0.78, 0.83, 26.48, 0.00000000
12, 0.00001220, 0.00000003, 16.27, 86.82, 15, 0.00001220, 0.00000003, 70.55, 10, 0.00001115, 0.00000000, 2709.08, 384, 1.00, 0.91, 0.81, 31.20, 0.00000186
13, 0.00000451, 0.00000000, 15.00, 85.55, 11, 0.00000451, 0.00000000, 70.55, 10, 0.00000295, 0.00000000, 903.03, 128, 1.00, 0.65, 0.82, 10.56, 0.00000000
14, 0.00002230, 0.00000000, 13.97, 84.51, 16, 0.00002230, 0.00000000, 70.55, 10, 0.00001884, 0.00000003, 4063.63, 576, 1.00, 0.84, 0.83, 48.08, 0.00000001
15, 0.00000999, 0.00000001, 11.28, 81.83, 6, 0.00000999, 0.00000001, 70.55, 10, 0.00000499, 0.00000000, 1354.54, 192, 1.00, 0.50, 0.86, 16.55, 0.00000000
16, 0.00000468, 0.00000000, 13.05, 83.60, 13, 0.00000468, 0.00000000, 70.55, 10, 0.00000305, 0.00000000, 903.03, 128, 1.00, 0.65, 0.84, 10.80, 0.00000000
17, 0.00000867, 0.00000000, 10.66, 81.21, 11, 0.00000867, 0.00000000, 70.55, 10, 0.00000396, 0.00000000, 903.03, 128, 1.00, 0.46, 0.87, 11.12, 0.00000000
18, 0.00001331, 0.00000000, 8.47, 79.02, 4, 0.00001331, 0.00000000, 70.55, 10, 0.00000525, 0.00000000, 1354.54, 192, 1.00, 0.39, 0.89, 17.14, 0.00000000
19, 0.00000480, 0.00000000, 13.51, 84.06, 11, 0.00000480, 0.00000000, 70.55, 10, 0.00000323, 0.00000000, 1354.54, 192, 1.00, 0.67, 0.84, 16.11, 0.00000000
20, 0.00000690, 0.00000002, 17.82, 88.37, 11, 0.00000690, 0.00000002, 70.55, 10, 0.00000380, 0.00000000, 903.03, 128, 1.00, 0.55, 0.80, 10.22, 0.00000001
21, 0.00000850, 0.00000000, 12.63, 83.18, 11, 0.00000850, 0.00000000, 70.55, 10, 0.00000647, 0.00000001, 1806.06, 256, 1.00, 0.76, 0.85, 21.71, 0.00000000
22, 0.00004802, 0.00000000, 13.57, 84.12, 15, 0.00004802, 0.00000000, 70.55, 10, 0.00001039, 0.00000000, 4515.14, 640, 1.00, 0.22, 0.84, 53.67, 0.00000000
23, 0.00001621, 0.00000001, 14.05, 84.60, 15, 0.00001621, 0.00000001, 70.55, 10, 0.00000725, 0.00000001, 1806.06, 256, 1.00, 0.45, 0.83, 21.35, 0.00000000
24, 0.00001049, 0.00000003, 26.10, 96.65, 15, 0.00001049, 0.00000003, 70.55, 10, 0.00000688, 0.00000000, 1806.06, 256, 1.00, 0.66, 0.73, 18.69, 0.00000000
25, 0.00001261, 0.00000026, 19.52, 90.07, 26, 0.00001331, 0.00000001, 70.55, 10, 0.00000592, 0.00000000, 4063.63, 576, 1.06, 0.47, 0.78, 45.12, 0.00000325
26, 0.00000412, 0.00000000, 20.87, 91.42, 15, 0.00000412, 0.00000000, 70.55, 10, 0.00000281, 0.00000000, 903.03, 128, 1.00, 0.68, 0.77, 9.88, 0.00000000
27, 0.00000825, 0.00000001, 11.95, 82.50, 11, 0.00000825, 0.00000001, 70.55, 10, 0.00000506, 0.00000000, 1354.54, 192, 1.00, 0.61, 0.86, 16.42, 0.00000000
28, 0.00000976, 0.00000000, 20.48, 91.03, 9, 0.00000976, 0.00000000, 70.55, 10, 0.00000371, 0.00000000, 1806.06, 256, 1.00, 0.38, 0.78, 19.84, 0.00000000
29, 0.00000553, 0.00000000, 15.67, 86.22, 17, 0.00000553, 0.00000000, 70.55, 10, 0.00000368, 0.00000000, 3160.60, 448, 1.00, 0.67, 0.82, 36.66, 0.00000000
30, 0.00001152, 0.00000000, 20.41, 90.96, 13, 0.00001152, 0.00000000, 70.55, 10, 0.00000642, 0.00000000, 1354.54, 192, 1.00, 0.56, 0.78, 14.89, 0.00000000
31, 0.00002072, 0.00000000, 12.69, 83.24, 13, 0.00002072, 0.00000000, 70.55, 10, 0.00000795, 0.00000000, 2257.57, 320, 1.00, 0.38, 0.85, 27.12, 0.00000000
32, 0.00001158, 0.00000000, 11.45, 82.00, 11, 0.00001158, 0.00000000, 70.55, 10, 0.00000565, 0.00000000, 3612.11, 512, 1.00, 0.49, 0.86, 44.05, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00000743, 0.00000003, 11.09, 187.46, 11, 0.00000743, 0.00000003, 176.37, 25, 0.00000724, 0.00000000, 1806.06, 256, 1.00, 0.97, 0.94, 9.63, 0.00055630
1, 0.00000610, 0.00000000, 12.01, 188.38, 11, 0.00000610, 0.00000000, 176.37, 25, 0.00000415, 0.00000000, 903.03, 128, 1.00, 0.68, 0.94, 4.79, 0.00000000
2, 0.00000435, 0.00000000, 9.37, 185.74, 6, 0.00000435, 0.00000000, 176.37, 25, 0.00000236, 0.00000000, 2257.57, 320, 1.00, 0.54, 0.95, 12.15, 0.00000000
3, 0.00001383, 0.00000005, 13.93, 190.30, 11, 0.00001383, 0.00000005, 176.37, 25, 0.00001023, 0.00000000, 4966.65, 704, 1.00, 0.74, 0.93, 26.10, 0.00000006
4, 0.00000551, 0.00000000, 14.22, 190.59, 11, 0.00000551, 0.00000000, 176.37, 25, 0.00000356, 0.00000000, 2257.57, 320, 1.00, 0.65, 0.93, 11.85, 0.00000000
5, 0.00000361, 0.00000000, 16.25, 192.63, 11, 0.00000361, 0.00000000, 176.37, 25, 0.00000256, 0.00000000, 2257.57, 320, 1.00, 0.71, 0.92, 11.72, 0.00000000
6, 0.00001227, 0.00000046, 16.78, 193.15, 19, 0.00001637, 0.00000000, 176.37, 25, 0.00000958, 0.00000000, 2257.57, 320, 1.33, 0.78, 0.91, 11.69, 0.00113569
7, 0.00000528, 0.00000001, 12.39, 188.76, 11, 0.00000528, 0.00000001, 176.37, 25, 0.00000427, 0.00000000, 903.03, 128, 1.00, 0.81, 0.93, 4.78, 0.00000007
8, 0.00000993, 0.00000000, 16.01, 192.38, 11, 0.00000993, 0.00000000, 176.37, 25, 0.00000538, 0.00000000, 2709.08, 384, 1.00, 0.54, 0.92, 14.08, 0.00000000
9, 0.00000411, 0.00000000, 11.20, 187.57, 13, 0.00000411, 0.00000000, 176.37, 25, 0.00000411, 0.00000000, 903.03, 128, 1.00, 1.00, 0.94, 4.81, 0.75500097
10, 0.00000930, 0.00000000, 14.66, 191.03, 15, 0.00000930, 0.00000000, 176.37, 25, 0.00000647, 0.00000001, 4515.14, 640, 1.00, 0.70, 0.92, 23.64, 0.00000000
11, 0.00000639, 0.00000000, 14.64, 191.01, 16, 0.00000639, 0.00000000, 176.37, 25, 0.00000499, 0.00000000, 2257.57, 320, 1.00, 0.78, 0.92, 11.82, 0.00000000
12, 0.00001220, 0.00000003, 16.21, 192.58, 15, 0.00001220, 0.00000003, 176.37, 25, 0.00001115, 0.00000000, 2709.08, 384, 1.00, 0.91, 0.92, 14.07, 0.00000186
13, 0.00000451, 0.00000000, 15.01, 191.38, 11, 0.00000451, 0.00000000, 176.37, 25, 0.00000295, 0.00000000, 903.03, 128, 1.00, 0.65, 0.92, 4.72, 0.00000000
14, 0.00002230, 0.00000000, 13.98, 190.35, 16, 0.00002230, 0.00000000, 176.37, 25, 0.00001884, 0.00000003, 4063.63, 576, 1.00, 0.84, 0.93, 21.35, 0.00000001
15, 0.00000999, 0.00000001, 11.27, 187.65, 6, 0.00000999, 0.00000001, 176.37, 25, 0.00000499, 0.00000000, 1354.54, 192, 1.00, 0.50, 0.94, 7.22, 0.00000000
16, 0.00000335, 0.00000000, 10.84, 187.21, 11, 0.00000335, 0.00000000, 176.37, 25, 0.00000305, 0.00000000, 903.03, 128, 1.00, 0.91, 0.94, 4.82, 0.00000000
17, 0.00000445, 0.00000001, 12.94, 189.31, 11, 0.00000445, 0.00000001, 176.37, 25, 0.00000396, 0.00000000, 903.03, 128, 1.00, 0.89, 0.93, 4.77, 0.00000028
18, 0.00000660, 0.00000000, 20.21, 196.58, 11, 0.00000660, 0.00000000, 176.37, 25, 0.00000525, 0.00000000, 1354.54, 192, 1.00, 0.80, 0.90, 6.89, 0.00000000
19, 0.00000480, 0.00000000, 13.46, 189.84, 11, 0.00000480, 0.00000000, 176.37, 25, 0.00000323, 0.00000000, 1354.54, 192, 1.00, 0.67, 0.93, 7.14, 0.00000000
20, 0.00000432, 0.00000000, 16.37, 192.74, 11, 0.00000432, 0.00000000, 176.37, 25, 0.00000380, 0.00000000, 903.03, 128, 1.00, 0.88, 0.92, 4.69, 0.00000000
21, 0.00000816, 0.00000000, 11.92, 188.30, 11, 0.00000816, 0.00000000, 176.37, 25, 0.00000647, 0.00000001, 1806.06, 256, 1.00, 0.79, 0.94, 9.59, 0.00000000
22, 0.00002708, 0.00000000, 13.98, 190.35, 15, 0.00002708, 0.00000000, 176.37, 25, 0.00001039, 0.00000000, 4515.14, 640, 1.00, 0.38, 0.93, 23.72, 0.00000000
23, 0.00001621, 0.00000001, 13.96, 190.33, 15, 0.00001621, 0.00000001, 176.37, 25, 0.00000725, 0.00000001, 1806.06, 256, 1.00, 0.45, 0.93, 9.49, 0.00000000
24, 0.00001049, 0.00000003, 26.19, 202.56, 15, 0.00001049, 0.00000003, 176.37, 25, 0.00000688, 0.00000000, 1806.06, 256, 1.00, 0.66, 0.87, 8.92, 0.00000000
25, 0.00001098, 0.00000000, 11.67, 188.04, 11, 0.00001098, 0.00000000, 176.37, 25, 0.00000592, 0.00000000, 4063.63, 576, 1.00, 0.54, 0.94, 21.61, 0.00000000
26, 0.00000412, 0.00000000, 20.99, 197.36, 15, 0.00000412, 0.00000000, 176.37, 25, 0.00000281, 0.00000000, 903.03, 128, 1.00, 0.68, 0.89, 4.58, 0.00000000
27, 0.00000825, 0.00000001, 11.96, 188.33, 11, 0.00000825, 0.00000001, 176.37, 25, 0.00000506, 0.00000000, 1354.54, 192, 1.00, 0.61, 0.94, 7.19, 0.00000000
28, 0.00000474, 0.00000001, 14.75, 191.13, 11, 0.00000474, 0.00000001, 176.37, 25, 0.00000371, 0.00000000, 1806.06, 256, 1.00, 0.78, 0.92, 9.45, 0.00000006
29, 0.00000553, 0.00000000, 15.64, 192.01, 17, 0.00000553, 0.00000000, 176.37, 25, 0.00000368, 0.00000000, 3160.60, 448, 1.00, 0.67, 0.92, 16.46, 0.00000000
30, 0.00001152, 0.00000000, 20.42, 196.79, 13, 0.00001152, 0.00000000, 176.37, 25, 0.00000642, 0.00000000, 1354.54, 192, 1.00, 0.56, 0.90, 6.88, 0.00000000
31, 0.00001869, 0.00000000, 11.35, 187.72, 11, 0.00001869, 0.00000000, 176.37, 25, 0.00000795, 0.00000000, 2257.57, 320, 1.00, 0.43, 0.94, 12.03, 0.00000000
32, 0.00001024, 0.00000027, 36.27, 212.64, 43, 0.00001104, 0.00000000, 176.37, 25, 0.00000565, 0.00000000, 3612.11, 512, 1.08, 0.55, 0.83, 16.99, 0.00001886
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), std Ansor-50, tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k, p-value
0, 0.00000743, 0.00000003, 11.07, 363.81, 11, 0.00000743, 0.00000003, 352.75, 50, 0.00000724, 0.00000000, 1806.06, 256, 1.00, 0.97, 0.97, 4.96, 0.00055630
1, 0.00000445, 0.00000000, 11.43, 364.18, 11, 0.00000445, 0.00000000, 352.75, 50, 0.00000415, 0.00000000, 903.03, 128, 1.00, 0.93, 0.97, 2.48, 0.00000000
