BENCH: resnet152
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
16, 0.00001700, 0.00000004, 14.35, 625.29, 11, 0.00001700, 0.00000004, 610.94, 100, 0.00001700, 0.00000004, 782.01, 128, 1.00, 1.00, 0.98, 1.25, 1.00000000
17, 0.00001577, 0.00000003, 13.17, 624.11, 14, 0.00001577, 0.00000003, 610.94, 100, 0.00001576, 0.00000002, 1173.01, 192, 1.00, 1.00, 0.98, 1.88, 0.63903670
18, 0.00008112, 0.00000006, 16.79, 627.73, 11, 0.00008112, 0.00000006, 610.94, 100, 0.00005456, 0.00000006, 2346.02, 384, 1.00, 0.67, 0.97, 3.74, 0.00000000
19, 0.00005771, 0.00000007, 15.42, 626.37, 11, 0.00005771, 0.00000007, 610.94, 100, 0.00003738, 0.00000007, 17986.15, 2944, 1.00, 0.65, 0.98, 28.72, 0.00000000
20, 0.00003453, 0.00000006, 19.27, 630.21, 15, 0.00003453, 0.00000006, 610.94, 100, 0.00003453, 0.00000006, 782.01, 128, 1.00, 1.00, 0.97, 1.24, 1.00000000
21, 0.00002052, 0.00000001, 18.05, 629.00, 15, 0.00002052, 0.00000001, 610.94, 100, 0.00001809, 0.00000001, 1173.01, 192, 1.00, 0.88, 0.97, 1.86, 0.00000000
22, 0.00003143, 0.00000003, 10.42, 621.36, 13, 0.00003143, 0.00000003, 610.94, 100, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 0.68, 0.98, 14.47, 0.00000000
23, 0.00001951, 0.00000002, 11.91, 622.85, 12, 0.00001951, 0.00000002, 610.94, 100, 0.00001594, 0.00000003, 7038.06, 1152, 1.00, 0.82, 0.98, 11.30, 0.00000002
24, 0.00000368, 0.00000000, 10.15, 376.71, 11, 0.00000368, 0.00000000, 366.57, 60, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00003442, 0.00000007, 19.25, 630.20, 13, 0.00003442, 0.00000007, 610.94, 100, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 0.70, 0.97, 2.48, 0.00000000
26, 0.00006882, 0.00000000, 18.01, 628.95, 11, 0.00006882, 0.00000000, 610.94, 100, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 0.71, 0.97, 1.87, 0.00000000
27, 0.00004280, 0.00000000, 15.27, 626.22, 15, 0.00004280, 0.00000000, 610.94, 100, 0.00003777, 0.00000008, 782.01, 128, 1.00, 0.88, 0.98, 1.25, 0.00000008
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), std Ansor-200, tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k, p-value
0, 0.00001768, 0.00000003, 11.42, 402.43, 12, 0.00001768, 0.00000003, 391.00, 64, 0.00001768, 0.00000003, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
1, 0.00004315, 0.00000007, 14.25, 1187.26, 11, 0.00004315, 0.00000007, 1173.01, 192, 0.00004315, 0.00000007, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
2, 0.00000630, 0.00000001, 14.30, 405.30, 16, 0.00000630, 0.00000001, 391.00, 64, 0.00000630, 0.00000001, 391.00, 64, 1.00, 1.00, 0.96, 0.96, 1.00000000
3, 0.00002826, 0.00000001, 15.20, 797.21, 11, 0.00002826, 0.00000001, 782.01, 128, 0.00002826, 0.00000001, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000410, 0.00000000, 10.80, 401.80, 13, 0.00000410, 0.00000000, 391.00, 64, 0.00000410, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
5, 0.00003280, 0.00000014, 20.88, 802.88, 17, 0.00003280, 0.00000014, 782.01, 128, 0.00003280, 0.00000014, 782.01, 128, 1.00, 1.00, 0.97, 0.97, 1.00000000
6, 0.00007279, 0.00000012, 13.48, 1235.37, 11, 0.00007279, 0.00000012, 1221.89, 200, 0.00007231, 0.00000017, 1564.01, 256, 1.00, 0.99, 0.99, 1.27, 0.03270785
7, 0.00002575, 0.00000003, 11.68, 1233.57, 12, 0.00002575, 0.00000003, 1221.89, 200, 0.00002575, 0.00000003, 1564.01, 256, 1.00, 1.00, 0.99, 1.27, 1.00000000
8, 0.00002742, 0.00000016, 27.89, 809.90, 38, 0.00002807, 0.00000006, 782.01, 128, 0.00002807, 0.00000006, 782.01, 128, 1.02, 1.02, 0.97, 0.97, 0.00594210
9, 0.00009729, 0.00000019, 14.25, 1236.14, 11, 0.00009729, 0.00000019, 1221.89, 200, 0.00009729, 0.00000019, 1955.02, 320, 1.00, 1.00, 0.99, 1.58, 1.00000000
10, 0.00001342, 0.00000003, 10.75, 1183.76, 11, 0.00001342, 0.00000003, 1173.01, 192, 0.00001342, 0.00000003, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00004392, 0.00000000, 25.14, 1247.03, 14, 0.00004392, 0.00000000, 1221.89, 200, 0.00004262, 0.00000000, 1955.02, 320, 1.00, 0.97, 0.98, 1.57, 0.00000000
12, 0.00002905, 0.00000004, 20.49, 802.50, 11, 0.00002905, 0.00000004, 782.01, 128, 0.00002905, 0.00000004, 782.01, 128, 1.00, 1.00, 0.97, 0.97, 1.00000000
13, 0.00003853, 0.00000004, 14.65, 1187.66, 14, 0.00003853, 0.00000004, 1173.01, 192, 0.00003853, 0.00000004, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
14, 0.00003533, 0.00000004, 11.46, 1233.35, 11, 0.00003533, 0.00000004, 1221.89, 200, 0.00003059, 0.00000009, 1955.02, 320, 1.00, 0.87, 0.99, 1.59, 0.00000023
15, 0.00000310, 0.00000000, 13.50, 404.50, 14, 0.00000310, 0.00000000, 391.00, 64, 0.00000310, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
16, 0.00001700, 0.00000004, 14.31, 796.32, 11, 0.00001700, 0.00000004, 782.01, 128, 0.00001700, 0.00000004, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
17, 0.00001576, 0.00000002, 13.02, 1186.03, 14, 0.00001576, 0.00000002, 1173.01, 192, 0.00001576, 0.00000002, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
18, 0.00006730, 0.00000000, 28.47, 1250.35, 11, 0.00006730, 0.00000000, 1221.89, 200, 0.00005456, 0.00000006, 2346.02, 384, 1.00, 0.81, 0.98, 1.88, 0.00000000
19, 0.00005196, 0.00000008, 13.15, 1235.04, 11, 0.00005196, 0.00000008, 1221.89, 200, 0.00003738, 0.00000007, 17986.15, 2944, 1.00, 0.72, 0.99, 14.56, 0.00000000
20, 0.00003453, 0.00000006, 19.32, 801.32, 15, 0.00003453, 0.00000006, 782.01, 128, 0.00003453, 0.00000006, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
21, 0.00001809, 0.00000001, 14.16, 1187.17, 14, 0.00001809, 0.00000001, 1173.01, 192, 0.00001809, 0.00000001, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00002680, 0.00000000, 14.39, 1236.28, 16, 0.00002680, 0.00000000, 1221.89, 200, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 0.79, 0.99, 7.27, 0.00000002
23, 0.00001821, 0.00000003, 12.84, 1234.72, 12, 0.00001821, 0.00000003, 1221.89, 200, 0.00001594, 0.00000003, 7038.06, 1152, 1.00, 0.88, 0.99, 5.70, 0.00000017
24, 0.00000368, 0.00000000, 10.15, 376.72, 11, 0.00000368, 0.00000000, 366.57, 60, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00002591, 0.00000009, 17.10, 1238.98, 11, 0.00002591, 0.00000009, 1221.89, 200, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 0.93, 0.99, 1.26, 0.00001412
26, 0.00004872, 0.00000007, 15.59, 1188.60, 11, 0.00004872, 0.00000007, 1173.01, 192, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
27, 0.00003777, 0.00000008, 12.79, 794.80, 11, 0.00003777, 0.00000008, 782.01, 128, 0.00003777, 0.00000008, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), std Ansor-300, tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k, p-value
0, 0.00001768, 0.00000003, 11.46, 402.46, 12, 0.00001768, 0.00000003, 391.00, 64, 0.00001768, 0.00000003, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
1, 0.00004315, 0.00000007, 14.32, 1187.33, 11, 0.00004315, 0.00000007, 1173.01, 192, 0.00004315, 0.00000007, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
2, 0.00000630, 0.00000001, 14.23, 405.23, 16, 0.00000630, 0.00000001, 391.00, 64, 0.00000630, 0.00000001, 391.00, 64, 1.00, 1.00, 0.96, 0.96, 1.00000000
3, 0.00002826, 0.00000001, 15.17, 797.18, 11, 0.00002826, 0.00000001, 782.01, 128, 0.00002826, 0.00000001, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000410, 0.00000000, 10.82, 401.83, 13, 0.00000410, 0.00000000, 391.00, 64, 0.00000410, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
5, 0.00003280, 0.00000014, 20.79, 802.80, 17, 0.00003280, 0.00000014, 782.01, 128, 0.00003280, 0.00000014, 782.01, 128, 1.00, 1.00, 0.97, 0.97, 1.00000000
6, 0.00007231, 0.00000017, 13.59, 1577.61, 11, 0.00007231, 0.00000017, 1564.01, 256, 0.00007231, 0.00000017, 1564.01, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
7, 0.00002575, 0.00000003, 11.69, 1575.70, 12, 0.00002575, 0.00000003, 1564.01, 256, 0.00002575, 0.00000003, 1564.01, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00002708, 0.00000043, 22.54, 804.55, 30, 0.00002807, 0.00000006, 782.01, 128, 0.00002807, 0.00000006, 782.01, 128, 1.04, 1.04, 0.97, 0.97, 0.03106239
9, 0.00009729, 0.00000019, 14.28, 1847.10, 11, 0.00009729, 0.00000019, 1832.83, 300, 0.00009729, 0.00000019, 1955.02, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
10, 0.00001342, 0.00000003, 10.79, 1183.80, 11, 0.00001342, 0.00000003, 1173.01, 192, 0.00001342, 0.00000003, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00004262, 0.00000000, 26.54, 1859.37, 13, 0.00004262, 0.00000000, 1832.83, 300, 0.00004262, 0.00000000, 1955.02, 320, 1.00, 1.00, 0.99, 1.05, 1.00000000
12, 0.00002905, 0.00000004, 20.51, 802.52, 11, 0.00002905, 0.00000004, 782.01, 128, 0.00002905, 0.00000004, 782.01, 128, 1.00, 1.00, 0.97, 0.97, 1.00000000
13, 0.00003853, 0.00000004, 14.68, 1187.69, 14, 0.00003853, 0.00000004, 1173.01, 192, 0.00003853, 0.00000004, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
14, 0.00003059, 0.00000009, 11.65, 1844.47, 11, 0.00003059, 0.00000009, 1832.83, 300, 0.00003059, 0.00000009, 1955.02, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
15, 0.00000310, 0.00000000, 13.52, 404.53, 14, 0.00000310, 0.00000000, 391.00, 64, 0.00000310, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
16, 0.00001700, 0.00000004, 14.40, 796.40, 11, 0.00001700, 0.00000004, 782.01, 128, 0.00001700, 0.00000004, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
17, 0.00001576, 0.00000002, 13.08, 1186.09, 14, 0.00001576, 0.00000002, 1173.01, 192, 0.00001576, 0.00000002, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
18, 0.00005587, 0.00000001, 28.56, 1861.39, 11, 0.00005587, 0.00000001, 1832.83, 300, 0.00005456, 0.00000006, 2346.02, 384, 1.00, 0.98, 0.98, 1.26, 0.00000528
19, 0.00004660, 0.00000018, 12.69, 1845.52, 11, 0.00004660, 0.00000018, 1832.83, 300, 0.00003738, 0.00000007, 17986.15, 2944, 1.00, 0.80, 0.99, 9.75, 0.00000029
20, 0.00003453, 0.00000006, 19.28, 801.28, 15, 0.00003453, 0.00000006, 782.01, 128, 0.00003453, 0.00000006, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
21, 0.00001809, 0.00000001, 14.15, 1187.16, 14, 0.00001809, 0.00000001, 1173.01, 192, 0.00001809, 0.00000001, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00002207, 0.00000001, 17.53, 1850.36, 15, 0.00002207, 0.00000001, 1832.83, 300, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 0.96, 0.99, 4.86, 0.00004068
23, 0.00001806, 0.00000003, 12.51, 1845.34, 12, 0.00001806, 0.00000003, 1832.83, 300, 0.00001594, 0.00000003, 7038.06, 1152, 1.00, 0.88, 0.99, 3.81, 0.00000019
24, 0.00000368, 0.00000000, 10.15, 376.72, 11, 0.00000368, 0.00000000, 366.57, 60, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00002421, 0.00000003, 20.72, 1584.73, 11, 0.00002421, 0.00000003, 1564.01, 256, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
26, 0.00004872, 0.00000007, 15.44, 1188.45, 11, 0.00004872, 0.00000007, 1173.01, 192, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
27, 0.00003777, 0.00000008, 12.73, 794.74, 11, 0.00003777, 0.00000008, 782.01, 128, 0.00003777, 0.00000008, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), std Ansor-1000, tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k, p-value
0, 0.00001768, 0.00000003, 11.51, 402.52, 12, 0.00001768, 0.00000003, 391.00, 64, 0.00001768, 0.00000003, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
1, 0.00004315, 0.00000007, 14.32, 1187.33, 11, 0.00004315, 0.00000007, 1173.01, 192, 0.00004315, 0.00000007, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
2, 0.00000630, 0.00000001, 14.22, 405.23, 16, 0.00000630, 0.00000001, 391.00, 64, 0.00000630, 0.00000001, 391.00, 64, 1.00, 1.00, 0.96, 0.96, 1.00000000
3, 0.00002826, 0.00000001, 15.22, 797.23, 11, 0.00002826, 0.00000001, 782.01, 128, 0.00002826, 0.00000001, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000410, 0.00000000, 10.80, 401.80, 13, 0.00000410, 0.00000000, 391.00, 64, 0.00000410, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
5, 0.00003280, 0.00000014, 20.91, 802.91, 17, 0.00003280, 0.00000014, 782.01, 128, 0.00003280, 0.00000014, 782.01, 128, 1.00, 1.00, 0.97, 0.97, 1.00000000
6, 0.00007231, 0.00000017, 13.63, 1577.64, 11, 0.00007231, 0.00000017, 1564.01, 256, 0.00007231, 0.00000017, 1564.01, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
7, 0.00002575, 0.00000003, 11.69, 1575.70, 12, 0.00002575, 0.00000003, 1564.01, 256, 0.00002575, 0.00000003, 1564.01, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00002718, 0.00000033, 28.86, 810.86, 40, 0.00002807, 0.00000006, 782.01, 128, 0.00002807, 0.00000006, 782.01, 128, 1.03, 1.03, 0.96, 0.96, 0.02018550
9, 0.00009729, 0.00000019, 14.27, 1969.29, 11, 0.00009729, 0.00000019, 1955.02, 320, 0.00009729, 0.00000019, 1955.02, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
10, 0.00001342, 0.00000003, 10.75, 1183.76, 11, 0.00001342, 0.00000003, 1173.01, 192, 0.00001342, 0.00000003, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00004262, 0.00000000, 26.58, 1981.60, 13, 0.00004262, 0.00000000, 1955.02, 320, 0.00004262, 0.00000000, 1955.02, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
12, 0.00002905, 0.00000004, 20.48, 802.48, 11, 0.00002905, 0.00000004, 782.01, 128, 0.00002905, 0.00000004, 782.01, 128, 1.00, 1.00, 0.97, 0.97, 1.00000000
13, 0.00003853, 0.00000004, 14.61, 1187.62, 14, 0.00003853, 0.00000004, 1173.01, 192, 0.00003853, 0.00000004, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
14, 0.00003059, 0.00000009, 11.68, 1966.69, 11, 0.00003059, 0.00000009, 1955.02, 320, 0.00003059, 0.00000009, 1955.02, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
15, 0.00000310, 0.00000000, 13.50, 404.50, 14, 0.00000310, 0.00000000, 391.00, 64, 0.00000310, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
16, 0.00001700, 0.00000004, 14.32, 796.33, 11, 0.00001700, 0.00000004, 782.01, 128, 0.00001700, 0.00000004, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
17, 0.00001576, 0.00000002, 13.05, 1186.06, 14, 0.00001576, 0.00000002, 1173.01, 192, 0.00001576, 0.00000002, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
18, 0.00005456, 0.00000006, 25.69, 2371.71, 11, 0.00005456, 0.00000006, 2346.02, 384, 0.00005456, 0.00000006, 2346.02, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
19, 0.00004191, 0.00000004, 17.65, 6127.08, 13, 0.00004191, 0.00000004, 6109.43, 1000, 0.00003738, 0.00000007, 17986.15, 2944, 1.00, 0.89, 1.00, 2.94, 0.00000018
20, 0.00003453, 0.00000006, 19.28, 801.29, 15, 0.00003453, 0.00000006, 782.01, 128, 0.00003453, 0.00000006, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
21, 0.00001809, 0.00000001, 14.09, 1187.10, 14, 0.00001809, 0.00000001, 1173.01, 192, 0.00001809, 0.00000001, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00002125, 0.00000003, 15.48, 6124.90, 11, 0.00002125, 0.00000003, 6109.43, 1000, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 1.00, 1.00, 1.47, 0.49483303
23, 0.00001604, 0.00000003, 11.75, 6121.18, 11, 0.00001604, 0.00000003, 6109.43, 1000, 0.00001594, 0.00000003, 7038.06, 1152, 1.00, 0.99, 1.00, 1.15, 0.02980504
24, 0.00000368, 0.00000000, 10.15, 376.72, 11, 0.00000368, 0.00000000, 366.57, 60, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
25, 0.00002421, 0.00000003, 20.72, 1584.73, 11, 0.00002421, 0.00000003, 1564.01, 256, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
26, 0.00004872, 0.00000007, 15.52, 1188.53, 11, 0.00004872, 0.00000007, 1173.01, 192, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
27, 0.00003777, 0.00000008, 12.78, 794.79, 11, 0.00003777, 0.00000008, 782.01, 128, 0.00003777, 0.00000008, 782.01, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
