BENCH: mnasnet1_0
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
10, 0.00000375, 0.00000000, 13.57, 1381.68, 11, 0.00000375, 0.00000000, 1368.11, 192, 0.00000375, 0.00000000, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00000410, 0.00000001, 10.82, 2148.50, 11, 0.00000410, 0.00000001, 2137.68, 300, 0.00000410, 0.00000001, 2280.19, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
12, 0.00001741, 0.00000004, 14.19, 2151.87, 17, 0.00001741, 0.00000004, 2137.68, 300, 0.00001739, 0.00000004, 3192.26, 448, 1.00, 1.00, 0.99, 1.48, 0.71034333
13, 0.00000311, 0.00000001, 11.31, 1835.46, 11, 0.00000311, 0.00000001, 1824.15, 256, 0.00000311, 0.00000001, 1824.15, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
14, 0.00000763, 0.00000002, 12.56, 2150.24, 11, 0.00000763, 0.00000002, 2137.68, 300, 0.00000763, 0.00000002, 2736.23, 384, 1.00, 1.00, 0.99, 1.27, 1.00000000
15, 0.00000308, 0.00000000, 12.15, 924.23, 13, 0.00000308, 0.00000000, 912.08, 128, 0.00000308, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
16, 0.00000417, 0.00000001, 14.52, 1382.63, 13, 0.00000417, 0.00000001, 1368.11, 192, 0.00000417, 0.00000001, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00000494, 0.00000001, 16.60, 1384.72, 15, 0.00000494, 0.00000001, 1368.11, 192, 0.00000494, 0.00000001, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
18, 0.00000340, 0.00000000, 13.40, 1381.51, 12, 0.00000340, 0.00000000, 1368.11, 192, 0.00000340, 0.00000000, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
19, 0.00000320, 0.00000000, 11.53, 923.61, 11, 0.00000320, 0.00000000, 912.08, 128, 0.00000320, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
20, 0.00000315, 0.00000000, 12.70, 924.78, 11, 0.00000315, 0.00000000, 912.08, 128, 0.00000315, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
21, 0.00001645, 0.00000000, 15.34, 2153.02, 15, 0.00001645, 0.00000000, 2137.68, 300, 0.00001582, 0.00000000, 7752.64, 1088, 1.00, 0.96, 0.99, 3.60, 0.00000000
22, 0.00000281, 0.00000000, 6.61, 462.65, 2, 0.00000281, 0.00000000, 456.04, 64, 0.00000281, 0.00000000, 456.04, 64, 1.00, 1.00, 0.99, 0.99, 1.00000000
23, 0.00000386, 0.00000000, 12.28, 924.35, 11, 0.00000386, 0.00000000, 912.08, 128, 0.00000386, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
24, 0.00000918, 0.00000000, 13.07, 1837.22, 12, 0.00000918, 0.00000000, 1824.15, 256, 0.00000918, 0.00000000, 1824.15, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
25, 0.00000313, 0.00000000, 13.14, 925.21, 15, 0.00000313, 0.00000000, 912.08, 128, 0.00000313, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
26, 0.00000731, 0.00000000, 15.94, 2153.61, 11, 0.00000731, 0.00000000, 2137.68, 300, 0.00000704, 0.00000000, 2736.23, 384, 1.00, 0.96, 0.99, 1.27, 0.00000000
27, 0.00000416, 0.00000000, 22.89, 2160.57, 17, 0.00000416, 0.00000000, 2137.68, 300, 0.00000416, 0.00000000, 2280.19, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
28, 0.00000355, 0.00000000, 16.23, 928.30, 15, 0.00000355, 0.00000000, 912.08, 128, 0.00000355, 0.00000000, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
29, 0.00000461, 0.00000000, 14.12, 926.20, 13, 0.00000461, 0.00000000, 912.08, 128, 0.00000461, 0.00000000, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
30, 0.00000472, 0.00000000, 13.11, 925.18, 11, 0.00000472, 0.00000000, 912.08, 128, 0.00000472, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
31, 0.00000298, 0.00000000, 16.47, 928.54, 11, 0.00000298, 0.00000000, 912.08, 128, 0.00000298, 0.00000000, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
32, 0.00000897, 0.00000000, 21.38, 2159.05, 15, 0.00000897, 0.00000000, 2137.68, 300, 0.00000897, 0.00000000, 2280.19, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
33, 0.00000463, 0.00000000, 12.87, 924.94, 13, 0.00000463, 0.00000000, 912.08, 128, 0.00000463, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
34, 0.00000378, 0.00000000, 11.88, 1379.99, 11, 0.00000378, 0.00000000, 1368.11, 192, 0.00000378, 0.00000000, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
35, 0.00000267, 0.00000000, 8.97, 465.01, 11, 0.00000267, 0.00000000, 456.04, 64, 0.00000267, 0.00000000, 456.04, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), std Ansor-1000, tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k, p-value
0, 0.00000439, 0.00000001, 9.27, 1833.42, 8, 0.00000439, 0.00000001, 1824.15, 256, 0.00000439, 0.00000001, 1824.15, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
1, 0.00000426, 0.00000001, 17.88, 929.95, 11, 0.00000426, 0.00000001, 912.08, 128, 0.00000426, 0.00000001, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
2, 0.00000948, 0.00000000, 14.78, 1838.93, 14, 0.00000948, 0.00000000, 1824.15, 256, 0.00000948, 0.00000000, 1824.15, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000759, 0.00000002, 16.40, 5032.81, 14, 0.00000759, 0.00000002, 5016.41, 704, 0.00000759, 0.00000002, 5016.41, 704, 1.00, 1.00, 1.00, 1.00, 1.00000000
4, 0.00000485, 0.00000001, 16.01, 928.09, 15, 0.00000485, 0.00000001, 912.08, 128, 0.00000485, 0.00000001, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
5, 0.00001010, 0.00000000, 12.86, 2293.05, 15, 0.00001010, 0.00000000, 2280.19, 320, 0.00001010, 0.00000000, 2280.19, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
6, 0.00000229, 0.00000000, 10.48, 922.55, 10, 0.00000229, 0.00000000, 912.08, 128, 0.00000229, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
7, 0.00000552, 0.00000000, 12.82, 924.90, 14, 0.00000552, 0.00000000, 912.08, 128, 0.00000552, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00001114, 0.00000002, 13.80, 2293.99, 11, 0.00001114, 0.00000002, 2280.19, 320, 0.00001114, 0.00000002, 2280.19, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
9, 0.00000313, 0.00000000, 14.02, 1382.13, 13, 0.00000313, 0.00000000, 1368.11, 192, 0.00000313, 0.00000000, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
10, 0.00000375, 0.00000000, 13.59, 1381.70, 11, 0.00000375, 0.00000000, 1368.11, 192, 0.00000375, 0.00000000, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
11, 0.00000410, 0.00000001, 10.87, 2291.06, 11, 0.00000410, 0.00000001, 2280.19, 320, 0.00000410, 0.00000001, 2280.19, 320, 1.00, 1.00, 1.00, 1.00, 1.00000000
12, 0.00001739, 0.00000004, 13.39, 3205.66, 15, 0.00001739, 0.00000004, 3192.26, 448, 0.00001739, 0.00000004, 3192.26, 448, 1.00, 1.00, 1.00, 1.00, 1.00000000
13, 0.00000311, 0.00000001, 11.34, 1835.49, 11, 0.00000311, 0.00000001, 1824.15, 256, 0.00000311, 0.00000001, 1824.15, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
14, 0.00000763, 0.00000002, 12.56, 2748.78, 11, 0.00000763, 0.00000002, 2736.23, 384, 0.00000763, 0.00000002, 2736.23, 384, 1.00, 1.00, 1.00, 1.00, 1.00000000
15, 0.00000308, 0.00000000, 12.13, 924.21, 13, 0.00000308, 0.00000000, 912.08, 128, 0.00000308, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
16, 0.00000417, 0.00000001, 14.51, 1382.62, 13, 0.00000417, 0.00000001, 1368.11, 192, 0.00000417, 0.00000001, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00000494, 0.00000001, 16.62, 1384.73, 15, 0.00000494, 0.00000001, 1368.11, 192, 0.00000494, 0.00000001, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
